swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
157,H,Z,0.2080,0.0045,0.0015,0.0005,0.0025,0.1879,0.0576,0.1304,0.0640,0.0598,0.0222,0.0911,0.0002,0.5082,0.8410,8250.209
158,Z,H,0.2354,0.0058,0.0013,0.0005,0.0024,0.1910,0.0601,0.1502,0.0709,0.0883,0.0324,0.0817,0.0005,0.5683,0.9311,8301.222
159,H,Z,0.2385,0.0064,0.0014,0.0008,0.0044,0.1945,0.0622,0.2228,0.1088,0.0846,0.0013,0.0689,0.0005,0.6830,1.0075,8352.304
160,Z,H,0.2172,0.0043,0.0015,0.0007,0.0025,0.1382,0.0567,0.1685,0.0688,0.0841,0.0292,0.0726,0.0001,0.5233,0.8538,8403.220
161,H,Z,0.2598,0.0060,0.0015,0.0007,0.0039,0.1719,0.1168,0.1799,0.0670,0.0919,0.0011,0.0688,0.0003,0.6361,0.9806,8454.260
162,Z,H,0.2181,0.0053,0.0015,0.0004,0.0028,0.1914,0.0568,0.1491,0.0586,0.0784,0.0060,0.0832,0.0003,0.5430,0.8626,8505.180
163,H,Z,0.2782,0.0058,0.0015,0.0007,0.0040,0.1827,0.0618,0.2228,0.1127,0.0695,0.0012,0.0737,0.0003,0.6586,1.0265,8556.252
164,Z,H,0.2175,0.0046,0.0014,0.0004,0.0027,0.1462,0.0556,0.1639,0.0757,0.0855,0.0013,0.0729,0.0003,0.5361,0.8393,8607.150
165,H,Z,0.2073,0.0044,0.0012,0.0005,0.0024,0.1888,0.0608,0.1803,0.0609,0.0853,0.0013,0.0588,0.0004,0.5831,0.8612,8658.059
166,Z,H,0.2035,0.0037,0.0012,0.0004,0.0022,0.1293,0.0517,0.1754,0.0777,0.0942,0.0040,0.0517,0.0003,0.5378,0.8066,8708.919
167,H,Z,0.2465,0.0047,0.0014,0.0003,0.0025,0.1513,0.0467,0.1407,0.0712,0.1262,0.0217,0.0645,0.0003,0.5444,0.8883,8759.859
168,Z,H,0.2019,0.0041,0.0013,0.0004,0.0022,0.1617,0.0538,0.1418,0.0555,0.0777,0.0014,0.0819,0.0005,0.4993,0.7951,8810.743
169,H,Z,0.2332,0.0046,0.0012,0.0006,0.0024,0.1442,0.0565,0.1415,0.0680,0.0632,0.0011,0.0607,0.0004,0.4805,0.7864,8861.591
170,Z,H,0.2102,0.0049,0.0012,0.0005,0.0017,0.1661,0.0600,0.1682,0.0710,0.0593,0.0223,0.0858,0.0002,0.5320,0.8609,8912.754
171,H,Z,0.2340,0.0043,0.0012,0.0004,0.0023,0.1370,0.0528,0.1619,0.0690,0.0791,0.0296,0.0830,0.0004,0.5078,0.8658,8963.677
172,Z,H,0.2464,0.0030,0.0009,0.0002,0.0016,0.1476,0.0490,0.1388,0.0596,0.0466,0.0139,0.0554,0.0004,0.4478,0.7717,9014.488
173,H,Z,0.1986,0.0038,0.0009,0.0001,0.0023,0.1461,0.0541,0.1417,0.0711,0.0604,0.0140,0.0507,0.0001,0.4795,0.7519,9065.276
174,Z,H,0.1933,0.0041,0.0012,0.0005,0.0024,0.1489,0.0496,0.1295,0.0544,0.0805,0.0007,0.0670,0.0001,0.4766,0.7476,9116.061
175,H,Z,0.2487,0.0041,0.0016,0.0004,0.0027,0.2194,0.0602,0.2033,0.0665,0.0714,0.0012,0.0552,0.0003,0.6279,0.9444,9167.061
176,Z,H,0.2059,0.0042,0.0014,0.0004,0.0027,0.1634,0.0530,0.1498,0.0775,0.0707,0.0007,0.0700,0.0001,0.5202,0.8075,9217.936
177,H,Z,0.1940,0.0039,0.0010,0.0003,0.0019,0.1728,0.0504,0.1349,0.0564,0.0741,0.0013,0.0725,0.0003,0.5032,0.7801,9268.758
178,Z,H,0.2289,0.0039,0.0010,0.0005,0.0021,0.1466,0.0473,0.1285,0.0605,0.0788,0.0020,0.0600,0.0003,0.4695,0.7701,9319.582
179,H,Z,0.1997,0.0035,0.0010,0.0003,0.0020,0.1314,0.0509,0.1357,0.0713,0.0697,0.0091,0.0599,0.0003,0.4669,0.7445,9370.372
180,Z,H,0.2199,0.0042,0.0010,0.0004,0.0021,0.1620,0.0470,0.1332,0.0531,0.1096,0.0186,0.0761,0.0002,0.5153,0.8396,9421.268
181,H,Z,0.1902,0.0032,0.0010,0.0004,0.0018,0.1414,0.0648,0.1330,0.0619,0.0642,0.0318,0.0715,0.0001,0.4712,0.7731,9472.081
182,Z,H,0.1901,0.0030,0.0009,0.0002,0.0023,0.1563,0.0459,0.1254,0.0921,0.0685,0.0011,0.0614,0.0004,0.4957,0.7569,9522.880
183,H,Z,0.1905,0.0039,0.0011,0.0004,0.0020,0.1417,0.0474,0.1527,0.0602,0.0676,0.0225,0.0835,0.0003,0.4776,0.7836,9573.729
184,Z,H,0.1911,0.0035,0.0009,0.0003,0.0019,0.1218,0.0447,0.1416,0.0614,0.0616,0.0239,0.0567,0.0003,0.4385,0.7187,9624.624
185,H,Z,0.2306,0.0035,0.0011,0.0004,0.0020,0.1477,0.0487,0.1299,0.0653,0.0696,0.0008,0.0577,0.0002,0.4664,0.7646,9675.442
186,Z,H,0.2018,0.0034,0.0011,0.0004,0.0019,0.1632,0.0485,0.1297,0.0505,0.0797,0.0012,0.0599,0.0003,0.4797,0.7514,9726.233
187,H,Z,0.1864,0.0037,0.0010,0.0003,0.0020,0.1844,0.0538,0.1285,0.0621,0.0725,0.0111,0.0562,0.0003,0.5083,0.7713,9777.045
188,Z,H,0.1970,0.0037,0.0011,0.0004,0.0021,0.1250,0.0491,0.1465,0.0758,0.0673,0.0086,0.0627,0.0004,0.4732,0.7514,9827.848
189,H,Z,0.2120,0.0036,0.0011,0.0005,0.0025,0.1709,0.0538,0.1694,0.0784,0.0675,0.0143,0.0681,0.0003,0.5487,0.8528,9878.747
190,Z,H,0.1949,0.0043,0.0010,0.0004,0.0022,0.1450,0.0596,0.1621,0.0730,0.0659,0.0263,0.0578,0.0001,0.5117,0.8007,9929.584
191,H,Z,0.2128,0.0080,0.0013,0.0004,0.0033,0.1486,0.0511,0.1921,0.0966,0.0543,0.0009,0.0383,0.0003,0.5488,0.8160,9980.439
192,Z,H,0.2060,0.0043,0.0014,0.0003,0.0024,0.1306,0.0508,0.1368,0.0520,0.0629,0.0262,0.0566,0.0001,0.4382,0.7372,10031.207
193,H,Z,0.2010,0.0033,0.0008,0.0003,0.0018,0.1442,0.0530,0.1605,0.0681,0.0789,0.0051,0.0608,0.0002,0.5121,0.7873,10082.043
194,Z,H,0.2235,0.0050,0.0012,0.0004,0.0030,0.1530,0.0523,0.2198,0.1046,0.0747,0.0014,0.0683,0.0003,0.6113,0.9164,10132.999
195,H,Z,0.1993,0.0043,0.0013,0.0004,0.0025,0.1299,0.0509,0.1405,0.0631,0.0870,0.0011,0.0660,0.0003,0.4794,0.7567,10183.799
196,Z,H,0.1924,0.0034,0.0009,0.0005,0.0017,0.1496,0.0473,0.1381,0.0698,0.0727,0.0013,0.0526,0.0003,0.4862,0.7410,10234.586
197,H,Z,0.2382,0.0035,0.0010,0.0003,0.0019,0.1335,0.0450,0.1273,0.0591,0.0827,0.0123,0.0583,0.0001,0.4536,0.7709,10285.397
198,Z,H,0.2188,0.0171,0.0012,0.0006,0.0031,0.1499,0.0534,0.1920,0.0967,0.1014,0.0045,0.0568,0.0003,0.6017,0.9058,10336.353
199,H,Z,0.1966,0.0035,0.0010,0.0003,0.0022,0.1514,0.0560,0.1347,0.0622,0.0816,0.0065,0.0572,0.0002,0.4975,0.7670,10387.212
200,Z,H,0.2554,0.0046,0.0014,0.0006,0.0026,0.2249,0.0581,0.1651,0.0844,0.0679,0.0091,0.0561,0.0002,0.6084,0.9408,10438.220
201,H,Z,0.2409,0.0041,0.0012,0.0006,0.0028,0.2946,0.0613,0.3091,0.0665,0.0703,0.0017,0.0713,0.0004,0.8116,1.1367,10489.457
202,Z,H,0.1949,0.0038,0.0010,0.0003,0.0020,0.1433,0.0545,0.1553,0.0624,0.0898,0.0016,0.0621,0.0003,0.5134,0.7813,10540.294
203,H,Z,0.1942,0.0032,0.0010,0.0002,0.0020,0.1346,0.0432,0.1232,0.0572,0.0461,0.0219,0.0478,0.0002,0.4100,0.6822,10591.021
204,Z,H,0.2135,0.0042,0.0011,0.0003,0.0025,0.1828,0.0486,0.2062,0.0925,0.0689,0.0010,0.0625,0.0002,0.6066,0.8942,10641.971
205,H,Z,0.1823,0.0035,0.0010,0.0002,0.0022,0.1472,0.0518,0.1434,0.0663,0.0937,0.0304,0.0615,0.0001,0.5082,0.7908,10692.803
206,Z,H,0.1843,0.0038,0.0009,0.0003,0.0016,0.1254,0.0442,0.1279,0.0694,0.0717,0.0017,0.0553,0.0003,0.4477,0.6979,10743.541
207,H,Z,0.2468,0.0034,0.0014,0.0004,0.0020,0.1758,0.0532,0.1847,0.0797,0.0762,0.0009,0.0742,0.0003,0.5773,0.9086,10794.491
208,Z,H,0.2102,0.0038,0.0012,0.0003,0.0023,0.1289,0.0532,0.1540,0.0706,0.0623,0.0373,0.0713,0.0003,0.4755,0.8043,10845.341
209,H,Z,0.2188,0.0051,0.0012,0.0004,0.0030,0.1602,0.0499,0.2035,0.0967,0.0613,0.0009,0.0531,0.0003,0.5793,0.8641,10896.280
210,Z,H,0.2054,0.0044,0.0012,0.0004,0.0026,0.1554,0.0608,0.1565,0.0587,0.0820,0.0011,0.0643,0.0003,0.5213,0.8030,10947.127
211,H,Z,0.2002,0.0037,0.0013,0.0004,0.0019,0.1345,0.0497,0.1459,0.0687,0.0810,0.0012,0.0667,0.0003,0.4886,0.7663,10997.928
212,Z,H,0.2198,0.0052,0.0012,0.0006,0.0034,0.1475,0.0525,0.1962,0.1368,0.0822,0.0012,0.0608,0.0003,0.6233,0.9178,11048.893
213,H,Z,0.2184,0.0039,0.0010,0.0003,0.0023,0.1837,0.0619,0.1518,0.0627,0.0923,0.0022,0.0799,0.0002,0.5599,0.8705,11099.810
214,Z,H,0.2667,0.0045,0.0010,0.0006,0.0028,0.1435,0.0453,0.2109,0.1089,0.0921,0.0015,0.0634,0.0003,0.6097,0.9523,11150.827
215,H,Z,0.2064,0.0039,0.0013,0.0003,0.0023,0.1458,0.0588,0.1617,0.0667,0.0719,0.0017,0.0808,0.0004,0.5140,0.8128,11201.687
216,Z,H,0.2166,0.0033,0.0009,0.0003,0.0019,0.1494,0.0458,0.1264,0.0603,0.0965,0.0046,0.0724,0.0003,0.4856,0.7874,11252.517
217,H,Z,0.1894,0.0030,0.0010,0.0002,0.0014,0.1283,0.0467,0.1303,0.0623,0.0738,0.0012,0.0629,0.0003,0.4504,0.7120,11303.277
218,Z,H,0.1959,0.0041,0.0010,0.0004,0.0020,0.1390,0.0561,0.1374,0.0690,0.0700,0.0008,0.0657,0.0001,0.4782,0.7500,11354.064
219,H,Z,0.1920,0.0040,0.0012,0.0004,0.0022,0.1582,0.0505,0.1444,0.0708,0.0724,0.0008,0.0543,0.0001,0.5028,0.7595,11404.865
220,Z,H,0.2535,0.0043,0.0014,0.0005,0.0029,0.1895,0.0621,0.1789,0.2668,0.0756,0.0108,0.0485,0.0003,0.7845,1.1089,11456.025
221,H,Z,0.1956,0.0042,0.0009,0.0004,0.0028,0.1439,0.0462,0.1932,0.1270,0.0707,0.0242,0.0799,0.0004,0.5874,0.8975,11506.965
222,Z,H,0.2320,0.0048,0.0017,0.0008,0.0026,0.1695,0.0594,0.1758,0.0843,0.1017,0.0013,0.0771,0.0004,0.5996,0.9227,11557.934
223,H,Z,0.2147,0.0045,0.0012,0.0005,0.0024,0.1431,0.0495,0.1934,0.1238,0.0691,0.0010,0.0591,0.0003,0.5864,0.8724,11608.858
224,Z,H,0.2841,0.0048,0.0021,0.0007,0.0036,0.2197,0.0651,0.1630,0.1082,0.0714,0.0212,0.0531,0.0003,0.6383,1.0103,11659.912
225,H,Z,0.1962,0.0039,0.0009,0.0004,0.0022,0.1611,0.0505,0.1505,0.0626,0.0917,0.0219,0.0734,0.0004,0.5247,0.8257,11710.786
226,Z,H,0.1767,0.0026,0.0010,0.0003,0.0015,0.1473,0.0441,0.1320,0.0596,0.0635,0.0010,0.0503,0.0002,0.4522,0.6877,11761.519
227,H,Z,0.2063,0.0053,0.0013,0.0008,0.0030,0.1450,0.0681,0.2021,0.1028,0.0759,0.0014,0.0623,0.0003,0.6023,0.8847,11812.443
228,Z,H,0.3036,0.0048,0.0017,0.0007,0.0046,0.1597,0.0573,0.2089,0.0980,0.0691,0.0329,0.0644,0.0003,0.6007,1.0157,11863.520
229,H,Z,0.2211,0.0042,0.0008,0.0004,0.0022,0.1613,0.0576,0.2239,0.1247,0.1000,0.0009,0.0784,0.0002,0.6751,0.9852,11914.556
230,Z,H,0.2215,0.0058,0.0016,0.0009,0.0026,0.1330,0.0551,0.1482,0.0690,0.0864,0.0022,0.0803,0.0004,0.5014,0.8193,11965.448
231,H,Z,0.2248,0.0051,0.0011,0.0004,0.0029,0.1503,0.0510,0.2169,0.1056,0.0713,0.0096,0.0610,0.0003,0.6050,0.9120,12016.405
232,Z,H,0.2546,0.0053,0.0017,0.0006,0.0030,0.1532,0.0573,0.2200,0.1029,0.0730,0.0102,0.0633,0.0004,0.6154,0.9570,12067.422
233,H,Z,0.2574,0.0046,0.0017,0.0007,0.0032,0.1549,0.0627,0.1652,0.0702,0.0783,0.0253,0.0597,0.0001,0.5400,0.8949,12118.365
234,Z,H,0.2160,0.0050,0.0011,0.0004,0.0029,0.1655,0.0496,0.2036,0.0910,0.0898,0.0010,0.0712,0.0002,0.6069,0.9069,12169.322
235,H,Z,0.2621,0.0046,0.0018,0.0005,0.0026,0.2836,0.0599,0.2146,0.1105,0.0760,0.0012,0.0694,0.0005,0.7540,1.0991,12220.462
236,Z,H,0.2167,0.0036,0.0011,0.0002,0.0018,0.1521,0.0543,0.1375,0.0740,0.0736,0.0071,0.0480,0.0002,0.4991,0.7796,12271.279
237,H,Z,0.1964,0.0048,0.0012,0.0004,0.0025,0.1564,0.0531,0.1468,0.0703,0.0819,0.0088,0.0575,0.0003,0.5170,0.7908,12322.111
238,Z,H,0.1963,0.0042,0.0012,0.0004,0.0022,0.1329,0.0503,0.1534,0.0636,0.0869,0.0018,0.0684,0.0003,0.4938,0.7704,12372.935
239,H,Z,0.2212,0.0043,0.0011,0.0007,0.0026,0.1817,0.0607,0.1734,0.0973,0.0899,0.0008,0.1625,0.0002,0.6112,1.0071,12423.994
240,Z,H,0.2632,0.0042,0.0012,0.0004,0.0019,0.1514,0.0592,0.1772,0.0578,0.0856,0.0011,0.0693,0.0004,0.5388,0.8825,12474.919
241,H,Z,0.1892,0.0032,0.0011,0.0003,0.0018,0.1295,0.0511,0.1200,0.0637,0.0621,0.0090,0.0495,0.0003,0.4338,0.6900,12525.656
242,Z,H,0.2164,0.0049,0.0012,0.0005,0.0029,0.1812,0.0540,0.1943,0.1098,0.0824,0.0016,0.0538,0.0003,0.6315,0.9155,12576.615
243,H,Z,0.2124,0.0036,0.0013,0.0003,0.0026,0.1325,0.0525,0.1636,0.0687,0.0659,0.0011,0.0584,0.0004,0.4912,0.7726,12627.435
244,Z,H,0.2241,0.0046,0.0011,0.0006,0.0028,0.1467,0.0458,0.2080,0.1028,0.0605,0.0010,0.0535,0.0003,0.5719,0.8622,12678.357
245,H,Z,0.1875,0.0037,0.0011,0.0004,0.0017,0.1433,0.0470,0.1359,0.0669,0.0778,0.0016,0.0684,0.0002,0.4784,0.7446,12729.160
246,Z,H,0.2120,0.0036,0.0011,0.0003,0.0023,0.1377,0.0541,0.1586,0.0533,0.0748,0.0016,0.0750,0.0004,0.4876,0.7858,12779.999
247,H,Z,0.2297,0.0048,0.0014,0.0004,0.0026,0.1445,0.0559,0.2101,0.1058,0.0699,0.0009,0.0607,0.0003,0.5931,0.8958,12830.934
248,Z,H,0.1818,0.0030,0.0007,0.0004,0.0019,0.1441,0.0572,0.1535,0.0730,0.0854,0.0017,0.0667,0.0002,0.5203,0.7784,12881.769
249,H,Z,0.2455,0.0046,0.0010,0.0006,0.0027,0.2525,0.0526,0.1497,0.0604,0.0901,0.0123,0.0638,0.0002,0.6136,0.9468,12932.763
250,Z,H,0.1842,0.0033,0.0010,0.0003,0.0019,0.1583,0.0444,0.1390,0.0637,0.0713,0.0012,0.0525,0.0004,0.4844,0.7310,12983.548
251,H,Z,0.2028,0.0036,0.0009,0.0003,0.0017,0.1275,0.0493,0.1352,0.0615,0.0617,0.0259,0.0619,0.0001,0.4415,0.7406,13034.326
252,Z,H,0.2298,0.0036,0.0010,0.0003,0.0018,0.1324,0.0448,0.1294,0.0547,0.0649,0.0007,0.0560,0.0002,0.4331,0.7283,13085.102
253,H,Z,0.1885,0.0039,0.0011,0.0003,0.0020,0.1237,0.0473,0.1409,0.0853,0.0814,0.0215,0.0741,0.0002,0.4854,0.7789,13135.922
254,Z,H,0.2443,0.0040,0.0012,0.0004,0.0027,0.1784,0.0570,0.1695,0.0761,0.0758,0.0010,0.0841,0.0001,0.5646,0.9048,13186.880
255,H,Z,0.1872,0.0040,0.0010,0.0004,0.0020,0.1386,0.0477,0.1374,0.0558,0.0746,0.0296,0.0525,0.0001,0.4596,0.7383,13237.666
256,Z,H,0.1942,0.0033,0.0013,0.0003,0.0019,0.1277,0.0482,0.1386,0.0656,0.0701,0.0013,0.0649,0.0003,0.4581,0.7273,13288.433
257,H,Z,0.2205,0.0049,0.0010,0.0006,0.0032,0.2011,0.0531,0.1488,0.0710,0.0877,0.0012,0.0625,0.0003,0.5705,0.8668,13339.342
258,Z,H,0.2195,0.0049,0.0011,0.0005,0.0028,0.1925,0.0530,0.1890,0.0925,0.0867,0.0054,0.0746,0.0002,0.6239,0.9349,13390.333
259,H,Z,0.2226,0.0054,0.0012,0.0007,0.0028,0.2127,0.0530,0.1563,0.0652,0.0693,0.0145,0.0651,0.0003,0.5640,0.8787,13441.254
260,Z,H,0.2227,0.0044,0.0013,0.0007,0.0025,0.1571,0.0495,0.1933,0.1089,0.0732,0.0114,0.0511,0.0003,0.5899,0.8863,13492.178
261,H,Z,0.1883,0.0034,0.0011,0.0004,0.0025,0.1408,0.0559,0.1669,0.0644,0.0746,0.0013,0.0611,0.0003,0.5099,0.7700,13542.993
262,Z,H,0.1917,0.0034,0.0010,0.0003,0.0018,0.1386,0.0544,0.1446,0.0610,0.0766,0.0233,0.0605,0.0003,0.4819,0.7659,13593.804
263,H,Z,0.1909,0.0036,0.0011,0.0004,0.0019,0.1357,0.0520,0.1316,0.0587,0.0790,0.0019,0.0722,0.0003,0.4649,0.7388,13644.594
264,Z,H,0.2034,0.0039,0.0011,0.0001,0.0022,0.1783,0.0477,0.1354,0.0498,0.0644,0.0016,0.0631,0.0002,0.4822,0.7600,13695.412
265,H,Z,0.1781,0.0030,0.0008,0.0002,0.0016,0.1621,0.0477,0.1219,0.0571,0.0558,0.0219,0.0413,0.0003,0.4502,0.6990,13746.154
266,Z,H,0.1842,0.0024,0.0009,0.0001,0.0019,0.1254,0.0425,0.1346,0.0679,0.0809,0.0011,0.0598,0.0004,0.4603,0.7129,13796.916
267,H,Z,0.1946,0.0031,0.0008,0.0003,0.0016,0.1440,0.0514,0.1343,0.0541,0.0642,0.0009,0.0699,0.0003,0.4549,0.7280,13847.730
268,Z,H,0.1784,0.0036,0.0009,0.0003,0.0017,0.1222,0.0449,0.1355,0.0584,0.0568,0.0105,0.0644,0.0002,0.4278,0.6893,13898.465
269,H,Z,0.2184,0.0051,0.0011,0.0006,0.0028,0.1774,0.0467,0.1871,0.1066,0.0867,0.0014,0.0761,0.0003,0.6129,0.9211,13949.432
270,Z,H,0.2677,0.0036,0.0011,0.0003,0.0019,0.1327,0.0468,0.1290,0.0547,0.0673,0.0296,0.0614,0.0003,0.4369,0.8046,14000.280
271,H,Z,0.1904,0.0033,0.0011,0.0003,0.0016,0.1593,0.0554,0.1428,0.0619,0.0893,0.0244,0.0778,0.0002,0.5164,0.8173,14051.144
272,Z,H,0.1894,0.0038,0.0010,0.0004,0.0020,0.1282,0.0479,0.1396,0.0699,0.0910,0.0052,0.0588,0.0003,0.4840,0.7467,14101.933
273,H,Z,0.2494,0.0044,0.0013,0.0006,0.0024,0.1762,0.0600,0.2030,0.0792,0.0709,0.0323,0.0746,0.0002,0.5970,0.9640,14152.956
274,Z,H,0.1871,0.0037,0.0011,0.0003,0.0017,0.1489,0.0463,0.1361,0.0611,0.0816,0.0016,0.0812,0.0003,0.4949,0.7740,14203.769
275,H,Z,0.1847,0.0035,0.0010,0.0003,0.0020,0.1285,0.0436,0.1312,0.0591,0.0826,0.0013,0.0560,0.0004,0.4526,0.7036,14254.525
276,Z,H,0.2347,0.0045,0.0012,0.0003,0.0027,0.1986,0.0469,0.1471,0.0521,0.0661,0.0010,0.0544,0.0003,0.5193,0.8203,14305.389
277,H,Z,0.2684,0.0044,0.0014,0.0006,0.0026,0.1720,0.0604,0.1706,0.0838,0.0886,0.0128,0.0731,0.0004,0.5842,0.9503,14356.389
278,Z,H,0.2018,0.0039,0.0013,0.0004,0.0024,0.1611,0.0481,0.1476,0.0687,0.1067,0.0216,0.0774,0.0002,0.5397,0.8506,14407.290
279,H,Z,0.2589,0.0039,0.0012,0.0003,0.0024,0.1778,0.0526,0.1415,0.0602,0.0672,0.0012,0.0690,0.0006,0.5060,0.8455,14458.171
280,Z,H,0.1844,0.0033,0.0008,0.0002,0.0021,0.1271,0.0444,0.1608,0.0598,0.0801,0.0219,0.0556,0.0002,0.4794,0.7492,14508.958
281,H,Z,0.1896,0.0031,0.0009,0.0004,0.0018,0.1558,0.0462,0.1335,0.0597,0.0815,0.0012,0.0577,0.0003,0.4841,0.7406,14559.754
282,Z,H,0.1905,0.0038,0.0011,0.0003,0.0017,0.1281,0.0454,0.1337,0.0541,0.0705,0.0294,0.0558,0.0003,0.4406,0.7251,14610.519
283,H,Z,0.2076,0.0037,0.0012,0.0004,0.0026,0.1350,0.0511,0.1429,0.0664,0.0714,0.0230,0.0640,0.0004,0.4741,0.7790,14661.346
284,Z,H,0.2181,0.0046,0.0013,0.0004,0.0029,0.2092,0.0502,0.1459,0.0637,0.0596,0.0008,0.0434,0.0002,0.5340,0.8076,14712.219
285,H,Z,0.2060,0.0039,0.0014,0.0003,0.0021,0.1471,0.0676,0.1631,0.0707,0.0706,0.0012,0.0657,0.0003,0.5277,0.8105,14763.082
286,Z,H,0.2289,0.0046,0.0011,0.0005,0.0029,0.1469,0.0573,0.2413,0.1098,0.0832,0.0008,0.0604,0.0003,0.6523,0.9540,14814.076
287,H,Z,0.2021,0.0055,0.0014,0.0006,0.0022,0.1435,0.0678,0.1673,0.0726,0.0644,0.0008,0.0693,0.0004,0.5220,0.8063,14864.915
288,Z,H,0.2382,0.0041,0.0008,0.0004,0.0027,0.1659,0.0551,0.2051,0.1208,0.0744,0.0225,0.0635,0.0004,0.6305,0.9648,14915.923
289,H,Z,0.2601,0.0051,0.0018,0.0009,0.0040,0.1634,0.0619,0.2566,0.1092,0.0794,0.0221,0.0697,0.0002,0.6781,1.0442,14967.010
290,Z,H,0.2522,0.0041,0.0013,0.0005,0.0026,0.1801,0.0568,0.1930,0.0878,0.0716,0.0236,0.0606,0.0003,0.5986,0.9455,15018.012
291,H,Z,0.1939,0.0036,0.0009,0.0003,0.0019,0.1389,0.0521,0.1380,0.0600,0.0782,0.0227,0.0605,0.0003,0.4749,0.7606,15068.815
292,Z,H,0.1766,0.0034,0.0010,0.0002,0.0017,0.1221,0.0429,0.1652,0.0599,0.0844,0.0216,0.0862,0.0002,0.4842,0.7767,15119.640
293,H,Z,0.2555,0.0051,0.0012,0.0005,0.0032,0.1646,0.0533,0.1956,0.1157,0.0677,0.0011,0.0700,0.0004,0.6055,0.9447,15170.637
294,Z,H,0.2018,0.0031,0.0012,0.0004,0.0019,0.1301,0.0497,0.1416,0.0713,0.0674,0.0011,0.0631,0.0003,0.4681,0.7431,15221.444
295,H,Z,0.1917,0.0030,0.0009,0.0003,0.0021,0.1296,0.0432,0.1407,0.0657,0.0742,0.0010,0.0550,0.0003,0.4601,0.7160,15272.210
296,Z,H,0.2147,0.0050,0.0012,0.0005,0.0033,0.1486,0.0704,0.2042,0.1127,0.0740,0.0123,0.0617,0.0003,0.6180,0.9193,15323.182
297,H,Z,0.2035,0.0035,0.0012,0.0005,0.0024,0.1341,0.0502,0.1479,0.0629,0.0682,0.0206,0.0629,0.0001,0.4725,0.7690,15373.992
298,Z,H,0.2230,0.0048,0.0010,0.0006,0.0031,0.1488,0.0529,0.2304,0.0965,0.0707,0.0079,0.0665,0.0004,0.6067,0.9164,15424.964
299,H,Z,0.2259,0.0039,0.0015,0.0003,0.0022,0.1360,0.0511,0.1481,0.0644,0.0813,0.0016,0.0734,0.0002,0.4895,0.8004,15475.806
300,Z,H,0.1873,0.0036,0.0008,0.0002,0.0019,0.1390,0.0455,0.1285,0.0729,0.0931,0.0039,0.0574,0.0003,0.4863,0.7436,15526.610
301,H,Z,0.1972,0.0039,0.0010,0.0002,0.0018,0.1341,0.0470,0.1527,0.0684,0.0806,0.0020,0.0611,0.0003,0.4908,0.7604,15577.406
302,Z,H,0.1866,0.0035,0.0011,0.0002,0.0017,0.1372,0.0431,0.1353,0.0614,0.0754,0.0190,0.0684,0.0003,0.4596,0.7420,15628.216
303,H,Z,0.2325,0.0051,0.0014,0.0004,0.0027,0.2028,0.0481,0.1904,0.1005,0.0713,0.0047,0.0681,0.0003,0.6207,0.9378,15679.201
304,Z,H,0.1941,0.0036,0.0009,0.0002,0.0019,0.1287,0.0472,0.1463,0.0551,0.0688,0.0054,0.0572,0.0002,0.4548,0.7204,15729.965
305,H,Z,0.1840,0.0034,0.0010,0.0003,0.0015,0.1383,0.0406,0.1206,0.0612,0.0618,0.0012,0.0636,0.0002,0.4295,0.6864,15780.693
306,Z,H,0.1894,0.0032,0.0009,0.0002,0.0020,0.1370,0.0538,0.1386,0.0591,0.0746,0.0154,0.0600,0.0002,0.4690,0.7420,15831.485
307,H,Z,0.1919,0.0036,0.0007,0.0003,0.0020,0.1317,0.0463,0.1493,0.0585,0.0674,0.0274,0.0637,0.0002,0.4627,0.7542,15882.281
308,Z,H,0.2101,0.0050,0.0012,0.0006,0.0028,0.1549,0.0519,0.2138,0.1052,0.0993,0.0020,0.0548,0.0003,0.6345,0.9137,15933.247
309,H,Z,0.2234,0.0036,0.0014,0.0005,0.0027,0.1635,0.0633,0.1506,0.0695,0.0856,0.0108,0.0580,0.0003,0.5404,0.8428,15984.133
310,Z,H,0.1912,0.0031,0.0008,0.0003,0.0019,0.1293,0.0443,0.1425,0.0535,0.0720,0.0231,0.0599,0.0003,0.4496,0.7318,16034.908
311,H,Z,0.2547,0.0037,0.0010,0.0003,0.0025,0.1373,0.0493,0.1461,0.0720,0.0818,0.0012,0.0630,0.0003,0.4943,0.8234,16085.783
312,Z,H,0.2052,0.0041,0.0011,0.0004,0.0020,0.1469,0.0577,0.1519,0.0644,0.0689,0.0338,0.0801,0.0003,0.4992,0.8284,16136.678
313,H,Z,0.1960,0.0036,0.0010,0.0004,0.0022,0.1417,0.0587,0.1667,0.0858,0.0751,0.0056,0.0784,0.0004,0.5367,0.8264,16187.562
314,Z,H,0.2133,0.0038,0.0010,0.0004,0.0020,0.1287,0.0486,0.1457,0.0644,0.0803,0.0018,0.0671,0.0003,0.4771,0.7687,16238.383
315,H,Z,0.1960,0.0033,0.0009,0.0003,0.0020,0.1444,0.0466,0.1338,0.0628,0.0887,0.0012,0.0630,0.0003,0.4843,0.7529,16289.177
