swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
85,H,Z,0.2889,0.0036,0.0013,0.0003,0.0029,0.2043,0.6273,0.3084,0.0488,0.1441,0.0011,0.0574,0.0002,1.3434,1.7008,4701.721
86,Z,H,0.3150,0.0039,0.0012,0.0003,0.0039,0.2252,0.5018,0.3560,0.0527,0.1541,0.0022,0.0752,0.0003,1.3023,1.7064,4753.499
87,H,Z,0.2924,0.0037,0.0010,0.0003,0.0036,0.2174,0.5758,0.3475,0.0632,0.1628,0.0021,0.0708,0.0002,1.3788,1.7548,4805.308
88,Z,H,0.3831,0.0042,0.0013,0.0008,0.0045,0.2996,0.6684,0.4512,0.0681,0.1641,0.0012,0.0627,0.0003,1.6638,2.1239,4857.502
89,H,Z,0.3019,0.0040,0.0011,0.0004,0.0036,0.2205,0.5104,0.3616,0.0517,0.1687,0.0033,0.0562,0.0002,1.3249,1.6976,4909.264
90,Z,H,0.3632,0.0036,0.0011,0.0002,0.0040,0.2494,0.4998,0.3330,0.0593,0.1542,0.0027,0.0565,0.0002,1.3067,1.7398,4961.056
91,H,Z,0.3572,0.0033,0.0009,0.0002,0.0031,0.2409,0.6427,0.3182,0.0521,0.1572,0.0401,0.0586,0.0001,1.4210,1.8867,5012.993
92,Z,H,0.2855,0.0038,0.0009,0.0005,0.0042,0.2153,0.5112,0.3349,0.0481,0.1869,0.0096,0.0671,0.0004,1.3084,1.6823,5064.722
93,H,Z,0.3162,0.0044,0.0011,0.0004,0.0036,0.2168,0.6427,0.3138,0.0499,0.1735,0.0015,0.0693,0.0004,1.4084,1.8073,5116.596
94,Z,H,0.3952,0.0048,0.0013,0.0003,0.0042,0.2758,0.6311,0.5300,0.0581,0.2220,0.0019,0.0712,0.0002,1.7307,2.2120,5168.865
95,H,Z,0.3083,0.0040,0.0010,0.0006,0.0039,0.2336,0.5113,0.3300,0.0485,0.1326,0.0012,0.0631,0.0003,1.2667,1.6508,5220.578
96,Z,H,0.3255,0.0038,0.0010,0.0002,0.0039,0.2296,0.5199,0.3751,0.0483,0.1314,0.0010,0.0568,0.0002,1.3141,1.7083,5272.344
97,H,Z,0.3862,0.0040,0.0014,0.0002,0.0039,0.2577,0.5336,0.3824,0.0547,0.1558,0.0071,0.0601,0.0003,1.3958,1.8612,5324.256
98,Z,H,0.3072,0.0033,0.0010,0.0003,0.0032,0.2062,0.5085,0.3122,0.0563,0.1626,0.0019,0.0695,0.0002,1.2575,1.6460,5376.016
99,H,Z,0.2998,0.0041,0.0011,0.0003,0.0043,0.2425,0.6050,0.3184,0.0530,0.1692,0.0040,0.0716,0.0002,1.4013,1.7891,5427.873
100,Z,H,0.5058,0.0057,0.0014,0.0005,0.0060,0.2958,0.9417,0.6376,0.1117,0.1443,0.0190,0.0664,0.0002,2.1430,2.7501,5480.714
101,H,Z,0.3165,0.0047,0.0015,0.0004,0.0045,0.2358,0.7587,0.6392,0.0574,0.2029,0.0011,0.0646,0.0002,1.9056,2.3009,5533.076
