swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
48,Z,H,0.2313,0.0042,0.0011,0.0004,0.0029,0.1719,0.1128,0.1023,0.0618,0.0991,0.0064,0.0578,0.0003,0.5556,0.8618,2710.127
49,H,Z,0.2119,0.0036,0.0009,0.0002,0.0028,0.1423,0.0550,0.2030,0.0854,0.0614,0.0011,0.0732,0.0002,0.5538,0.8497,2761.085
50,Z,H,0.4314,0.0062,0.0013,0.0008,0.0048,0.2108,0.4891,0.1331,0.0990,0.1469,0.0010,0.0659,0.0003,1.0879,1.6016,2812.784
51,H,Z,0.2185,0.0046,0.0016,0.0007,0.0028,0.1444,0.0701,0.1614,0.0561,0.0628,0.0150,0.0738,0.0003,0.5025,0.8222,2863.670
52,Z,H,0.2229,0.0043,0.0014,0.0005,0.0040,0.1503,0.2187,0.1095,0.0600,0.1444,0.0185,0.0747,0.0003,0.6922,1.0209,2914.742
53,H,Z,0.2552,0.0039,0.0014,0.0004,0.0027,0.1742,0.0653,0.1614,0.0548,0.0809,0.0085,0.0837,0.0003,0.5456,0.9044,2965.690
54,Z,H,0.2238,0.0045,0.0013,0.0004,0.0031,0.1608,0.2222,0.1162,0.0611,0.1517,0.0268,0.0617,0.0003,0.7202,1.0442,3016.791
55,H,Z,0.2043,0.0036,0.0012,0.0004,0.0026,0.1275,0.0529,0.1434,0.0547,0.0715,0.0014,0.0565,0.0002,0.4586,0.7310,3067.579
56,Z,H,0.2775,0.0045,0.0012,0.0004,0.0033,0.2055,0.2287,0.1122,0.0623,0.1095,0.0113,0.0463,0.0002,0.7269,1.0741,3118.717
57,H,Z,0.1796,0.0038,0.0010,0.0005,0.0023,0.1243,0.0539,0.1332,0.0537,0.0733,0.0012,0.0660,0.0002,0.4465,0.7034,3169.479
58,Z,H,0.2282,0.0039,0.0011,0.0007,0.0035,0.1577,0.2159,0.1042,0.0627,0.1565,0.0079,0.0676,0.0002,0.7061,1.0212,3220.538
59,H,Z,0.2455,0.0068,0.0014,0.0007,0.0040,0.1499,0.0645,0.2173,0.0939,0.0776,0.0014,0.0729,0.0005,0.6125,0.9483,3271.536
60,Z,H,0.2556,0.0047,0.0013,0.0004,0.0036,0.1603,0.2288,0.1084,0.0679,0.1330,0.0215,0.0673,0.0001,0.7059,1.0623,3322.647
61,H,Z,0.2694,0.0056,0.0015,0.0007,0.0037,0.1820,0.0784,0.1903,0.0751,0.0887,0.0224,0.0879,0.0004,0.6239,1.0180,3373.712
62,Z,H,0.2694,0.0062,0.0014,0.0009,0.0045,0.2074,0.4768,0.2083,0.0875,0.1156,0.0113,0.0682,0.0001,1.1071,1.4715,3425.225
63,H,Z,0.2893,0.0052,0.0022,0.0010,0.0039,0.1766,0.0754,0.1906,0.0590,0.0865,0.0007,0.0693,0.0002,0.5946,0.9686,3476.237
64,Z,H,0.2812,0.0046,0.0015,0.0005,0.0038,0.2090,0.1485,0.1324,0.0783,0.1224,0.0256,0.0838,0.0003,0.7053,1.1091,3527.413
65,H,Z,0.2155,0.0044,0.0012,0.0005,0.0026,0.1492,0.0674,0.2408,0.0626,0.0827,0.0033,0.0808,0.0003,0.6112,0.9221,3578.389
66,Z,H,0.2252,0.0042,0.0014,0.0004,0.0030,0.1451,0.2886,0.1149,0.0652,0.1454,0.0246,0.0892,0.0005,0.7701,1.1209,3629.630
67,H,Z,0.2151,0.0040,0.0013,0.0005,0.0024,0.1357,0.0570,0.1421,0.0560,0.1305,0.0008,0.0783,0.0001,0.5272,0.8319,3680.573
68,Z,H,0.2504,0.0045,0.0014,0.0005,0.0029,0.1508,0.1179,0.1116,0.0772,0.1242,0.0090,0.0823,0.0002,0.5935,0.9468,3731.581
69,H,Z,0.2154,0.0042,0.0012,0.0005,0.0021,0.1301,0.0595,0.1602,0.0688,0.0774,0.0014,0.0717,0.0003,0.5042,0.8036,3782.449
70,Z,H,0.2395,0.0044,0.0010,0.0005,0.0035,0.1906,0.2315,0.1298,0.0776,0.1671,0.0014,0.0581,0.0004,0.8081,1.1190,3833.626
71,H,Z,0.1985,0.0043,0.0013,0.0005,0.0028,0.1578,0.0551,0.1662,0.0589,0.0843,0.0015,0.0728,0.0004,0.5319,0.8160,3884.495
72,Z,H,0.2346,0.0043,0.0011,0.0005,0.0033,0.1755,0.1799,0.1046,0.0580,0.1218,0.0177,0.0850,0.0003,0.6500,0.9990,3935.550
73,H,Z,0.2157,0.0037,0.0011,0.0005,0.0021,0.1312,0.0540,0.1369,0.0516,0.0785,0.0249,0.0664,0.0003,0.4602,0.7771,3986.376
74,Z,H,0.2670,0.0046,0.0010,0.0005,0.0036,0.1572,0.1873,0.1059,0.0619,0.1437,0.0018,0.0720,0.0003,0.6659,1.0185,4037.486
75,H,Z,0.2970,0.0037,0.0010,0.0004,0.0025,0.1313,0.0505,0.1309,0.0549,0.0647,0.0012,0.0727,0.0003,0.4406,0.8211,4088.357
76,Z,H,0.2100,0.0038,0.0010,0.0002,0.0030,0.1731,0.1927,0.0984,0.0614,0.1402,0.0021,0.0708,0.0003,0.6765,0.9697,4139.382
77,H,Z,0.1948,0.0037,0.0010,0.0005,0.0099,0.1304,0.0516,0.1632,0.0706,0.0770,0.0015,0.0787,0.0005,0.5027,0.7952,4190.228
78,Z,H,0.2480,0.0066,0.0013,0.0006,0.0051,0.1897,0.3107,0.1458,0.1031,0.1367,0.0012,0.0820,0.0002,0.8950,1.2427,4241.548
79,H,Z,0.2047,0.0045,0.0012,0.0004,0.0022,0.1328,0.0551,0.1529,0.0587,0.0875,0.0127,0.0650,0.0003,0.4947,0.7882,4292.382
80,Z,H,0.2575,0.0041,0.0011,0.0003,0.0032,0.1465,0.1752,0.1058,0.0614,0.1260,0.0288,0.0639,0.0003,0.6234,0.9844,4343.408
81,H,Z,0.2076,0.0039,0.0010,0.0003,0.0022,0.1277,0.0531,0.1393,0.0556,0.0968,0.0043,0.0604,0.0003,0.4802,0.7623,4394.208
82,Z,H,0.2053,0.0039,0.0010,0.0005,0.0034,0.1442,0.2136,0.0938,0.0590,0.1094,0.0125,0.0541,0.0002,0.6282,0.9132,4445.165
83,H,Z,0.2187,0.0037,0.0010,0.0003,0.0020,0.1291,0.0519,0.1449,0.0490,0.0617,0.0033,0.0525,0.0002,0.4429,0.7266,4495.927
84,Z,H,0.2017,0.0035,0.0009,0.0004,0.0032,0.1676,0.1569,0.0925,0.0671,0.0976,0.0014,0.0489,0.0002,0.5886,0.8506,4546.818
85,H,Z,0.1857,0.0026,0.0008,0.0003,0.0016,0.1251,0.0446,0.1177,0.0486,0.0669,0.0015,0.0555,0.0002,0.4101,0.6601,4597.512
86,Z,H,0.2326,0.0038,0.0011,0.0003,0.0033,0.1719,0.1971,0.0843,0.0539,0.0872,0.0009,0.0532,0.0002,0.6006,0.8978,4648.444
87,H,Z,0.2489,0.0043,0.0012,0.0005,0.0022,0.1311,0.0579,0.1412,0.0545,0.1078,0.0063,0.0661,0.0002,0.4991,0.8312,4699.317
