swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
35,H,Z,0.3014,0.0059,0.0015,0.0009,0.0037,0.1911,0.0626,0.2307,0.1020,0.0748,0.0021,0.0640,0.0004,0.6721,1.0551,2067.660
36,Z,H,0.3531,0.0039,0.0012,0.0003,0.0036,0.2367,0.8228,0.3364,0.0549,0.1279,0.0065,0.0459,0.0002,1.5882,2.0048,2119.706
37,H,Z,0.2126,0.0044,0.0011,0.0005,0.0023,0.1472,0.0570,0.1615,0.0590,0.0620,0.0066,0.0712,0.0003,0.4946,0.7958,2170.540
38,Z,H,0.2882,0.0041,0.0012,0.0003,0.0038,0.2282,0.5180,0.3560,0.0530,0.1379,0.0007,0.0568,0.0001,1.3026,1.6599,2222.242
39,H,Z,0.2164,0.0058,0.0013,0.0006,0.0036,0.1519,0.0612,0.2148,0.0987,0.0765,0.0229,0.0704,0.0003,0.6107,0.9350,2273.245
40,Z,H,0.3122,0.0056,0.0018,0.0005,0.0047,0.2161,0.6484,0.3318,0.0559,0.1916,0.0014,0.0689,0.0004,1.4557,1.8536,2325.160
41,H,Z,0.2290,0.0055,0.0012,0.0006,0.0034,0.1504,0.0623,0.2253,0.1128,0.0709,0.0235,0.0745,0.0003,0.6301,0.9706,2376.211
42,Z,H,0.3062,0.0047,0.0013,0.0008,0.0050,0.2381,0.9119,0.4085,0.0559,0.1450,0.0013,0.0748,0.0005,1.7716,2.1681,2428.464
43,H,Z,0.2636,0.0047,0.0013,0.0005,0.0034,0.1644,0.0521,0.1455,0.0543,0.0751,0.0009,0.0682,0.0003,0.4980,0.8433,2479.356
44,Z,H,0.3120,0.0051,0.0011,0.0006,0.0052,0.2586,0.8639,0.5435,0.0542,0.1524,0.0015,0.0662,0.0002,1.8858,2.2799,2531.678
45,H,Z,0.1831,0.0029,0.0011,0.0003,0.0019,0.1464,0.0537,0.1499,0.0535,0.0792,0.0079,0.0607,0.0001,0.4878,0.7475,2582.481
46,Z,H,0.3082,0.0052,0.0011,0.0004,0.0055,0.2537,0.7431,0.5271,0.0899,0.1251,0.0012,0.0658,0.0003,1.7489,2.1386,2634.664
47,H,Z,0.2015,0.0127,0.0011,0.0005,0.0024,0.1433,0.0534,0.1538,0.0544,0.0622,0.0008,0.0522,0.0001,0.4742,0.7477,2685.474
48,Z,H,0.3061,0.0048,0.0013,0.0004,0.0048,0.2537,0.8607,0.5256,0.0959,0.1494,0.0194,0.0695,0.0002,1.9007,2.3093,2737.861
49,H,Z,0.2212,0.0049,0.0015,0.0004,0.0029,0.1410,0.0588,0.1455,0.0540,0.0957,0.0035,0.0521,0.0002,0.5024,0.7915,2788.792
50,Z,H,0.3649,0.0037,0.0012,0.0003,0.0033,0.2253,0.5284,0.3180,0.0515,0.1851,0.0008,0.0664,0.0002,1.3187,1.7616,2840.611
51,H,Z,0.2266,0.0036,0.0010,0.0005,0.0022,0.1385,0.0517,0.1571,0.0572,0.0887,0.0022,0.0784,0.0003,0.5008,0.8175,2891.476
52,Z,H,0.2735,0.0039,0.0010,0.0005,0.0035,0.2147,0.5492,0.3387,0.0602,0.1673,0.0011,0.0699,0.0003,1.3409,1.6968,2943.246
53,H,Z,0.1991,0.0036,0.0010,0.0004,0.0021,0.1433,0.0574,0.1406,0.0558,0.0806,0.0489,0.0685,0.0003,0.4894,0.8154,2994.111
54,Z,H,0.3023,0.0041,0.0011,0.0005,0.0040,0.2114,0.5411,0.3484,0.0531,0.1790,0.0039,0.0793,0.0003,1.3458,1.7436,3045.908
55,H,Z,0.2027,0.0038,0.0011,0.0004,0.0024,0.1325,0.0482,0.1485,0.0534,0.0850,0.0123,0.0758,0.0001,0.4737,0.7746,3096.744
56,Z,H,0.3122,0.0045,0.0013,0.0003,0.0042,0.2194,0.5446,0.3787,0.0591,0.2125,0.0020,0.0672,0.0003,1.4260,1.8206,3148.619
57,H,Z,0.2468,0.0111,0.0012,0.0004,0.0025,0.1633,0.0508,0.1878,0.0715,0.0943,0.0011,0.0550,0.0002,0.5760,0.8968,3199.579
58,Z,H,0.4625,0.0038,0.0011,0.0004,0.0043,0.2443,0.8193,0.3221,0.0546,0.1456,0.0046,0.0488,0.0002,1.5974,2.1250,3251.752
59,H,Z,0.1963,0.0039,0.0012,0.0004,0.0025,0.1435,0.0663,0.1526,0.0567,0.0761,0.0278,0.0591,0.0002,0.5036,0.7972,3302.599
60,Z,H,0.2860,0.0044,0.0011,0.0005,0.0157,0.2102,0.6406,0.3328,0.0529,0.1504,0.0010,0.0598,0.0001,1.3973,1.7681,3354.412
61,H,Z,0.2046,0.0038,0.0011,0.0005,0.0023,0.1318,0.0526,0.1756,0.0557,0.0827,0.0226,0.0751,0.0005,0.5064,0.8188,3405.277
62,Z,H,0.2745,0.0038,0.0010,0.0004,0.0036,0.2070,0.5277,0.3229,0.0492,0.1523,0.0018,0.0765,0.0002,1.2718,1.6353,3456.967
63,H,Z,0.1913,0.0035,0.0010,0.0003,0.0020,0.1288,0.0492,0.1410,0.0577,0.0659,0.0014,0.0771,0.0002,0.4489,0.7274,3507.743
64,Z,H,0.2791,0.0037,0.0012,0.0003,0.0037,0.2064,0.5183,0.3480,0.0518,0.1341,0.0020,0.0732,0.0003,1.2722,1.6377,3559.435
65,H,Z,0.2263,0.0047,0.0012,0.0005,0.0030,0.1495,0.0673,0.2235,0.0979,0.0810,0.0010,0.0504,0.0002,0.6274,0.9174,3610.418
66,Z,H,0.3420,0.0055,0.0016,0.0008,0.0058,0.3138,0.6377,0.3585,0.0559,0.1826,0.0260,0.0498,0.0002,1.5585,1.9924,3662.538
67,H,Z,0.2416,0.0054,0.0013,0.0008,0.0032,0.1667,0.0619,0.2287,0.0927,0.0780,0.0009,0.0724,0.0004,0.6346,0.9635,3713.543
68,Z,H,0.3339,0.0047,0.0017,0.0006,0.0040,0.2382,0.7763,0.3291,0.0580,0.1867,0.0099,0.0633,0.0004,1.6004,2.0209,3765.610
