first,second,ifs_ms,ifs_after_second_ms,ifs_true_ms,ifs_true_after_first_ms,ifs_true_after_second_ms,sent_h,rx_h,sent_z,rx_z,per_h,per_z,per,impossible,swaps,swap_median_ms,swap_to_first_median_ms,swap_to_second_median_ms,swap_max_ms,retune_median_ms,duplicates,lost_late,lost_listening,queued_median,queued_max,posted_by,source_dropped,link_dropped
wlan_simple.toml,zigbee.toml,5.75,5.75,5.7500,5.7500,5.7500,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1464,0.1569,0.0411,0.3742,0.0015,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.74,5.74,5.7400,5.7400,5.7400,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1411,0.1572,0.0404,0.1835,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.73,5.73,5.7300,5.7300,5.7300,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1419,0.1555,0.0399,0.1957,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.72,5.72,5.7200,5.7200,5.7200,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1442,0.1557,0.0409,0.2270,0.0015,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.71,5.71,5.7100,5.7100,5.7100,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1408,0.1536,0.0398,0.1881,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.7,5.7,5.7000,5.7000,5.7000,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1390,0.1527,0.0391,0.3671,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.69,5.69,5.6900,5.6900,5.6900,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1391,0.1529,0.0388,0.1871,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.68,5.68,5.6800,5.6800,5.6800,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1433,0.1534,0.0397,0.2171,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.67,5.67,5.6700,5.6700,5.6700,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1406,0.1530,0.0394,0.2582,0.0014,0,0,0,0,256,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.66,5.66,5.6600,5.6600,5.6600,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1386,0.1529,0.0394,0.6130,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.65,5.65,5.6500,5.6500,5.6500,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1421,0.1543,0.0398,0.3684,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.64,5.64,5.6400,5.6400,5.6400,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1389,0.1523,0.0392,0.1879,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.63,5.63,5.6300,5.6300,5.6300,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1411,0.1548,0.0401,0.1916,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.62,5.62,5.6200,5.6200,5.6200,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1405,0.1536,0.0399,0.1901,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.61,5.61,5.6100,5.6100,5.6100,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1419,0.1555,0.0397,0.2027,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.6,5.6,5.6000,5.6000,5.6000,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1415,0.1539,0.0391,0.5777,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.59,5.59,5.5900,5.5900,5.5900,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1422,0.1548,0.0401,0.5537,0.0015,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.58,5.58,5.5800,5.5800,5.5800,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1391,0.1531,0.0393,0.5769,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.57,5.57,5.5700,5.5700,5.5700,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1425,0.1537,0.0392,0.1860,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.56,5.56,5.5600,5.5600,5.5600,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1404,0.1534,0.0390,0.3693,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.55,5.55,5.5500,5.5500,5.5500,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1435,0.1541,0.0394,0.2058,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.54,5.54,5.5400,5.5400,5.5400,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1424,0.1537,0.0398,0.3664,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.53,5.53,5.5300,5.5300,5.5300,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1406,0.1530,0.0389,0.3614,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.52,5.52,5.5200,5.5200,5.5200,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1420,0.1549,0.0405,0.3675,0.0015,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.51,5.51,5.5100,5.5100,5.5100,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1418,0.1538,0.0390,0.1920,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.5,5.5,5.5000,5.5000,5.5000,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1405,0.1534,0.0387,0.1899,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.49,5.49,5.4900,5.4900,5.4900,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1400,0.1528,0.0394,0.1955,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
wlan_simple.toml,zigbee.toml,5.48,5.48,5.4800,5.4800,5.4800,200,200,200,200,0.0000,0.0000,0.0000,0,400,0.1415,0.1533,0.0400,0.1997,0.0014,0,0,0,0,0,halow:200 zigbee:200,0,0
