first,second,ifs_ms,ifs_after_second_ms,ifs_true_ms,ifs_true_after_first_ms,ifs_true_after_second_ms,sent_h,rx_h,sent_z,rx_z,per_h,per_z,per,impossible,swaps,swap_median_ms,swap_to_first_median_ms,swap_to_second_median_ms,swap_max_ms,retune_median_ms,duplicates,lost_late,lost_listening,queued_median,queued_max,posted_by,source_dropped,link_dropped
zigbee.toml,zigbee.toml,5.73,5.73,5.7300,5.7300,5.7300,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0459,0.0456,0.0469,0.0978,0.0019,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.72,5.72,5.7200,5.7200,5.7200,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0545,0.0541,0.0548,0.1159,0.0025,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.71,5.71,5.7100,5.7100,5.7100,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0455,0.0459,0.0450,0.1500,0.0019,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.7,5.7,5.7000,5.7000,5.7000,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0445,0.0446,0.0443,0.1154,0.0017,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.69,5.69,5.6900,5.6900,5.6900,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0454,0.0457,0.0452,0.1206,0.0018,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.68,5.68,5.6800,5.6800,5.6800,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0447,0.0448,0.0446,0.1063,0.0018,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.67,5.67,5.6700,5.6700,5.6700,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0446,0.0446,0.0444,0.1088,0.0018,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.66,5.66,5.6600,5.6600,5.6600,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0466,0.0464,0.0469,0.1138,0.0020,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.65,5.65,5.6500,5.6500,5.6500,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0550,0.0555,0.0541,0.3315,0.0025,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.64,5.64,5.6400,5.6400,5.6400,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0498,0.0494,0.0503,0.1303,0.0022,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.63,5.63,5.6300,5.6300,5.6300,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0464,0.0461,0.0465,1.7607,0.0019,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.62,5.62,5.6200,5.6200,5.6200,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0442,0.0440,0.0444,0.2782,0.0018,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.61,5.61,5.6100,5.6100,5.6100,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0451,0.0451,0.0450,0.0776,0.0018,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.6,5.6,5.6000,5.6000,5.6000,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0465,0.0461,0.0470,0.0964,0.0019,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.59,5.59,5.5900,5.5900,5.5900,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0450,0.0450,0.0452,0.1059,0.0017,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.58,5.58,5.5800,5.5800,5.5800,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0462,0.0464,0.0456,0.0845,0.0019,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.57,5.57,5.5700,5.5700,5.5700,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0467,0.0472,0.0462,0.1105,0.0019,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.56,5.56,5.5600,5.5600,5.5600,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0413,0.0417,0.0411,0.0646,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.55,5.55,5.5500,5.5500,5.5500,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0414,0.0416,0.0411,0.0980,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.54,5.54,5.5400,5.5400,5.5400,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0401,0.0402,0.0401,0.0795,0.0014,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.53,5.53,5.5300,5.5300,5.5300,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0418,0.0417,0.0419,0.0873,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.52,5.52,5.5200,5.5200,5.5200,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0455,0.0454,0.0456,0.0818,0.0018,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.51,5.51,5.5100,5.5100,5.5100,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0523,0.0534,0.0510,0.0973,0.0022,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.5,5.5,5.5000,5.5000,5.5000,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0558,0.0550,0.0564,0.2577,0.0025,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.49,5.49,5.4900,5.4900,5.4900,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0427,0.0427,0.0427,0.1001,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.48,5.48,5.4800,5.4800,5.4800,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0461,0.0460,0.0461,0.0978,0.0019,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.47,5.47,5.4700,5.4700,5.4700,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0437,0.0437,0.0437,0.0805,0.0017,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.46,5.46,5.4600,5.4600,5.4600,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0401,0.0408,0.0398,0.0673,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.45,5.45,5.4500,5.4500,5.4500,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0411,0.0410,0.0412,0.0660,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.44,5.44,5.4400,5.4400,5.4400,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0401,0.0400,0.0410,0.2646,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.43,5.43,5.4300,5.4300,5.4300,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0431,0.0427,0.0439,0.0909,0.0017,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.42,5.42,5.4200,5.4200,5.4200,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0430,0.0430,0.0431,0.1212,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.41,5.41,5.4100,5.4100,5.4100,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0433,0.0435,0.0432,0.2546,0.0017,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.4,5.4,5.4000,5.4000,5.4000,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0411,0.0405,0.0416,0.0764,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.39,5.39,5.3900,5.3900,5.3900,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0408,0.0408,0.0408,0.0964,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.38,5.38,5.3800,5.3800,5.3800,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0405,0.0407,0.0403,0.0973,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.37,5.37,5.3700,5.3700,5.3700,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0437,0.0438,0.0436,0.0694,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.36,5.36,5.3600,5.3600,5.3600,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0418,0.0418,0.0418,0.0661,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.35,5.35,5.3500,5.3500,5.3500,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0422,0.0425,0.0421,0.0834,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.34,5.34,5.3400,5.3400,5.3400,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0430,0.0425,0.0438,0.0966,0.0017,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.33,5.33,5.3300,5.3300,5.3300,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0409,0.0411,0.0406,0.0650,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.32,5.32,5.3200,5.3200,5.3200,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0419,0.0409,0.0426,0.0665,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.31,5.31,5.3100,5.3100,5.3100,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0416,0.0421,0.0415,0.0719,0.0016,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.3,5.3,5.3000,5.3000,5.3000,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0415,0.0410,0.0418,0.0695,0.0015,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.29,5.29,5.2900,5.2900,5.2900,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0436,0.0436,0.0436,0.1030,0.0017,0,0,0,0,0,zigbee:400,0,0
zigbee.toml,zigbee.toml,5.28,5.28,5.2800,5.2800,5.2800,0,0,400,400,NaN,0.0000,0.0000,0,400,0.0446,0.0450,0.0440,0.0792,0.0018,0,0,0,0,0,zigbee:400,0,0
