idx,t_rel_s,delta_ms,len,version,payload_prefix
96,4.573641756,10.531727,30,v6,88000000ffffffffffffa8dd9f4dc5b5
97,4.584497171,10.855415,30,v6,88000000ffffffffffffa8dd9f4dc5b5
98,4.594841135,10.343964,30,v6,88000000ffffffffffffa8dd9f4dc5b5
99,4.605916479,11.075344,30,v6,88000000ffffffffffffa8dd9f4dc5b5
100,4.616119784,10.203305,30,v6,88000000ffffffffffffa8dd9f4dc5b5
101,4.627486825,11.367041,30,v6,88000000ffffffffffffa8dd9f4dc5b5
102,4.637266916,9.780091,30,v6,88000000ffffffffffffa8dd9f4dc5b5
103,4.648413347,11.146431,30,v6,88000000ffffffffffffa8dd9f4dc5b5
104,4.659007844,10.594497,30,v6,88000000ffffffffffffa8dd9f4dc5b5
105,4.669894315,10.886471,30,v6,88000000ffffffffffffa8dd9f4dc5b5
106,4.681231258,11.336943,30,v6,88000000ffffffffffffa8dd9f4dc5b5
107,4.692632292,11.401034,30,v6,88000000ffffffffffffa8dd9f4dc5b5
108,4.702447677,9.815385,30,v6,88000000ffffffffffffa8dd9f4dc5b5
109,4.713548768,11.101091,30,v6,88000000ffffffffffffa8dd9f4dc5b5
110,4.723656017,10.107249,30,v6,88000000ffffffffffffa8dd9f4dc5b5
111,4.734866526,11.210509,30,v6,88000000ffffffffffffa8dd9f4dc5b5
112,4.745280059,10.413533,30,v6,88000000ffffffffffffa8dd9f4dc5b5
113,4.756193072,10.913013,30,v6,88000000ffffffffffffa8dd9f4dc5b5
114,4.766594247,10.401175,30,v6,88000000ffffffffffffa8dd9f4dc5b5
115,4.777454394,10.860147,30,v6,88000000ffffffffffffa8dd9f4dc5b5
116,4.788727781,11.273387,30,v6,88000000ffffffffffffa8dd9f4dc5b5
117,4.799226331,10.498550,30,v6,88000000ffffffffffffa8dd9f4dc5b5
118,4.810328730,11.102399,30,v6,88000000ffffffffffffa8dd9f4dc5b5
119,4.820433629,10.104899,30,v6,88000000ffffffffffffa8dd9f4dc5b5
120,4.831408089,10.974460,30,v6,88000000ffffffffffffa8dd9f4dc5b5
121,4.842654391,11.246302,30,v6,88000000ffffffffffffa8dd9f4dc5b5
122,4.853078277,10.423886,30,v6,88000000ffffffffffffa8dd9f4dc5b5
123,4.864093474,11.015197,30,v6,88000000ffffffffffffa8dd9f4dc5b5
124,4.874112239,10.018765,30,v6,88000000ffffffffffffa8dd9f4dc5b5
125,4.885473046,11.360807,30,v6,88000000ffffffffffffa8dd9f4dc5b5
126,4.895567866,10.094820,30,v6,88000000ffffffffffffa8dd9f4dc5b5
127,4.907639316,12.071450,30,v6,88000000ffffffffffffa8dd9f4dc5b5
128,4.917980545,10.341229,30,v6,88000000ffffffffffffa8dd9f4dc5b5
129,4.929140677,11.160132,30,v6,88000000ffffffffffffa8dd9f4dc5b5
130,4.939076402,9.935725,30,v6,88000000ffffffffffffa8dd9f4dc5b5
131,4.950557160,11.480758,30,v6,88000000ffffffffffffa8dd9f4dc5b5
132,4.960370530,9.813370,30,v6,88000000ffffffffffffa8dd9f4dc5b5
133,4.971584779,11.214249,30,v6,88000000ffffffffffffa8dd9f4dc5b5
134,4.981760556,10.175777,30,v6,88000000ffffffffffffa8dd9f4dc5b5
135,4.992958317,11.197761,30,v6,88000000ffffffffffffa8dd9f4dc5b5
136,5.003439899,10.481582,30,v6,88000000ffffffffffffa8dd9f4dc5b5
137,5.014438020,10.998121,30,v6,88000000ffffffffffffa8dd9f4dc5b5
138,5.024395705,9.957685,30,v6,88000000ffffffffffffa8dd9f4dc5b5
139,5.036669555,12.273850,30,v6,88000000ffffffffffffa8dd9f4dc5b5
140,5.046905571,10.236016,30,v6,88000000ffffffffffffa8dd9f4dc5b5
141,5.058128400,11.222829,30,v6,88000000ffffffffffffa8dd9f4dc5b5
142,5.068340171,10.211771,30,v6,88000000ffffffffffffa8dd9f4dc5b5
143,5.079334716,10.994545,30,v6,88000000ffffffffffffa8dd9f4dc5b5
144,5.089546659,10.211943,30,v6,88000000ffffffffffffa8dd9f4dc5b5
145,5.100739772,11.193113,30,v6,88000000ffffffffffffa8dd9f4dc5b5
146,5.110981764,10.241992,30,v6,88000000ffffffffffffa8dd9f4dc5b5
147,5.122159296,11.177532,30,v6,88000000ffffffffffffa8dd9f4dc5b5
148,5.132266871,10.107575,30,v6,88000000ffffffffffffa8dd9f4dc5b5
149,5.143776754,11.509883,30,v6,88000000ffffffffffffa8dd9f4dc5b5
150,5.154742999,10.966245,30,v6,88000000ffffffffffffa8dd9f4dc5b5
151,5.165827999,11.085000,30,v6,88000000ffffffffffffa8dd9f4dc5b5
152,5.175947734,10.119735,30,v6,88000000ffffffffffffa8dd9f4dc5b5
153,5.187022867,11.075133,30,v6,88000000ffffffffffffa8dd9f4dc5b5
154,5.197368767,10.345900,30,v6,88000000ffffffffffffa8dd9f4dc5b5
155,5.208448022,11.079255,30,v6,88000000ffffffffffffa8dd9f4dc5b5
156,5.218641574,10.193552,30,v6,88000000ffffffffffffa8dd9f4dc5b5
157,5.229650940,11.009366,30,v6,88000000ffffffffffffa8dd9f4dc5b5
158,5.240190600,10.539660,30,v6,88000000ffffffffffffa8dd9f4dc5b5
159,5.251113275,10.922675,30,v6,88000000ffffffffffffa8dd9f4dc5b5
160,5.261200379,10.087104,30,v6,88000000ffffffffffffa8dd9f4dc5b5
161,5.272408250,11.207871,30,v6,88000000ffffffffffffa8dd9f4dc5b5
162,5.282429970,10.021720,30,v6,88000000ffffffffffffa8dd9f4dc5b5
163,5.293723263,11.293293,30,v6,88000000ffffffffffffa8dd9f4dc5b5
164,5.304998353,11.275090,30,v6,88000000ffffffffffffa8dd9f4dc5b5
165,5.314986129,9.987776,30,v6,88000000ffffffffffffa8dd9f4dc5b5
166,5.326159468,11.173339,30,v6,88000000ffffffffffffa8dd9f4dc5b5
167,5.336309591,10.150123,30,v6,88000000ffffffffffffa8dd9f4dc5b5
168,5.347479646,11.170055,30,v6,88000000ffffffffffffa8dd9f4dc5b5
169,5.358757892,11.278246,30,v6,88000000ffffffffffffa8dd9f4dc5b5
170,5.369876216,11.118324,30,v6,88000000ffffffffffffa8dd9f4dc5b5
171,5.380204590,10.328374,30,v6,88000000ffffffffffffa8dd9f4dc5b5
172,5.391306358,11.101768,30,v6,88000000ffffffffffffa8dd9f4dc5b5
173,5.401402506,10.096148,30,v6,88000000ffffffffffffa8dd9f4dc5b5
174,5.412540445,11.137939,30,v6,88000000ffffffffffffa8dd9f4dc5b5
175,5.422874653,10.334208,30,v6,88000000ffffffffffffa8dd9f4dc5b5
176,5.433984378,11.109725,30,v6,88000000ffffffffffffa8dd9f4dc5b5
177,5.444094734,10.110356,30,v6,88000000ffffffffffffa8dd9f4dc5b5
178,5.455628488,11.533754,30,v6,88000000ffffffffffffa8dd9f4dc5b5
179,5.465423186,9.794698,30,v6,88000000ffffffffffffa8dd9f4dc5b5
180,5.476640430,11.217244,30,v6,88000000ffffffffffffa8dd9f4dc5b5
181,5.487816274,11.175844,30,v6,88000000ffffffffffffa8dd9f4dc5b5
182,5.498962056,11.145782,30,v6,88000000ffffffffffffa8dd9f4dc5b5
183,5.509039472,10.077416,30,v6,88000000ffffffffffffa8dd9f4dc5b5
184,5.520717139,11.677667,30,v6,88000000ffffffffffffa8dd9f4dc5b5
185,5.530432385,9.715246,30,v6,88000000ffffffffffffa8dd9f4dc5b5
186,5.541568275,11.135890,30,v6,88000000ffffffffffffa8dd9f4dc5b5
187,5.551842529,10.274254,30,v6,88000000ffffffffffffa8dd9f4dc5b5
188,5.562925345,11.082816,30,v6,88000000ffffffffffffa8dd9f4dc5b5
189,5.573384970,10.459625,30,v6,88000000ffffffffffffa8dd9f4dc5b5
190,5.584279472,10.894502,30,v6,88000000ffffffffffffa8dd9f4dc5b5
191,5.594554724,10.275252,30,v6,88000000ffffffffffffa8dd9f4dc5b5
192,5.605590637,11.035913,30,v6,88000000ffffffffffffa8dd9f4dc5b5
193,5.616761061,11.170424,30,v6,88000000ffffffffffffa8dd9f4dc5b5
194,5.627125106,10.364045,30,v6,88000000ffffffffffffa8dd9f4dc5b5
195,5.638283987,11.158881,30,v6,88000000ffffffffffffa8dd9f4dc5b5
196,5.648510502,10.226515,30,v6,88000000ffffffffffffa8dd9f4dc5b5
197,5.659321407,10.810905,30,v6,88000000ffffffffffffa8dd9f4dc5b5
198,5.669615824,10.294417,30,v6,88000000ffffffffffffa8dd9f4dc5b5
199,5.680869367,11.253543,30,v6,88000000ffffffffffffa8dd9f4dc5b5
200,5.692014609,11.145242,30,v6,88000000ffffffffffffa8dd9f4dc5b5
201,5.702191016,10.176407,30,v6,88000000ffffffffffffa8dd9f4dc5b5
202,5.714361002,12.169986,30,v6,88000000ffffffffffffa8dd9f4dc5b5
203,5.725461281,11.100279,30,v6,88000000ffffffffffffa8dd9f4dc5b5
204,5.736772887,11.311606,30,v6,88000000ffffffffffffa8dd9f4dc5b5
205,5.746891365,10.118478,30,v6,88000000ffffffffffffa8dd9f4dc5b5
206,5.757987938,11.096573,30,v6,88000000ffffffffffffa8dd9f4dc5b5
207,5.769171964,11.184026,30,v6,88000000ffffffffffffa8dd9f4dc5b5
208,5.779421060,10.249096,30,v6,88000000ffffffffffffa8dd9f4dc5b5
209,5.790471113,11.050053,30,v6,88000000ffffffffffffa8dd9f4dc5b5
210,5.800749931,10.278818,30,v6,88000000ffffffffffffa8dd9f4dc5b5
211,5.810921656,10.171725,30,v6,88000000ffffffffffffa8dd9f4dc5b5
212,5.822060137,11.138481,30,v6,88000000ffffffffffffa8dd9f4dc5b5
213,5.833170859,11.110722,30,v6,88000000ffffffffffffa8dd9f4dc5b5
214,5.843480275,10.309416,30,v6,88000000ffffffffffffa8dd9f4dc5b5
215,5.854524135,11.043860,30,v6,88000000ffffffffffffa8dd9f4dc5b5
