swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
139,H,Z,0.0573,0.0014,0.0004,0.0001,0.0008,0.0403,0.0160,0.0439,0.0259,0.0228,0.0003,0.0265,0.0001,0.1512,0.2385,5812.754
140,Z,H,0.0850,0.0019,0.0005,0.0001,0.0015,0.0484,0.0619,0.0416,0.0238,0.0429,0.0017,0.0301,0.0001,0.2211,0.3429,5853.111
141,H,Z,0.0872,0.0020,0.0005,0.0002,0.0009,0.0595,0.0238,0.0773,0.0453,0.0253,0.0035,0.0198,0.0001,0.2338,0.3489,5893.472
142,Z,H,0.0732,0.0016,0.0005,0.0002,0.0016,0.0468,0.0459,0.0384,0.0215,0.0430,0.0004,0.0324,0.0001,0.1984,0.3091,5933.794
143,H,Z,0.0731,0.0019,0.0008,0.0002,0.0006,0.0437,0.0234,0.0501,0.0253,0.0192,0.0041,0.0346,0.0001,0.1642,0.2805,5974.089
144,Z,H,0.0935,0.0016,0.0005,0.0001,0.0016,0.0484,0.0465,0.0357,0.0221,0.0338,0.0038,0.0258,0.0000,0.1891,0.3169,6014.420
145,H,Z,0.0633,0.0016,0.0004,0.0001,0.0008,0.0409,0.0201,0.0446,0.0216,0.0195,0.0006,0.0297,0.0001,0.1488,0.2459,6054.681
146,Z,H,0.0704,0.0017,0.0005,0.0002,0.0015,0.0461,0.0693,0.0308,0.0223,0.0381,0.0003,0.0320,0.0001,0.2096,0.3172,6095.013
147,H,Z,0.0597,0.0012,0.0005,0.0001,0.0006,0.0398,0.0190,0.0451,0.0207,0.0197,0.0059,0.0249,0.0001,0.1466,0.2402,6135.266
148,Z,H,0.0778,0.0013,0.0004,0.0001,0.0012,0.0453,0.0758,0.0332,0.0189,0.0336,0.0076,0.0241,0.0001,0.2094,0.3226,6175.602
149,H,Z,0.0703,0.0017,0.0007,0.0002,0.0010,0.0432,0.0224,0.0563,0.0295,0.0302,0.0080,0.0331,0.0001,0.1843,0.3002,6215.915
150,Z,H,0.0864,0.0024,0.0006,0.0005,0.0020,0.0555,0.0908,0.0502,0.0226,0.0690,0.0065,0.0377,0.0001,0.2918,0.4290,6256.366
151,H,Z,0.0648,0.0013,0.0004,0.0001,0.0008,0.0431,0.0202,0.0418,0.0211,0.0246,0.0006,0.0284,0.0001,0.1533,0.2506,6296.631
152,Z,H,0.1006,0.0028,0.0005,0.0002,0.0023,0.0709,0.0781,0.0535,0.0404,0.0470,0.0064,0.0304,0.0002,0.2934,0.4377,6337.088
153,H,Z,0.0934,0.0024,0.0006,0.0002,0.0014,0.0610,0.0263,0.0729,0.0435,0.0234,0.0030,0.0289,0.0001,0.2305,0.3614,6377.467
154,Z,H,0.0715,0.0013,0.0005,0.0001,0.0011,0.0468,0.0493,0.0377,0.0198,0.0398,0.0079,0.0227,0.0001,0.1964,0.3022,6417.784
155,H,Z,0.0704,0.0015,0.0005,0.0004,0.0008,0.0428,0.0202,0.0431,0.0265,0.0237,0.0023,0.0245,0.0001,0.1592,0.2606,6458.060
