from_label,to_label,from_mhz,to_mhz,ms
Z22,H7,2460.000,908.500,27.376
Z22,H8,2460.000,909.500,27.070
Z22,H9,2460.000,910.500,26.810
Z22,H10,2460.000,911.500,27.280
Z22,H11,2460.000,912.500,26.756
Z22,H12,2460.000,913.500,27.371
Z22,H13,2460.000,914.500,26.931
Z22,H14,2460.000,915.500,27.350
Z22,H15,2460.000,916.500,26.776
Z22,H16,2460.000,917.500,26.788
Z22,H17,2460.000,918.500,26.822
Z22,H18,2460.000,919.500,27.338
Z22,H19,2460.000,920.500,27.010
Z22,H20,2460.000,921.500,27.020
Z22,H21,2460.000,922.500,27.245
Z22,H22,2460.000,923.500,26.831
Z22,H23,2460.000,924.500,26.870
Z22,H24,2460.000,925.500,26.762
Z22,H25,2460.000,926.500,26.745
Z22,H26,2460.000,927.500,26.732
Z23,Z11,2465.000,2405.000,5.832
Z23,Z12,2465.000,2410.000,5.883
Z23,Z13,2465.000,2415.000,5.952
Z23,Z14,2465.000,2420.000,5.822
Z23,Z15,2465.000,2425.000,5.850
Z23,Z16,2465.000,2430.000,5.894
Z23,Z17,2465.000,2435.000,5.885
Z23,Z18,2465.000,2440.000,5.791
Z23,Z19,2465.000,2445.000,5.952
Z23,Z20,2465.000,2450.000,5.802
Z23,Z21,2465.000,2455.000,6.045
Z23,Z22,2465.000,2460.000,5.841
Z23,Z23,2465.000,2465.000,1.500
Z23,Z24,2465.000,2470.000,5.936
Z23,Z25,2465.000,2475.000,5.849
Z23,Z26,2465.000,2480.000,5.832
Z23,H1,2465.000,902.500,26.668
Z23,H2,2465.000,903.500,26.981
Z23,H3,2465.000,904.500,26.948
Z23,H4,2465.000,905.500,27.003
Z23,H5,2465.000,906.500,27.028
Z23,H6,2465.000,907.500,26.984
Z23,H7,2465.000,908.500,26.788
Z23,H8,2465.000,909.500,26.837
Z23,H9,2465.000,910.500,26.896
Z23,H10,2465.000,911.500,27.275
Z23,H11,2465.000,912.500,26.660
Z23,H12,2465.000,913.500,27.124
Z23,H13,2465.000,914.500,26.749
Z23,H14,2465.000,915.500,26.822
Z23,H15,2465.000,916.500,26.766
Z23,H16,2465.000,917.500,26.815
Z23,H17,2465.000,918.500,26.813
Z23,H18,2465.000,919.500,26.787
Z23,H19,2465.000,920.500,26.894
Z23,H20,2465.000,921.500,26.871
Z23,H21,2465.000,922.500,26.719
Z23,H22,2465.000,923.500,27.255
Z23,H23,2465.000,924.500,26.840
Z23,H24,2465.000,925.500,26.738
Z23,H25,2465.000,926.500,26.822
Z23,H26,2465.000,927.500,26.750
Z24,Z11,2470.000,2405.000,5.832
