from_label,to_label,from_mhz,to_mhz,ms
Z26,H22,2480.000,923.500,1.271
Z26,H23,2480.000,924.500,1.226
Z26,H24,2480.000,925.500,1.298
Z26,H25,2480.000,926.500,1.216
Z26,H26,2480.000,927.500,1.276
H1,Z11,902.500,2405.000,1.258
H1,Z12,902.500,2410.000,1.323
H1,Z13,902.500,2415.000,1.262
H1,Z14,902.500,2420.000,1.342
H1,Z15,902.500,2425.000,1.217
H1,Z16,902.500,2430.000,1.417
H1,Z17,902.500,2435.000,1.370
H1,Z18,902.500,2440.000,1.299
H1,Z19,902.500,2445.000,1.271
H1,Z20,902.500,2450.000,1.258
H1,Z21,902.500,2455.000,1.227
H1,Z22,902.500,2460.000,1.225
H1,Z23,902.500,2465.000,1.232
H1,Z24,902.500,2470.000,1.273
H1,Z25,902.500,2475.000,1.189
H1,Z26,902.500,2480.000,1.227
H1,H1,902.500,902.500,0.375
H1,H2,902.500,903.500,1.175
H1,H3,902.500,904.500,1.214
H1,H4,902.500,905.500,1.193
H1,H5,902.500,906.500,1.230
H1,H6,902.500,907.500,1.331
H1,H7,902.500,908.500,1.222
H1,H8,902.500,909.500,1.267
H1,H9,902.500,910.500,1.350
H1,H10,902.500,911.500,1.338
H1,H11,902.500,912.500,1.208
H1,H12,902.500,913.500,1.323
H1,H13,902.500,914.500,1.265
H1,H14,902.500,915.500,1.287
H1,H15,902.500,916.500,1.224
H1,H16,902.500,917.500,1.432
H1,H17,902.500,918.500,1.245
H1,H18,902.500,919.500,1.253
H1,H19,902.500,920.500,1.292
H1,H20,902.500,921.500,1.317
H1,H21,902.500,922.500,1.257
H1,H22,902.500,923.500,1.208
H1,H23,902.500,924.500,1.252
H1,H24,902.500,925.500,1.405
H1,H25,902.500,926.500,1.274
H1,H26,902.500,927.500,1.315
H2,Z11,903.500,2405.000,1.217
H2,Z12,903.500,2410.000,1.299
H2,Z13,903.500,2415.000,1.227
H2,Z14,903.500,2420.000,1.234
H2,Z15,903.500,2425.000,1.339
H2,Z16,903.500,2430.000,1.264
H2,Z17,903.500,2435.000,1.280
H2,Z18,903.500,2440.000,1.215
H2,Z19,903.500,2445.000,1.215
H2,Z20,903.500,2450.000,1.260
H2,Z21,903.500,2455.000,1.465
H2,Z22,903.500,2460.000,1.298
H2,Z23,903.500,2465.000,1.231
H2,Z24,903.500,2470.000,1.315
H2,Z25,903.500,2475.000,1.188
H2,Z26,903.500,2480.000,1.253
H2,H1,903.500,902.500,1.267
H2,H2,903.500,903.500,0.409
H2,H3,903.500,904.500,1.189
H2,H4,903.500,905.500,1.165
H2,H5,903.500,906.500,1.162
H2,H6,903.500,907.500,1.180
H2,H7,903.500,908.500,1.207
H2,H8,903.500,909.500,1.214
H2,H9,903.500,910.500,1.310
H2,H10,903.500,911.500,1.278
H2,H11,903.500,912.500,1.242
H2,H12,903.500,913.500,1.338
H2,H13,903.500,914.500,1.247
H2,H14,903.500,915.500,1.195
H2,H15,903.500,916.500,1.256
H2,H16,903.500,917.500,1.265
H2,H17,903.500,918.500,1.260
H2,H18,903.500,919.500,1.188
H2,H19,903.500,920.500,1.241
H2,H20,903.500,921.500,1.187
H2,H21,903.500,922.500,1.244
H2,H22,903.500,923.500,1.194
H2,H23,903.500,924.500,1.179
H2,H24,903.500,925.500,1.226
H2,H25,903.500,926.500,1.223
H2,H26,903.500,927.500,1.205
H3,Z11,904.500,2405.000,1.227
H3,Z12,904.500,2410.000,1.205
H3,Z13,904.500,2415.000,1.233
H3,Z14,904.500,2420.000,1.254
H3,Z15,904.500,2425.000,1.202
H3,Z16,904.500,2430.000,1.188
H3,Z17,904.500,2435.000,1.173
H3,Z18,904.500,2440.000,1.214
H3,Z19,904.500,2445.000,1.279
H3,Z20,904.500,2450.000,1.175
H3,Z21,904.500,2455.000,1.241
H3,Z22,904.500,2460.000,1.180
H3,Z23,904.500,2465.000,1.234
H3,Z24,904.500,2470.000,1.193
H3,Z25,904.500,2475.000,1.215
H3,Z26,904.500,2480.000,1.184
H3,H1,904.500,902.500,1.166
H3,H2,904.500,903.500,1.167
H3,H3,904.500,904.500,0.314
H3,H4,904.500,905.500,1.174
H3,H5,904.500,906.500,1.169
H3,H6,904.500,907.500,1.198
H3,H7,904.500,908.500,1.168
H3,H8,904.500,909.500,1.291
H3,H9,904.500,910.500,1.272
H3,H10,904.500,911.500,1.345
H3,H11,904.500,912.500,1.257
H3,H12,904.500,913.500,1.209
H3,H13,904.500,914.500,1.269
H3,H14,904.500,915.500,1.259
H3,H15,904.500,916.500,1.265
H3,H16,904.500,917.500,1.301
H3,H17,904.500,918.500,1.214
H3,H18,904.500,919.500,1.196
H3,H19,904.500,920.500,1.275
H3,H20,904.500,921.500,1.268
H3,H21,904.500,922.500,1.373
H3,H22,904.500,923.500,1.282
H3,H23,904.500,924.500,1.200
H3,H24,904.500,925.500,1.179
H3,H25,904.500,926.500,1.171
H3,H26,904.500,927.500,1.174
H4,Z11,905.500,2405.000,1.170
H4,Z12,905.500,2410.000,1.187
H4,Z13,905.500,2415.000,1.224
H4,Z14,905.500,2420.000,1.216
H4,Z15,905.500,2425.000,1.291
H4,Z16,905.500,2430.000,1.229
H4,Z17,905.500,2435.000,1.211
H4,Z18,905.500,2440.000,1.210
H4,Z19,905.500,2445.000,1.168
H4,Z20,905.500,2450.000,1.162
H4,Z21,905.500,2455.000,1.202
H4,Z22,905.500,2460.000,1.256
H4,Z23,905.500,2465.000,1.427
H4,Z24,905.500,2470.000,1.219
H4,Z25,905.500,2475.000,1.165
H4,Z26,905.500,2480.000,1.158
H4,H1,905.500,902.500,1.156
H4,H2,905.500,903.500,1.176
H4,H3,905.500,904.500,1.151
H4,H4,905.500,905.500,0.296
H4,H5,905.500,906.500,1.159
H4,H6,905.500,907.500,1.172
H4,H7,905.500,908.500,1.157
H4,H8,905.500,909.500,1.184
H4,H9,905.500,910.500,1.389
H4,H10,905.500,911.500,1.196
H4,H11,905.500,912.500,1.168
H4,H12,905.500,913.500,1.164
H4,H13,905.500,914.500,1.176
H4,H14,905.500,915.500,1.187
H4,H15,905.500,916.500,1.225
H4,H16,905.500,917.500,1.329
H4,H17,905.500,918.500,1.329
H4,H18,905.500,919.500,1.463
H4,H19,905.500,920.500,1.414
H4,H20,905.500,921.500,1.320
H4,H21,905.500,922.500,1.258
H4,H22,905.500,923.500,1.233
H4,H23,905.500,924.500,1.189
H4,H24,905.500,925.500,1.265
H4,H25,905.500,926.500,1.186
H4,H26,905.500,927.500,1.188
H5,Z11,906.500,2405.000,1.192
H5,Z12,906.500,2410.000,1.171
H5,Z13,906.500,2415.000,1.166
H5,Z14,906.500,2420.000,1.231
H5,Z15,906.500,2425.000,1.221
H5,Z16,906.500,2430.000,1.303
H5,Z17,906.500,2435.000,1.333
H5,Z18,906.500,2440.000,1.292
H5,Z19,906.500,2445.000,1.388
H5,Z20,906.500,2450.000,1.445
H5,Z21,906.500,2455.000,1.227
H5,Z22,906.500,2460.000,1.478
H5,Z23,906.500,2465.000,1.274
H5,Z24,906.500,2470.000,1.342
H5,Z25,906.500,2475.000,1.205
H5,Z26,906.500,2480.000,1.331
H5,H1,906.500,902.500,1.275
H5,H2,906.500,903.500,1.190
H5,H3,906.500,904.500,1.197
H5,H4,906.500,905.500,1.334
H5,H5,906.500,906.500,0.339
H5,H6,906.500,907.500,1.212
H5,H7,906.500,908.500,1.169
H5,H8,906.500,909.500,1.165
H5,H9,906.500,910.500,1.187
H5,H10,906.500,911.500,1.235
H5,H11,906.500,912.500,1.233
H5,H12,906.500,913.500,1.158
H5,H13,906.500,914.500,1.195
H5,H14,906.500,915.500,1.201
H5,H15,906.500,916.500,1.186
H5,H16,906.500,917.500,1.259
H5,H17,906.500,918.500,1.277
H5,H18,906.500,919.500,1.215
H5,H19,906.500,920.500,1.268
H5,H20,906.500,921.500,1.174
H5,H21,906.500,922.500,1.196
H5,H22,906.500,923.500,1.201
H5,H23,906.500,924.500,1.318
H5,H24,906.500,925.500,1.296
H5,H25,906.500,926.500,1.362
H5,H26,906.500,927.500,1.304
H6,Z11,907.500,2405.000,1.249
H6,Z12,907.500,2410.000,1.302
H6,Z13,907.500,2415.000,1.227
H6,Z14,907.500,2420.000,1.376
H6,Z15,907.500,2425.000,1.307
H6,Z16,907.500,2430.000,1.214
H6,Z17,907.500,2435.000,1.190
H6,Z18,907.500,2440.000,1.170
H6,Z19,907.500,2445.000,1.289
H6,Z20,907.500,2450.000,1.273
H6,Z21,907.500,2455.000,1.443
H6,Z22,907.500,2460.000,1.213
H6,Z23,907.500,2465.000,1.184
H6,Z24,907.500,2470.000,1.335
H6,Z25,907.500,2475.000,1.371
H6,Z26,907.500,2480.000,1.279
H6,H1,907.500,902.500,1.304
H6,H2,907.500,903.500,1.326
H6,H3,907.500,904.500,1.209
H6,H4,907.500,905.500,1.178
H6,H5,907.500,906.500,1.296
H6,H6,907.500,907.500,0.383
H6,H7,907.500,908.500,1.226
H6,H8,907.500,909.500,1.188
H6,H9,907.500,910.500,1.263
H6,H10,907.500,911.500,1.209
H6,H11,907.500,912.500,1.372
H6,H12,907.500,913.500,1.193
H6,H13,907.500,914.500,1.324
H6,H14,907.500,915.500,1.180
H6,H15,907.500,916.500,1.309
H6,H16,907.500,917.500,1.181
H6,H17,907.500,918.500,1.284
H6,H18,907.500,919.500,1.410
H6,H19,907.500,920.500,1.288
H6,H20,907.500,921.500,1.187
H6,H21,907.500,922.500,1.284
H6,H22,907.500,923.500,1.348
H6,H23,907.500,924.500,1.223
H6,H24,907.500,925.500,1.251
H6,H25,907.500,926.500,1.375
H6,H26,907.500,927.500,1.441
H7,Z11,908.500,2405.000,1.219
H7,Z12,908.500,2410.000,1.269
H7,Z13,908.500,2415.000,1.455
H7,Z14,908.500,2420.000,1.242
H7,Z15,908.500,2425.000,1.305
H7,Z16,908.500,2430.000,1.449
H7,Z17,908.500,2435.000,1.292
H7,Z18,908.500,2440.000,1.248
H7,Z19,908.500,2445.000,1.324
H7,Z20,908.500,2450.000,1.274
H7,Z21,908.500,2455.000,1.475
H7,Z22,908.500,2460.000,1.343
H7,Z23,908.500,2465.000,1.322
H7,Z24,908.500,2470.000,1.304
H7,Z25,908.500,2475.000,1.416
H7,Z26,908.500,2480.000,1.268
H7,H1,908.500,902.500,1.337
H7,H2,908.500,903.500,1.232
H7,H3,908.500,904.500,1.184
H7,H4,908.500,905.500,1.187
H7,H5,908.500,906.500,1.240
H7,H6,908.500,907.500,1.334
H7,H7,908.500,908.500,0.372
H7,H8,908.500,909.500,1.191
H7,H9,908.500,910.500,1.240
H7,H10,908.500,911.500,1.278
H7,H11,908.500,912.500,1.320
H7,H12,908.500,913.500,1.284
H7,H13,908.500,914.500,1.336
H7,H14,908.500,915.500,1.236
H7,H15,908.500,916.500,1.227
H7,H16,908.500,917.500,1.237
H7,H17,908.500,918.500,1.212
H7,H18,908.500,919.500,1.366
H7,H19,908.500,920.500,1.528
H7,H20,908.500,921.500,1.315
H7,H21,908.500,922.500,1.315
H7,H22,908.500,923.500,1.320
H7,H23,908.500,924.500,1.454
H7,H24,908.500,925.500,1.333
H7,H25,908.500,926.500,1.238
H7,H26,908.500,927.500,1.277
H8,Z11,909.500,2405.000,1.376
H8,Z12,909.500,2410.000,1.304
H8,Z13,909.500,2415.000,1.264
H8,Z14,909.500,2420.000,1.283
H8,Z15,909.500,2425.000,1.333
H8,Z16,909.500,2430.000,1.296
H8,Z17,909.500,2435.000,1.310
H8,Z18,909.500,2440.000,1.273
H8,Z19,909.500,2445.000,1.192
H8,Z20,909.500,2450.000,1.222
H8,Z21,909.500,2455.000,1.273
H8,Z22,909.500,2460.000,1.266
H8,Z23,909.500,2465.000,1.218
H8,Z24,909.500,2470.000,1.302
H8,Z25,909.500,2475.000,1.299
H8,Z26,909.500,2480.000,1.242
H8,H1,909.500,902.500,1.270
H8,H2,909.500,903.500,1.332
H8,H3,909.500,904.500,1.255
H8,H4,909.500,905.500,1.204
H8,H5,909.500,906.500,1.213
H8,H6,909.500,907.500,1.184
H8,H7,909.500,908.500,1.308
H8,H8,909.500,909.500,0.383
H8,H9,909.500,910.500,1.260
H8,H10,909.500,911.500,1.254
H8,H11,909.500,912.500,1.285
H8,H12,909.500,913.500,1.337
H8,H13,909.500,914.500,1.279
H8,H14,909.500,915.500,1.321
H8,H15,909.500,916.500,1.270
H8,H16,909.500,917.500,1.271
H8,H17,909.500,918.500,1.221
H8,H18,909.500,919.500,1.205
H8,H19,909.500,920.500,1.201
H8,H20,909.500,921.500,1.359
H8,H21,909.500,922.500,1.372
H8,H22,909.500,923.500,1.428
H8,H23,909.500,924.500,1.318
H8,H24,909.500,925.500,1.191
H8,H25,909.500,926.500,1.248
H8,H26,909.500,927.500,1.239
H9,Z11,910.500,2405.000,1.291
H9,Z12,910.500,2410.000,1.438
H9,Z13,910.500,2415.000,1.410
H9,Z14,910.500,2420.000,1.211
H9,Z15,910.500,2425.000,1.198
H9,Z16,910.500,2430.000,1.253
H9,Z17,910.500,2435.000,1.365
H9,Z18,910.500,2440.000,1.304
H9,Z19,910.500,2445.000,1.236
H9,Z20,910.500,2450.000,1.210
H9,Z21,910.500,2455.000,1.270
H9,Z22,910.500,2460.000,1.259
H9,Z23,910.500,2465.000,1.266
H9,Z24,910.500,2470.000,1.438
H9,Z25,910.500,2475.000,1.297
H9,Z26,910.500,2480.000,1.210
H9,H1,910.500,902.500,1.292
H9,H2,910.500,903.500,1.259
H9,H3,910.500,904.500,1.246
H9,H4,910.500,905.500,1.291
H9,H5,910.500,906.500,1.202
H9,H6,910.500,907.500,1.242
H9,H7,910.500,908.500,1.257
H9,H8,910.500,909.500,1.255
H9,H9,910.500,910.500,0.319
H9,H10,910.500,911.500,1.276
H9,H11,910.500,912.500,1.215
H9,H12,910.500,913.500,1.291
H9,H13,910.500,914.500,1.288
H9,H14,910.500,915.500,1.217
H9,H15,910.500,916.500,1.212
H9,H16,910.500,917.500,1.198
H9,H17,910.500,918.500,1.252
H9,H18,910.500,919.500,1.208
H9,H19,910.500,920.500,1.316
H9,H20,910.500,921.500,1.235
H9,H21,910.500,922.500,1.260
H9,H22,910.500,923.500,1.209
H9,H23,910.500,924.500,1.162
H9,H24,910.500,925.500,1.162
H9,H25,910.500,926.500,1.196
H9,H26,910.500,927.500,1.168
H10,Z11,911.500,2405.000,1.185
H10,Z12,911.500,2410.000,1.317
H10,Z13,911.500,2415.000,1.229
H10,Z14,911.500,2420.000,1.149
H10,Z15,911.500,2425.000,1.606
H10,Z16,911.500,2430.000,1.249
H10,Z17,911.500,2435.000,1.265
H10,Z18,911.500,2440.000,1.245
H10,Z19,911.500,2445.000,1.306
H10,Z20,911.500,2450.000,1.201
H10,Z21,911.500,2455.000,1.264
H10,Z22,911.500,2460.000,1.233
H10,Z23,911.500,2465.000,1.232
H10,Z24,911.500,2470.000,1.198
H10,Z25,911.500,2475.000,1.223
H10,Z26,911.500,2480.000,1.314
H10,H1,911.500,902.500,1.200
H10,H2,911.500,903.500,1.276
H10,H3,911.500,904.500,1.231
H10,H4,911.500,905.500,1.191
H10,H5,911.500,906.500,1.300
H10,H6,911.500,907.500,1.185
H10,H7,911.500,908.500,1.186
H10,H8,911.500,909.500,1.344
H10,H9,911.500,910.500,1.177
H10,H10,911.500,911.500,0.379
H10,H11,911.500,912.500,1.242
H10,H12,911.500,913.500,1.233
H10,H13,911.500,914.500,1.177
H10,H14,911.500,915.500,1.273
H10,H15,911.500,916.500,1.350
H10,H16,911.500,917.500,1.372
H10,H17,911.500,918.500,1.263
H10,H18,911.500,919.500,1.285
H10,H19,911.500,920.500,1.325
H10,H20,911.500,921.500,1.357
H10,H21,911.500,922.500,1.326
H10,H22,911.500,923.500,1.276
H10,H23,911.500,924.500,1.223
H10,H24,911.500,925.500,1.251
H10,H25,911.500,926.500,1.367
H10,H26,911.500,927.500,1.187
H11,Z11,912.500,2405.000,1.343
H11,Z12,912.500,2410.000,1.285
H11,Z13,912.500,2415.000,1.282
H11,Z14,912.500,2420.000,1.302
H11,Z15,912.500,2425.000,1.230
H11,Z16,912.500,2430.000,1.279
H11,Z17,912.500,2435.000,1.269
H11,Z18,912.500,2440.000,1.247
H11,Z19,912.500,2445.000,1.268
H11,Z20,912.500,2450.000,1.338
H11,Z21,912.500,2455.000,1.359
H11,Z22,912.500,2460.000,1.250
H11,Z23,912.500,2465.000,1.252
H11,Z24,912.500,2470.000,1.380
H11,Z25,912.500,2475.000,1.191
H11,Z26,912.500,2480.000,1.256
H11,H1,912.500,902.500,1.235
H11,H2,912.500,903.500,1.233
H11,H3,912.500,904.500,1.188
H11,H4,912.500,905.500,1.229
H11,H5,912.500,906.500,1.242
H11,H6,912.500,907.500,1.221
H11,H7,912.500,908.500,1.233
H11,H8,912.500,909.500,1.285
H11,H9,912.500,910.500,1.275
H11,H10,912.500,911.500,1.197
H11,H11,912.500,912.500,0.393
H11,H12,912.500,913.500,1.283
H11,H13,912.500,914.500,1.232
H11,H14,912.500,915.500,1.192
H11,H15,912.500,916.500,1.292
H11,H16,912.500,917.500,1.227
H11,H17,912.500,918.500,1.247
H11,H18,912.500,919.500,1.176
H11,H19,912.500,920.500,1.178
H11,H20,912.500,921.500,1.328
H11,H21,912.500,922.500,1.183
H11,H22,912.500,923.500,1.287
H11,H23,912.500,924.500,1.233
H11,H24,912.500,925.500,1.318
H11,H25,912.500,926.500,1.177
H11,H26,912.500,927.500,1.227
H12,Z11,913.500,2405.000,1.274
H12,Z12,913.500,2410.000,1.215
H12,Z13,913.500,2415.000,1.180
H12,Z14,913.500,2420.000,1.195
H12,Z15,913.500,2425.000,1.229
H12,Z16,913.500,2430.000,1.262
H12,Z17,913.500,2435.000,1.245
H12,Z18,913.500,2440.000,1.336
H12,Z19,913.500,2445.000,1.381
H12,Z20,913.500,2450.000,1.292
H12,Z21,913.500,2455.000,1.193
H12,Z22,913.500,2460.000,1.238
H12,Z23,913.500,2465.000,1.251
H12,Z24,913.500,2470.000,1.185
H12,Z25,913.500,2475.000,1.238
H12,Z26,913.500,2480.000,1.166
H12,H1,913.500,902.500,1.174
H12,H2,913.500,903.500,1.256
H12,H3,913.500,904.500,1.251
H12,H4,913.500,905.500,1.165
H12,H5,913.500,906.500,1.359
H12,H6,913.500,907.500,1.246
H12,H7,913.500,908.500,1.229
H12,H8,913.500,909.500,1.277
H12,H9,913.500,910.500,1.252
H12,H10,913.500,911.500,1.277
H12,H11,913.500,912.500,1.175
H12,H12,913.500,913.500,0.414
H12,H13,913.500,914.500,1.330
H12,H14,913.500,915.500,1.310
H12,H15,913.500,916.500,1.219
H12,H16,913.500,917.500,1.314
H12,H17,913.500,918.500,1.182
H12,H18,913.500,919.500,1.196
H12,H19,913.500,920.500,1.336
H12,H20,913.500,921.500,1.298
H12,H21,913.500,922.500,1.339
H12,H22,913.500,923.500,1.338
H12,H23,913.500,924.500,1.346
H12,H24,913.500,925.500,1.190
H12,H25,913.500,926.500,1.601
H12,H26,913.500,927.500,1.239
H13,Z11,914.500,2405.000,1.286
H13,Z12,914.500,2410.000,1.257
H13,Z13,914.500,2415.000,1.427
H13,Z14,914.500,2420.000,1.269
H13,Z15,914.500,2425.000,1.177
H13,Z16,914.500,2430.000,1.299
H13,Z17,914.500,2435.000,1.344
H13,Z18,914.500,2440.000,1.338
H13,Z19,914.500,2445.000,1.322
H13,Z20,914.500,2450.000,1.397
H13,Z21,914.500,2455.000,1.262
H13,Z22,914.500,2460.000,1.316
H13,Z23,914.500,2465.000,1.263
H13,Z24,914.500,2470.000,1.271
H13,Z25,914.500,2475.000,1.296
H13,Z26,914.500,2480.000,1.316
H13,H1,914.500,902.500,1.417
H13,H2,914.500,903.500,1.320
H13,H3,914.500,904.500,1.390
H13,H4,914.500,905.500,1.407
H13,H5,914.500,906.500,1.266
H13,H6,914.500,907.500,1.332
H13,H7,914.500,908.500,1.201
H13,H8,914.500,909.500,1.262
H13,H9,914.500,910.500,1.286
H13,H10,914.500,911.500,1.197
H13,H11,914.500,912.500,1.200
H13,H12,914.500,913.500,1.238
H13,H13,914.500,914.500,0.463
H13,H14,914.500,915.500,1.161
H13,H15,914.500,916.500,1.247
H13,H16,914.500,917.500,1.237
H13,H17,914.500,918.500,1.208
H13,H18,914.500,919.500,1.188
H13,H19,914.500,920.500,1.233
H13,H20,914.500,921.500,1.327
H13,H21,914.500,922.500,1.267
H13,H22,914.500,923.500,1.330
H13,H23,914.500,924.500,1.243
H13,H24,914.500,925.500,1.207
H13,H25,914.500,926.500,1.259
H13,H26,914.500,927.500,1.228
H14,Z11,915.500,2405.000,1.408
H14,Z12,915.500,2410.000,1.269
H14,Z13,915.500,2415.000,1.276
H14,Z14,915.500,2420.000,1.339
H14,Z15,915.500,2425.000,1.393
H14,Z16,915.500,2430.000,1.280
H14,Z17,915.500,2435.000,1.184
H14,Z18,915.500,2440.000,1.352
H14,Z19,915.500,2445.000,1.202
H14,Z20,915.500,2450.000,1.174
H14,Z21,915.500,2455.000,1.252
H14,Z22,915.500,2460.000,1.250
H14,Z23,915.500,2465.000,1.245
H14,Z24,915.500,2470.000,1.420
H14,Z25,915.500,2475.000,1.309
H14,Z26,915.500,2480.000,1.393
H14,H1,915.500,902.500,1.217
H14,H2,915.500,903.500,1.338
H14,H3,915.500,904.500,1.232
H14,H4,915.500,905.500,1.184
H14,H5,915.500,906.500,1.270
H14,H6,915.500,907.500,1.274
H14,H7,915.500,908.500,1.334
H14,H8,915.500,909.500,1.358
H14,H9,915.500,910.500,1.332
H14,H10,915.500,911.500,1.234
H14,H11,915.500,912.500,1.243
H14,H12,915.500,913.500,1.385
H14,H13,915.500,914.500,1.195
H14,H14,915.500,915.500,0.364
H14,H15,915.500,916.500,1.256
H14,H16,915.500,917.500,1.392
H14,H17,915.500,918.500,1.352
H14,H18,915.500,919.500,1.318
H14,H19,915.500,920.500,1.197
H14,H20,915.500,921.500,1.171
H14,H21,915.500,922.500,1.203
H14,H22,915.500,923.500,1.220
H14,H23,915.500,924.500,1.208
H14,H24,915.500,925.500,1.186
H14,H25,915.500,926.500,1.270
H14,H26,915.500,927.500,1.331
H15,Z11,916.500,2405.000,1.288
H15,Z12,916.500,2410.000,1.364
H15,Z13,916.500,2415.000,1.201
H15,Z14,916.500,2420.000,1.276
H15,Z15,916.500,2425.000,1.479
H15,Z16,916.500,2430.000,1.346
H15,Z17,916.500,2435.000,1.238
H15,Z18,916.500,2440.000,1.297
H15,Z19,916.500,2445.000,1.372
H15,Z20,916.500,2450.000,1.258
H15,Z21,916.500,2455.000,1.240
H15,Z22,916.500,2460.000,1.297
H15,Z23,916.500,2465.000,1.221
H15,Z24,916.500,2470.000,1.205
H15,Z25,916.500,2475.000,1.239
H15,Z26,916.500,2480.000,1.296
H15,H1,916.500,902.500,1.240
H15,H2,916.500,903.500,1.433
H15,H3,916.500,904.500,1.246
H15,H4,916.500,905.500,1.253
H15,H5,916.500,906.500,1.179
H15,H6,916.500,907.500,1.189
H15,H7,916.500,908.500,1.272
H15,H8,916.500,909.500,1.236
H15,H9,916.500,910.500,1.170
H15,H10,916.500,911.500,1.196
H15,H11,916.500,912.500,1.203
H15,H12,916.500,913.500,1.269
H15,H13,916.500,914.500,1.306
H15,H14,916.500,915.500,1.198
H15,H15,916.500,916.500,0.350
H15,H16,916.500,917.500,1.282
H15,H17,916.500,918.500,1.264
H15,H18,916.500,919.500,1.265
H15,H19,916.500,920.500,1.234
H15,H20,916.500,921.500,1.246
H15,H21,916.500,922.500,1.176
H15,H22,916.500,923.500,1.241
H15,H23,916.500,924.500,1.279
H15,H24,916.500,925.500,1.309
H15,H25,916.500,926.500,1.274
H15,H26,916.500,927.500,1.207
H16,Z11,917.500,2405.000,1.302
H16,Z12,917.500,2410.000,1.239
H16,Z13,917.500,2415.000,1.301
H16,Z14,917.500,2420.000,1.256
H16,Z15,917.500,2425.000,1.167
H16,Z16,917.500,2430.000,1.209
H16,Z17,917.500,2435.000,1.407
H16,Z18,917.500,2440.000,1.455
H16,Z19,917.500,2445.000,1.203
H16,Z20,917.500,2450.000,1.236
H16,Z21,917.500,2455.000,1.337
H16,Z22,917.500,2460.000,1.373
H16,Z23,917.500,2465.000,1.276
H16,Z24,917.500,2470.000,1.308
H16,Z25,917.500,2475.000,1.353
H16,Z26,917.500,2480.000,1.296
H16,H1,917.500,902.500,1.290
H16,H2,917.500,903.500,1.242
H16,H3,917.500,904.500,1.237
H16,H4,917.500,905.500,1.530
H16,H5,917.500,906.500,1.445
H16,H6,917.500,907.500,1.254
H16,H7,917.500,908.500,1.261
H16,H8,917.500,909.500,1.202
H16,H9,917.500,910.500,1.327
H16,H10,917.500,911.500,1.235
H16,H11,917.500,912.500,1.277
H16,H12,917.500,913.500,1.215
H16,H13,917.500,914.500,1.404
H16,H14,917.500,915.500,1.341
H16,H15,917.500,916.500,1.340
H16,H16,917.500,917.500,0.319
H16,H17,917.500,918.500,1.277
H16,H18,917.500,919.500,1.268
H16,H19,917.500,920.500,1.308
H16,H20,917.500,921.500,1.251
H16,H21,917.500,922.500,1.243
H16,H22,917.500,923.500,1.236
H16,H23,917.500,924.500,1.191
H16,H24,917.500,925.500,1.189
H16,H25,917.500,926.500,1.290
H16,H26,917.500,927.500,1.299
H17,Z11,918.500,2405.000,1.309
H17,Z12,918.500,2410.000,1.322
H17,Z13,918.500,2415.000,1.263
H17,Z14,918.500,2420.000,1.315
H17,Z15,918.500,2425.000,1.316
H17,Z16,918.500,2430.000,1.229
H17,Z17,918.500,2435.000,1.345
H17,Z18,918.500,2440.000,1.317
H17,Z19,918.500,2445.000,1.283
H17,Z20,918.500,2450.000,1.223
H17,Z21,918.500,2455.000,1.215
H17,Z22,918.500,2460.000,1.199
H17,Z23,918.500,2465.000,1.193
H17,Z24,918.500,2470.000,1.301
H17,Z25,918.500,2475.000,1.356
H17,Z26,918.500,2480.000,1.287
H17,H1,918.500,902.500,1.236
H17,H2,918.500,903.500,1.249
H17,H3,918.500,904.500,1.296
H17,H4,918.500,905.500,1.238
H17,H5,918.500,906.500,1.440
H17,H6,918.500,907.500,1.250
H17,H7,918.500,908.500,1.285
H17,H8,918.500,909.500,1.221
H17,H9,918.500,910.500,1.275
H17,H10,918.500,911.500,1.199
H17,H11,918.500,912.500,1.186
H17,H12,918.500,913.500,1.186
H17,H13,918.500,914.500,1.301
H17,H14,918.500,915.500,1.405
H17,H15,918.500,916.500,1.257
H17,H16,918.500,917.500,1.278
H17,H17,918.500,918.500,0.353
H17,H18,918.500,919.500,1.200
H17,H19,918.500,920.500,1.294
H17,H20,918.500,921.500,1.326
H17,H21,918.500,922.500,1.323
H17,H22,918.500,923.500,1.202
H17,H23,918.500,924.500,1.259
H17,H24,918.500,925.500,1.234
H17,H25,918.500,926.500,1.215
H17,H26,918.500,927.500,1.300
H18,Z11,919.500,2405.000,1.277
H18,Z12,919.500,2410.000,1.328
H18,Z13,919.500,2415.000,1.208
H18,Z14,919.500,2420.000,1.225
H18,Z15,919.500,2425.000,1.247
H18,Z16,919.500,2430.000,1.282
H18,Z17,919.500,2435.000,1.256
H18,Z18,919.500,2440.000,1.191
H18,Z19,919.500,2445.000,1.236
H18,Z20,919.500,2450.000,1.301
H18,Z21,919.500,2455.000,1.180
H18,Z22,919.500,2460.000,1.303
H18,Z23,919.500,2465.000,1.195
H18,Z24,919.500,2470.000,1.394
H18,Z25,919.500,2475.000,1.265
H18,Z26,919.500,2480.000,1.192
H18,H1,919.500,902.500,1.195
H18,H2,919.500,903.500,1.375
H18,H3,919.500,904.500,1.277
H18,H4,919.500,905.500,1.192
H18,H5,919.500,906.500,1.202
H18,H6,919.500,907.500,1.278
H18,H7,919.500,908.500,1.356
H18,H8,919.500,909.500,1.327
