from_label,to_label,from_mhz,to_mhz,ms
Z19,H18,2445.000,919.500,111.688
Z19,H19,2445.000,920.500,112.022
Z19,H20,2445.000,921.500,111.393
Z19,H21,2445.000,922.500,111.876
Z19,H22,2445.000,923.500,112.097
Z19,H23,2445.000,924.500,111.372
Z19,H24,2445.000,925.500,111.945
Z19,H25,2445.000,926.500,111.783
Z19,H26,2445.000,927.500,111.752
Z20,Z11,2450.000,2405.000,10.055
Z20,Z12,2450.000,2410.000,9.918
Z20,Z13,2450.000,2415.000,9.878
Z20,Z14,2450.000,2420.000,9.890
Z20,Z15,2450.000,2425.000,9.919
Z20,Z16,2450.000,2430.000,9.894
Z20,Z17,2450.000,2435.000,9.904
Z20,Z18,2450.000,2440.000,9.882
Z20,Z19,2450.000,2445.000,10.398
Z20,Z20,2450.000,2450.000,9.913
Z20,Z21,2450.000,2455.000,9.893
Z20,Z22,2450.000,2460.000,10.146
Z20,Z23,2450.000,2465.000,10.089
Z20,Z24,2450.000,2470.000,10.081
Z20,Z25,2450.000,2475.000,10.098
Z20,Z26,2450.000,2480.000,10.188
Z20,H1,2450.000,902.500,110.533
Z20,H2,2450.000,903.500,112.043
Z20,H3,2450.000,904.500,112.023
Z20,H4,2450.000,905.500,111.806
Z20,H5,2450.000,906.500,111.931
Z20,H6,2450.000,907.500,110.876
Z20,H7,2450.000,908.500,111.574
Z20,H8,2450.000,909.500,112.325
Z20,H9,2450.000,910.500,111.187
Z20,H10,2450.000,911.500,110.767
Z20,H11,2450.000,912.500,111.738
Z20,H12,2450.000,913.500,112.322
Z20,H13,2450.000,914.500,111.122
Z20,H14,2450.000,915.500,109.961
Z20,H15,2450.000,916.500,112.393
Z20,H16,2450.000,917.500,112.158
Z20,H17,2450.000,918.500,109.396
Z20,H18,2450.000,919.500,111.645
Z20,H19,2450.000,920.500,110.121
Z20,H20,2450.000,921.500,111.239
Z20,H21,2450.000,922.500,111.994
Z20,H22,2450.000,923.500,110.848
Z20,H23,2450.000,924.500,111.623
Z20,H24,2450.000,925.500,111.514
Z20,H25,2450.000,926.500,112.075
Z20,H26,2450.000,927.500,111.655
Z21,Z11,2455.000,2405.000,9.869
Z21,Z12,2455.000,2410.000,9.895
Z21,Z13,2455.000,2415.000,9.922
Z21,Z14,2455.000,2420.000,9.900
Z21,Z15,2455.000,2425.000,9.894
Z21,Z16,2455.000,2430.000,9.953
