from_label,to_label,from_mhz,to_mhz,ms
H0,H0,902.500,902.500,0.428
H0,Z1,902.500,2405.000,0.318
Z1,H0,2405.000,902.500,0.307
Z1,Z1,2405.000,2405.000,0.291
