from_label,to_label,from_mhz,to_mhz,ms
H0,H54,902.500,916.000,1.346
H0,Z55,902.500,2459.000,1.254
H0,H56,902.500,916.500,1.394
H0,Z57,902.500,2461.000,1.376
H0,H58,902.500,917.000,1.391
H0,Z59,902.500,2463.000,1.414
H0,H60,902.500,917.500,1.409
H0,Z61,902.500,2465.000,1.240
H0,H62,902.500,918.000,1.268
H0,Z63,902.500,2467.000,1.382
Z1,H0,2405.000,902.500,0.578
Z1,Z1,2405.000,2405.000,0.324
Z1,H2,2405.000,903.000,1.347
Z1,Z3,2405.000,2407.000,1.342
Z1,H4,2405.000,903.500,1.441
Z1,Z5,2405.000,2409.000,1.328
Z1,H6,2405.000,904.000,1.298
Z1,Z7,2405.000,2411.000,1.236
Z1,H8,2405.000,904.500,1.327
Z1,Z9,2405.000,2413.000,1.201
Z1,H10,2405.000,905.000,1.269
Z1,Z11,2405.000,2415.000,1.337
Z1,H12,2405.000,905.500,1.297
Z1,Z13,2405.000,2417.000,1.327
Z1,H14,2405.000,906.000,1.206
Z1,Z15,2405.000,2419.000,1.313
Z1,H16,2405.000,906.500,1.215
Z1,Z17,2405.000,2421.000,1.201
Z1,H18,2405.000,907.000,1.327
Z1,Z19,2405.000,2423.000,1.355
Z1,H20,2405.000,907.500,1.429
Z1,Z21,2405.000,2425.000,1.201
Z1,H22,2405.000,908.000,1.248
Z1,Z23,2405.000,2427.000,1.187
Z1,H24,2405.000,908.500,1.244
Z1,Z25,2405.000,2429.000,1.291
Z1,H26,2405.000,909.000,1.209
Z1,Z27,2405.000,2431.000,1.274
Z1,H28,2405.000,909.500,1.334
Z1,Z29,2405.000,2433.000,1.348
Z1,H30,2405.000,910.000,1.289
Z1,Z31,2405.000,2435.000,1.189
Z1,H32,2405.000,910.500,1.220
Z1,Z33,2405.000,2437.000,1.223
Z1,H34,2405.000,911.000,1.358
Z1,Z35,2405.000,2439.000,1.341
Z1,H36,2405.000,911.500,1.313
Z1,Z37,2405.000,2441.000,1.224
Z1,H38,2405.000,912.000,1.262
Z1,Z39,2405.000,2443.000,1.285
Z1,H40,2405.000,912.500,1.223
Z1,Z41,2405.000,2445.000,1.258
Z1,H42,2405.000,913.000,1.217
Z1,Z43,2405.000,2447.000,1.283
Z1,H44,2405.000,913.500,1.276
Z1,Z45,2405.000,2449.000,1.289
Z1,H46,2405.000,914.000,1.337
Z1,Z47,2405.000,2451.000,1.263
Z1,H48,2405.000,914.500,1.209
Z1,Z49,2405.000,2453.000,1.248
Z1,H50,2405.000,915.000,1.224
Z1,Z51,2405.000,2455.000,1.294
Z1,H52,2405.000,915.500,1.327
Z1,Z53,2405.000,2457.000,1.180
Z1,H54,2405.000,916.000,1.268
Z1,Z55,2405.000,2459.000,1.369
Z1,H56,2405.000,916.500,1.265
Z1,Z57,2405.000,2461.000,1.282
Z1,H58,2405.000,917.000,1.286
Z1,Z59,2405.000,2463.000,1.250
Z1,H60,2405.000,917.500,1.284
Z1,Z61,2405.000,2465.000,1.204
Z1,H62,2405.000,918.000,1.396
Z1,Z63,2405.000,2467.000,1.265
H2,H0,903.000,902.500,1.377
H2,Z1,903.000,2405.000,0.315
H2,H2,903.000,903.000,0.325
H2,Z3,903.000,2407.000,1.334
H2,H4,903.000,903.500,1.242
H2,Z5,903.000,2409.000,1.236
H2,H6,903.000,904.000,1.178
H2,Z7,903.000,2411.000,1.260
H2,H8,903.000,904.500,1.247
H2,Z9,903.000,2413.000,1.293
H2,H10,903.000,905.000,1.230
H2,Z11,903.000,2415.000,1.213
H2,H12,903.000,905.500,1.270
H2,Z13,903.000,2417.000,1.271
H2,H14,903.000,906.000,1.367
H2,Z15,903.000,2419.000,1.301
H2,H16,903.000,906.500,1.285
H2,Z17,903.000,2421.000,1.338
H2,H18,903.000,907.000,1.222
H2,Z19,903.000,2423.000,1.284
H2,H20,903.000,907.500,1.335
H2,Z21,903.000,2425.000,1.191
H2,H22,903.000,908.000,1.273
H2,Z23,903.000,2427.000,1.296
H2,H24,903.000,908.500,1.223
H2,Z25,903.000,2429.000,1.318
H2,H26,903.000,909.000,1.211
H2,Z27,903.000,2431.000,1.331
H2,H28,903.000,909.500,1.281
H2,Z29,903.000,2433.000,1.230
H2,H30,903.000,910.000,1.232
H2,Z31,903.000,2435.000,1.338
H2,H32,903.000,910.500,1.182
H2,Z33,903.000,2437.000,1.240
H2,H34,903.000,911.000,1.260
H2,Z35,903.000,2439.000,1.228
H2,H36,903.000,911.500,1.205
H2,Z37,903.000,2441.000,1.199
H2,H38,903.000,912.000,1.185
H2,Z39,903.000,2443.000,1.355
H2,H40,903.000,912.500,1.215
H2,Z41,903.000,2445.000,1.315
H2,H42,903.000,913.000,1.347
H2,Z43,903.000,2447.000,1.206
H2,H44,903.000,913.500,1.392
H2,Z45,903.000,2449.000,1.212
H2,H46,903.000,914.000,1.313
H2,Z47,903.000,2451.000,1.289
H2,H48,903.000,914.500,1.340
H2,Z49,903.000,2453.000,1.229
H2,H50,903.000,915.000,1.264
H2,Z51,903.000,2455.000,1.240
H2,H52,903.000,915.500,1.269
H2,Z53,903.000,2457.000,1.222
H2,H54,903.000,916.000,1.312
H2,Z55,903.000,2459.000,1.372
H2,H56,903.000,916.500,1.403
H2,Z57,903.000,2461.000,1.323
H2,H58,903.000,917.000,1.300
H2,Z59,903.000,2463.000,1.283
H2,H60,903.000,917.500,1.223
H2,Z61,903.000,2465.000,1.238
H2,H62,903.000,918.000,1.257
H2,Z63,903.000,2467.000,1.380
Z3,H0,2407.000,902.500,1.289
Z3,Z1,2407.000,2405.000,1.211
Z3,H2,2407.000,903.000,0.487
Z3,Z3,2407.000,2407.000,0.538
Z3,H4,2407.000,903.500,1.267
Z3,Z5,2407.000,2409.000,1.246
Z3,H6,2407.000,904.000,1.290
Z3,Z7,2407.000,2411.000,1.245
Z3,H8,2407.000,904.500,1.330
Z3,Z9,2407.000,2413.000,1.264
Z3,H10,2407.000,905.000,1.234
Z3,Z11,2407.000,2415.000,1.183
Z3,H12,2407.000,905.500,1.333
Z3,Z13,2407.000,2417.000,1.364
Z3,H14,2407.000,906.000,1.237
Z3,Z15,2407.000,2419.000,1.319
Z3,H16,2407.000,906.500,1.206
Z3,Z17,2407.000,2421.000,1.223
Z3,H18,2407.000,907.000,1.246
Z3,Z19,2407.000,2423.000,1.267
Z3,H20,2407.000,907.500,1.259
Z3,Z21,2407.000,2425.000,1.215
Z3,H22,2407.000,908.000,1.222
Z3,Z23,2407.000,2427.000,1.210
Z3,H24,2407.000,908.500,1.290
Z3,Z25,2407.000,2429.000,1.296
Z3,H26,2407.000,909.000,1.202
Z3,Z27,2407.000,2431.000,1.317
Z3,H28,2407.000,909.500,1.469
Z3,Z29,2407.000,2433.000,1.265
Z3,H30,2407.000,910.000,1.275
Z3,Z31,2407.000,2435.000,1.312
Z3,H32,2407.000,910.500,1.211
Z3,Z33,2407.000,2437.000,1.301
Z3,H34,2407.000,911.000,1.222
Z3,Z35,2407.000,2439.000,1.282
Z3,H36,2407.000,911.500,1.438
Z3,Z37,2407.000,2441.000,1.245
Z3,H38,2407.000,912.000,1.186
Z3,Z39,2407.000,2443.000,1.274
Z3,H40,2407.000,912.500,1.239
Z3,Z41,2407.000,2445.000,1.270
Z3,H42,2407.000,913.000,1.174
Z3,Z43,2407.000,2447.000,1.259
Z3,H44,2407.000,913.500,1.257
Z3,Z45,2407.000,2449.000,1.236
Z3,H46,2407.000,914.000,1.188
Z3,Z47,2407.000,2451.000,1.214
Z3,H48,2407.000,914.500,1.201
Z3,Z49,2407.000,2453.000,1.208
Z3,H50,2407.000,915.000,1.364
Z3,Z51,2407.000,2455.000,1.234
Z3,H52,2407.000,915.500,1.248
Z3,Z53,2407.000,2457.000,1.330
Z3,H54,2407.000,916.000,1.209
Z3,Z55,2407.000,2459.000,1.270
Z3,H56,2407.000,916.500,1.222
Z3,Z57,2407.000,2461.000,1.414
Z3,H58,2407.000,917.000,1.276
Z3,Z59,2407.000,2463.000,1.237
Z3,H60,2407.000,917.500,1.215
Z3,Z61,2407.000,2465.000,1.230
Z3,H62,2407.000,918.000,1.287
Z3,Z63,2407.000,2467.000,1.177
H4,H0,903.500,902.500,1.174
H4,Z1,903.500,2405.000,1.212
H4,H2,903.500,903.000,1.343
H4,Z3,903.500,2407.000,0.422
H4,H4,903.500,903.500,0.384
H4,Z5,903.500,2409.000,1.309
H4,H6,903.500,904.000,1.200
H4,Z7,903.500,2411.000,1.201
H4,H8,903.500,904.500,1.236
H4,Z9,903.500,2413.000,1.253
H4,H10,903.500,905.000,1.159
H4,Z11,903.500,2415.000,1.286
H4,H12,903.500,905.500,1.162
H4,Z13,903.500,2417.000,1.326
H4,H14,903.500,906.000,1.226
H4,Z15,903.500,2419.000,1.204
H4,H16,903.500,906.500,1.210
H4,Z17,903.500,2421.000,1.260
H4,H18,903.500,907.000,1.237
H4,Z19,903.500,2423.000,1.377
H4,H20,903.500,907.500,1.335
H4,Z21,903.500,2425.000,1.223
H4,H22,903.500,908.000,1.219
H4,Z23,903.500,2427.000,1.327
H4,H24,903.500,908.500,1.177
H4,Z25,903.500,2429.000,1.458
H4,H26,903.500,909.000,1.290
H4,Z27,903.500,2431.000,1.252
H4,H28,903.500,909.500,1.261
H4,Z29,903.500,2433.000,1.217
H4,H30,903.500,910.000,1.314
H4,Z31,903.500,2435.000,1.271
H4,H32,903.500,910.500,1.184
H4,Z33,903.500,2437.000,1.245
H4,H34,903.500,911.000,1.315
H4,Z35,903.500,2439.000,1.372
H4,H36,903.500,911.500,1.356
H4,Z37,903.500,2441.000,1.275
H4,H38,903.500,912.000,1.257
H4,Z39,903.500,2443.000,1.388
H4,H40,903.500,912.500,1.228
H4,Z41,903.500,2445.000,1.327
H4,H42,903.500,913.000,1.316
H4,Z43,903.500,2447.000,1.219
H4,H44,903.500,913.500,1.246
H4,Z45,903.500,2449.000,1.220
H4,H46,903.500,914.000,1.243
H4,Z47,903.500,2451.000,1.291
H4,H48,903.500,914.500,1.175
H4,Z49,903.500,2453.000,1.204
H4,H50,903.500,915.000,1.186
H4,Z51,903.500,2455.000,1.208
H4,H52,903.500,915.500,1.184
H4,Z53,903.500,2457.000,1.247
H4,H54,903.500,916.000,1.198
H4,Z55,903.500,2459.000,1.254
H4,H56,903.500,916.500,1.203
H4,Z57,903.500,2461.000,1.254
H4,H58,903.500,917.000,1.205
H4,Z59,903.500,2463.000,1.353
H4,H60,903.500,917.500,1.293
H4,Z61,903.500,2465.000,1.253
H4,H62,903.500,918.000,1.271
H4,Z63,903.500,2467.000,1.327
Z5,H0,2409.000,902.500,1.269
Z5,Z1,2409.000,2405.000,1.310
Z5,H2,2409.000,903.000,1.243
Z5,Z3,2409.000,2407.000,1.295
Z5,H4,2409.000,903.500,0.324
Z5,Z5,2409.000,2409.000,0.485
Z5,H6,2409.000,904.000,1.334
Z5,Z7,2409.000,2411.000,1.220
Z5,H8,2409.000,904.500,1.318
Z5,Z9,2409.000,2413.000,1.250
Z5,H10,2409.000,905.000,1.256
Z5,Z11,2409.000,2415.000,1.246
Z5,H12,2409.000,905.500,1.239
Z5,Z13,2409.000,2417.000,1.214
Z5,H14,2409.000,906.000,1.404
Z5,Z15,2409.000,2419.000,1.262
Z5,H16,2409.000,906.500,1.252
Z5,Z17,2409.000,2421.000,1.330
Z5,H18,2409.000,907.000,1.287
Z5,Z19,2409.000,2423.000,1.198
Z5,H20,2409.000,907.500,1.207
Z5,Z21,2409.000,2425.000,1.252
Z5,H22,2409.000,908.000,1.174
Z5,Z23,2409.000,2427.000,1.193
Z5,H24,2409.000,908.500,1.415
Z5,Z25,2409.000,2429.000,1.180
Z5,H26,2409.000,909.000,1.259
Z5,Z27,2409.000,2431.000,1.176
Z5,H28,2409.000,909.500,1.184
Z5,Z29,2409.000,2433.000,1.233
Z5,H30,2409.000,910.000,1.216
Z5,Z31,2409.000,2435.000,1.344
Z5,H32,2409.000,910.500,1.166
Z5,Z33,2409.000,2437.000,1.227
Z5,H34,2409.000,911.000,1.241
Z5,Z35,2409.000,2439.000,1.216
Z5,H36,2409.000,911.500,1.224
Z5,Z37,2409.000,2441.000,1.303
Z5,H38,2409.000,912.000,1.267
Z5,Z39,2409.000,2443.000,1.325
Z5,H40,2409.000,912.500,1.293
Z5,Z41,2409.000,2445.000,1.239
Z5,H42,2409.000,913.000,1.238
Z5,Z43,2409.000,2447.000,1.301
Z5,H44,2409.000,913.500,1.286
Z5,Z45,2409.000,2449.000,1.314
Z5,H46,2409.000,914.000,1.265
Z5,Z47,2409.000,2451.000,1.214
Z5,H48,2409.000,914.500,1.245
Z5,Z49,2409.000,2453.000,1.332
Z5,H50,2409.000,915.000,1.242
Z5,Z51,2409.000,2455.000,1.262
Z5,H52,2409.000,915.500,1.249
Z5,Z53,2409.000,2457.000,1.183
Z5,H54,2409.000,916.000,1.277
Z5,Z55,2409.000,2459.000,1.253
Z5,H56,2409.000,916.500,1.215
Z5,Z57,2409.000,2461.000,1.176
Z5,H58,2409.000,917.000,1.169
Z5,Z59,2409.000,2463.000,1.340
Z5,H60,2409.000,917.500,1.177
Z5,Z61,2409.000,2465.000,1.182
Z5,H62,2409.000,918.000,1.275
Z5,Z63,2409.000,2467.000,1.185
H6,H0,904.000,902.500,1.265
H6,Z1,904.000,2405.000,1.279
H6,H2,904.000,903.000,1.235
H6,Z3,904.000,2407.000,1.274
H6,H4,904.000,903.500,1.234
H6,Z5,904.000,2409.000,0.368
H6,H6,904.000,904.000,0.466
H6,Z7,904.000,2411.000,1.310
H6,H8,904.000,904.500,1.291
H6,Z9,904.000,2413.000,1.236
H6,H10,904.000,905.000,1.191
H6,Z11,904.000,2415.000,1.227
H6,H12,904.000,905.500,1.282
H6,Z13,904.000,2417.000,1.242
H6,H14,904.000,906.000,1.294
H6,Z15,904.000,2419.000,1.332
H6,H16,904.000,906.500,1.250
H6,Z17,904.000,2421.000,1.306
H6,H18,904.000,907.000,1.185
H6,Z19,904.000,2423.000,1.212
H6,H20,904.000,907.500,1.318
H6,Z21,904.000,2425.000,1.303
H6,H22,904.000,908.000,1.232
H6,Z23,904.000,2427.000,1.218
H6,H24,904.000,908.500,1.266
H6,Z25,904.000,2429.000,1.310
H6,H26,904.000,909.000,1.289
H6,Z27,904.000,2431.000,1.360
H6,H28,904.000,909.500,1.241
H6,Z29,904.000,2433.000,1.285
H6,H30,904.000,910.000,1.262
H6,Z31,904.000,2435.000,1.215
H6,H32,904.000,910.500,1.244
H6,Z33,904.000,2437.000,1.256
H6,H34,904.000,911.000,1.490
H6,Z35,904.000,2439.000,1.387
H6,H36,904.000,911.500,1.242
H6,Z37,904.000,2441.000,1.348
H6,H38,904.000,912.000,1.259
H6,Z39,904.000,2443.000,1.216
H6,H40,904.000,912.500,1.218
H6,Z41,904.000,2445.000,1.197
H6,H42,904.000,913.000,1.181
H6,Z43,904.000,2447.000,1.317
H6,H44,904.000,913.500,1.430
H6,Z45,904.000,2449.000,1.320
H6,H46,904.000,914.000,1.212
H6,Z47,904.000,2451.000,1.251
H6,H48,904.000,914.500,1.305
H6,Z49,904.000,2453.000,1.394
H6,H50,904.000,915.000,1.299
H6,Z51,904.000,2455.000,1.245
H6,H52,904.000,915.500,1.218
H6,Z53,904.000,2457.000,1.304
H6,H54,904.000,916.000,1.244
H6,Z55,904.000,2459.000,1.237
H6,H56,904.000,916.500,1.243
H6,Z57,904.000,2461.000,1.257
H6,H58,904.000,917.000,1.407
H6,Z59,904.000,2463.000,1.308
H6,H60,904.000,917.500,1.337
H6,Z61,904.000,2465.000,1.243
H6,H62,904.000,918.000,1.295
H6,Z63,904.000,2467.000,1.236
Z7,H0,2411.000,902.500,1.238
Z7,Z1,2411.000,2405.000,1.361
Z7,H2,2411.000,903.000,1.291
Z7,Z3,2411.000,2407.000,1.323
Z7,H4,2411.000,903.500,1.218
Z7,Z5,2411.000,2409.000,1.334
Z7,H6,2411.000,904.000,0.463
Z7,Z7,2411.000,2411.000,0.347
Z7,H8,2411.000,904.500,1.189
Z7,Z9,2411.000,2413.000,1.269
Z7,H10,2411.000,905.000,1.243
Z7,Z11,2411.000,2415.000,1.257
Z7,H12,2411.000,905.500,1.198
Z7,Z13,2411.000,2417.000,1.366
Z7,H14,2411.000,906.000,1.244
Z7,Z15,2411.000,2419.000,1.251
Z7,H16,2411.000,906.500,1.259
Z7,Z17,2411.000,2421.000,1.208
Z7,H18,2411.000,907.000,1.296
Z7,Z19,2411.000,2423.000,1.247
Z7,H20,2411.000,907.500,1.302
Z7,Z21,2411.000,2425.000,1.238
Z7,H22,2411.000,908.000,1.385
Z7,Z23,2411.000,2427.000,1.348
Z7,H24,2411.000,908.500,1.241
Z7,Z25,2411.000,2429.000,1.224
Z7,H26,2411.000,909.000,1.221
Z7,Z27,2411.000,2431.000,1.216
Z7,H28,2411.000,909.500,1.189
Z7,Z29,2411.000,2433.000,1.225
Z7,H30,2411.000,910.000,1.245
Z7,Z31,2411.000,2435.000,1.313
Z7,H32,2411.000,910.500,1.299
Z7,Z33,2411.000,2437.000,1.180
Z7,H34,2411.000,911.000,1.268
Z7,Z35,2411.000,2439.000,1.252
Z7,H36,2411.000,911.500,1.278
Z7,Z37,2411.000,2441.000,1.180
Z7,H38,2411.000,912.000,1.181
Z7,Z39,2411.000,2443.000,1.242
Z7,H40,2411.000,912.500,1.256
Z7,Z41,2411.000,2445.000,1.171
Z7,H42,2411.000,913.000,1.222
Z7,Z43,2411.000,2447.000,1.276
Z7,H44,2411.000,913.500,1.289
Z7,Z45,2411.000,2449.000,1.301
Z7,H46,2411.000,914.000,1.313
Z7,Z47,2411.000,2451.000,1.295
Z7,H48,2411.000,914.500,1.271
Z7,Z49,2411.000,2453.000,1.349
Z7,H50,2411.000,915.000,1.277
Z7,Z51,2411.000,2455.000,1.226
Z7,H52,2411.000,915.500,1.241
Z7,Z53,2411.000,2457.000,1.293
Z7,H54,2411.000,916.000,1.247
Z7,Z55,2411.000,2459.000,1.267
Z7,H56,2411.000,916.500,1.289
Z7,Z57,2411.000,2461.000,1.254
Z7,H58,2411.000,917.000,1.364
Z7,Z59,2411.000,2463.000,1.260
Z7,H60,2411.000,917.500,1.237
Z7,Z61,2411.000,2465.000,1.471
Z7,H62,2411.000,918.000,1.247
Z7,Z63,2411.000,2467.000,1.209
H8,H0,904.500,902.500,1.232
H8,Z1,904.500,2405.000,1.177
H8,H2,904.500,903.000,1.196
H8,Z3,904.500,2407.000,1.227
H8,H4,904.500,903.500,1.154
H8,Z5,904.500,2409.000,1.203
H8,H6,904.500,904.000,1.352
H8,Z7,904.500,2411.000,1.175
H8,H8,904.500,904.500,0.387
H8,Z9,904.500,2413.000,1.245
H8,H10,904.500,905.000,1.275
H8,Z11,904.500,2415.000,1.252
H8,H12,904.500,905.500,1.197
H8,Z13,904.500,2417.000,1.292
H8,H14,904.500,906.000,1.265
H8,Z15,904.500,2419.000,1.169
H8,H16,904.500,906.500,1.348
H8,Z17,904.500,2421.000,1.237
H8,H18,904.500,907.000,1.166
H8,Z19,904.500,2423.000,1.230
H8,H20,904.500,907.500,1.168
H8,Z21,904.500,2425.000,1.169
H8,H22,904.500,908.000,1.206
H8,Z23,904.500,2427.000,1.250
H8,H24,904.500,908.500,1.266
H8,Z25,904.500,2429.000,1.332
H8,H26,904.500,909.000,1.283
H8,Z27,904.500,2431.000,1.229
H8,H28,904.500,909.500,1.343
H8,Z29,904.500,2433.000,1.252
H8,H30,904.500,910.000,1.291
H8,Z31,904.500,2435.000,1.207
H8,H32,904.500,910.500,1.275
H8,Z33,904.500,2437.000,1.281
H8,H34,904.500,911.000,1.330
H8,Z35,904.500,2439.000,1.255
H8,H36,904.500,911.500,1.216
H8,Z37,904.500,2441.000,1.321
H8,H38,904.500,912.000,1.253
H8,Z39,904.500,2443.000,1.267
H8,H40,904.500,912.500,1.264
H8,Z41,904.500,2445.000,1.339
H8,H42,904.500,913.000,1.343
H8,Z43,904.500,2447.000,1.235
H8,H44,904.500,913.500,1.234
H8,Z45,904.500,2449.000,1.235
H8,H46,904.500,914.000,1.235
H8,Z47,904.500,2451.000,1.259
H8,H48,904.500,914.500,1.285
H8,Z49,904.500,2453.000,1.407
H8,H50,904.500,915.000,1.253
H8,Z51,904.500,2455.000,1.280
H8,H52,904.500,915.500,1.191
H8,Z53,904.500,2457.000,1.196
H8,H54,904.500,916.000,1.280
H8,Z55,904.500,2459.000,1.202
H8,H56,904.500,916.500,1.208
H8,Z57,904.500,2461.000,1.423
H8,H58,904.500,917.000,1.285
H8,Z59,904.500,2463.000,1.218
H8,H60,904.500,917.500,1.214
H8,Z61,904.500,2465.000,1.309
H8,H62,904.500,918.000,1.277
H8,Z63,904.500,2467.000,1.284
Z9,H0,2413.000,902.500,1.243
Z9,Z1,2413.000,2405.000,1.388
Z9,H2,2413.000,903.000,1.188
Z9,Z3,2413.000,2407.000,1.243
Z9,H4,2413.000,903.500,1.223
Z9,Z5,2413.000,2409.000,1.241
Z9,H6,2413.000,904.000,1.329
Z9,Z7,2413.000,2411.000,1.328
Z9,H8,2413.000,904.500,1.239
Z9,Z9,2413.000,2413.000,0.371
Z9,H10,2413.000,905.000,1.239
Z9,Z11,2413.000,2415.000,1.269
Z9,H12,2413.000,905.500,1.246
Z9,Z13,2413.000,2417.000,1.201
Z9,H14,2413.000,906.000,1.239
Z9,Z15,2413.000,2419.000,1.281
Z9,H16,2413.000,906.500,1.335
Z9,Z17,2413.000,2421.000,1.229
Z9,H18,2413.000,907.000,1.261
Z9,Z19,2413.000,2423.000,1.309
Z9,H20,2413.000,907.500,1.227
Z9,Z21,2413.000,2425.000,1.179
Z9,H22,2413.000,908.000,1.178
Z9,Z23,2413.000,2427.000,1.215
Z9,H24,2413.000,908.500,1.298
Z9,Z25,2413.000,2429.000,1.309
Z9,H26,2413.000,909.000,1.214
Z9,Z27,2413.000,2431.000,1.298
Z9,H28,2413.000,909.500,1.201
Z9,Z29,2413.000,2433.000,1.231
Z9,H30,2413.000,910.000,1.185
Z9,Z31,2413.000,2435.000,1.325
Z9,H32,2413.000,910.500,1.229
Z9,Z33,2413.000,2437.000,1.352
Z9,H34,2413.000,911.000,1.288
Z9,Z35,2413.000,2439.000,1.205
Z9,H36,2413.000,911.500,1.267
Z9,Z37,2413.000,2441.000,1.266
Z9,H38,2413.000,912.000,1.322
Z9,Z39,2413.000,2443.000,1.284
Z9,H40,2413.000,912.500,1.308
Z9,Z41,2413.000,2445.000,1.252
Z9,H42,2413.000,913.000,1.250
Z9,Z43,2413.000,2447.000,1.298
Z9,H44,2413.000,913.500,1.256
Z9,Z45,2413.000,2449.000,1.288
Z9,H46,2413.000,914.000,1.261
Z9,Z47,2413.000,2451.000,1.303
Z9,H48,2413.000,914.500,1.391
Z9,Z49,2413.000,2453.000,1.280
Z9,H50,2413.000,915.000,1.257
Z9,Z51,2413.000,2455.000,1.243
Z9,H52,2413.000,915.500,1.250
Z9,Z53,2413.000,2457.000,1.209
Z9,H54,2413.000,916.000,1.286
Z9,Z55,2413.000,2459.000,1.350
Z9,H56,2413.000,916.500,1.194
Z9,Z57,2413.000,2461.000,1.278
Z9,H58,2413.000,917.000,1.248
Z9,Z59,2413.000,2463.000,1.280
Z9,H60,2413.000,917.500,1.283
Z9,Z61,2413.000,2465.000,1.260
Z9,H62,2413.000,918.000,1.312
Z9,Z63,2413.000,2467.000,1.180
H10,H0,905.000,902.500,1.258
H10,Z1,905.000,2405.000,1.298
H10,H2,905.000,903.000,1.343
H10,Z3,905.000,2407.000,1.304
H10,H4,905.000,903.500,1.262
H10,Z5,905.000,2409.000,1.192
H10,H6,905.000,904.000,1.378
H10,Z7,905.000,2411.000,1.249
H10,H8,905.000,904.500,1.195
H10,Z9,905.000,2413.000,1.241
H10,H10,905.000,905.000,0.325
H10,Z11,905.000,2415.000,1.291
H10,H12,905.000,905.500,1.207
H10,Z13,905.000,2417.000,1.307
H10,H14,905.000,906.000,1.271
H10,Z15,905.000,2419.000,1.258
H10,H16,905.000,906.500,1.244
H10,Z17,905.000,2421.000,1.228
H10,H18,905.000,907.000,1.358
H10,Z19,905.000,2423.000,1.319
H10,H20,905.000,907.500,1.312
H10,Z21,905.000,2425.000,1.297
H10,H22,905.000,908.000,1.182
H10,Z23,905.000,2427.000,1.191
H10,H24,905.000,908.500,1.207
H10,Z25,905.000,2429.000,1.203
H10,H26,905.000,909.000,1.196
H10,Z27,905.000,2431.000,1.212
H10,H28,905.000,909.500,1.200
H10,Z29,905.000,2433.000,1.171
H10,H30,905.000,910.000,1.168
H10,Z31,905.000,2435.000,1.216
H10,H32,905.000,910.500,1.283
H10,Z33,905.000,2437.000,1.211
H10,H34,905.000,911.000,1.198
H10,Z35,905.000,2439.000,1.245
H10,H36,905.000,911.500,1.191
H10,Z37,905.000,2441.000,1.214
H10,H38,905.000,912.000,1.176
H10,Z39,905.000,2443.000,1.206
H10,H40,905.000,912.500,1.199
H10,Z41,905.000,2445.000,1.305
H10,H42,905.000,913.000,1.217
H10,Z43,905.000,2447.000,1.326
H10,H44,905.000,913.500,1.257
H10,Z45,905.000,2449.000,1.482
H10,H46,905.000,914.000,1.280
H10,Z47,905.000,2451.000,1.211
H10,H48,905.000,914.500,1.265
H10,Z49,905.000,2453.000,1.219
H10,H50,905.000,915.000,1.312
H10,Z51,905.000,2455.000,1.244
H10,H52,905.000,915.500,1.203
H10,Z53,905.000,2457.000,1.166
H10,H54,905.000,916.000,1.292
H10,Z55,905.000,2459.000,1.185
H10,H56,905.000,916.500,1.256
H10,Z57,905.000,2461.000,1.170
H10,H58,905.000,917.000,1.281
H10,Z59,905.000,2463.000,1.212
