from_label,to_label,from_mhz,to_mhz,ms
Z9,Z11,2413.000,2415.000,1.320
Z9,H12,2413.000,905.500,1.189
Z9,Z13,2413.000,2417.000,1.239
Z9,H14,2413.000,906.000,1.227
Z9,Z15,2413.000,2419.000,1.351
Z9,H16,2413.000,906.500,1.276
Z9,Z17,2413.000,2421.000,1.218
Z9,H18,2413.000,907.000,1.194
Z9,Z19,2413.000,2423.000,1.305
Z9,H20,2413.000,907.500,1.176
Z9,Z21,2413.000,2425.000,1.176
Z9,H22,2413.000,908.000,1.291
Z9,Z23,2413.000,2427.000,1.220
Z9,H24,2413.000,908.500,1.331
Z9,Z25,2413.000,2429.000,1.253
Z9,H26,2413.000,909.000,1.282
Z9,Z27,2413.000,2431.000,1.179
Z9,H28,2413.000,909.500,1.290
Z9,Z29,2413.000,2433.000,1.339
Z9,H30,2413.000,910.000,1.354
Z9,Z31,2413.000,2435.000,1.235
H10,H0,905.000,902.500,1.272
H10,Z1,905.000,2405.000,1.242
H10,H2,905.000,903.000,1.219
H10,Z3,905.000,2407.000,1.217
H10,H4,905.000,903.500,1.288
H10,Z5,905.000,2409.000,1.280
H10,H6,905.000,904.000,1.297
H10,Z7,905.000,2411.000,1.235
H10,H8,905.000,904.500,1.220
H10,Z9,905.000,2413.000,1.260
H10,H10,905.000,905.000,0.352
H10,Z11,905.000,2415.000,1.212
H10,H12,905.000,905.500,1.172
H10,Z13,905.000,2417.000,1.181
H10,H14,905.000,906.000,1.213
H10,Z15,905.000,2419.000,1.201
H10,H16,905.000,906.500,1.210
H10,Z17,905.000,2421.000,1.362
H10,H18,905.000,907.000,1.342
H10,Z19,905.000,2423.000,1.249
H10,H20,905.000,907.500,1.229
H10,Z21,905.000,2425.000,1.390
H10,H22,905.000,908.000,1.228
H10,Z23,905.000,2427.000,1.163
H10,H24,905.000,908.500,1.178
H10,Z25,905.000,2429.000,1.222
H10,H26,905.000,909.000,1.492
H10,Z27,905.000,2431.000,1.198
H10,H28,905.000,909.500,1.332
H10,Z29,905.000,2433.000,1.270
H10,H30,905.000,910.000,1.261
H10,Z31,905.000,2435.000,1.270
Z11,H0,2415.000,902.500,1.284
Z11,Z1,2415.000,2405.000,1.162
Z11,H2,2415.000,903.000,1.345
Z11,Z3,2415.000,2407.000,1.347
Z11,H4,2415.000,903.500,1.241
Z11,Z5,2415.000,2409.000,1.182
Z11,H6,2415.000,904.000,1.179
Z11,Z7,2415.000,2411.000,1.245
Z11,H8,2415.000,904.500,1.237
Z11,Z9,2415.000,2413.000,1.249
Z11,H10,2415.000,905.000,1.192
Z11,Z11,2415.000,2415.000,0.287
Z11,H12,2415.000,905.500,1.170
Z11,Z13,2415.000,2417.000,1.229
Z11,H14,2415.000,906.000,1.215
Z11,Z15,2415.000,2419.000,1.198
Z11,H16,2415.000,906.500,1.331
Z11,Z17,2415.000,2421.000,1.243
Z11,H18,2415.000,907.000,1.345
Z11,Z19,2415.000,2423.000,1.277
Z11,H20,2415.000,907.500,1.171
Z11,Z21,2415.000,2425.000,1.338
Z11,H22,2415.000,908.000,1.261
Z11,Z23,2415.000,2427.000,1.239
Z11,H24,2415.000,908.500,1.210
Z11,Z25,2415.000,2429.000,1.253
Z11,H26,2415.000,909.000,1.197
Z11,Z27,2415.000,2431.000,1.198
Z11,H28,2415.000,909.500,1.189
Z11,Z29,2415.000,2433.000,1.297
Z11,H30,2415.000,910.000,1.188
Z11,Z31,2415.000,2435.000,1.177
H12,H0,905.500,902.500,1.159
H12,Z1,905.500,2405.000,1.185
H12,H2,905.500,903.000,1.205
H12,Z3,905.500,2407.000,1.259
H12,H4,905.500,903.500,1.248
H12,Z5,905.500,2409.000,1.196
H12,H6,905.500,904.000,1.250
H12,Z7,905.500,2411.000,1.169
H12,H8,905.500,904.500,1.215
H12,Z9,905.500,2413.000,1.179
H12,H10,905.500,905.000,1.231
H12,Z11,905.500,2415.000,1.187
H12,H12,905.500,905.500,0.353
H12,Z13,905.500,2417.000,1.229
H12,H14,905.500,906.000,1.195
H12,Z15,905.500,2419.000,1.194
H12,H16,905.500,906.500,1.253
H12,Z17,905.500,2421.000,1.254
H12,H18,905.500,907.000,1.319
H12,Z19,905.500,2423.000,1.286
H12,H20,905.500,907.500,1.190
H12,Z21,905.500,2425.000,1.265
H12,H22,905.500,908.000,1.219
H12,Z23,905.500,2427.000,1.231
H12,H24,905.500,908.500,1.356
H12,Z25,905.500,2429.000,1.160
H12,H26,905.500,909.000,1.153
H12,Z27,905.500,2431.000,1.175
H12,H28,905.500,909.500,1.161
H12,Z29,905.500,2433.000,1.216
H12,H30,905.500,910.000,1.222
H12,Z31,905.500,2435.000,1.277
Z13,H0,2417.000,902.500,1.178
Z13,Z1,2417.000,2405.000,1.254
Z13,H2,2417.000,903.000,1.208
Z13,Z3,2417.000,2407.000,1.292
Z13,H4,2417.000,903.500,1.255
Z13,Z5,2417.000,2409.000,1.198
Z13,H6,2417.000,904.000,1.569
Z13,Z7,2417.000,2411.000,1.400
Z13,H8,2417.000,904.500,1.224
Z13,Z9,2417.000,2413.000,1.374
Z13,H10,2417.000,905.000,1.299
Z13,Z11,2417.000,2415.000,1.318
Z13,H12,2417.000,905.500,1.485
Z13,Z13,2417.000,2417.000,0.553
Z13,H14,2417.000,906.000,1.217
Z13,Z15,2417.000,2419.000,1.244
Z13,H16,2417.000,906.500,1.226
Z13,Z17,2417.000,2421.000,1.330
Z13,H18,2417.000,907.000,1.317
Z13,Z19,2417.000,2423.000,1.310
Z13,H20,2417.000,907.500,1.313
Z13,Z21,2417.000,2425.000,1.198
Z13,H22,2417.000,908.000,1.368
Z13,Z23,2417.000,2427.000,1.343
Z13,H24,2417.000,908.500,1.451
Z13,Z25,2417.000,2429.000,1.348
Z13,H26,2417.000,909.000,1.167
Z13,Z27,2417.000,2431.000,1.332
Z13,H28,2417.000,909.500,1.362
Z13,Z29,2417.000,2433.000,1.355
Z13,H30,2417.000,910.000,1.311
Z13,Z31,2417.000,2435.000,1.263
H14,H0,906.000,902.500,1.256
H14,Z1,906.000,2405.000,1.198
H14,H2,906.000,903.000,1.215
H14,Z3,906.000,2407.000,1.264
H14,H4,906.000,903.500,1.197
H14,Z5,906.000,2409.000,1.281
H14,H6,906.000,904.000,1.172
H14,Z7,906.000,2411.000,1.190
H14,H8,906.000,904.500,1.248
H14,Z9,906.000,2413.000,1.205
H14,H10,906.000,905.000,1.282
H14,Z11,906.000,2415.000,1.264
H14,H12,906.000,905.500,1.265
H14,Z13,906.000,2417.000,1.232
H14,H14,906.000,906.000,0.357
H14,Z15,906.000,2419.000,1.189
H14,H16,906.000,906.500,1.252
H14,Z17,906.000,2421.000,1.303
H14,H18,906.000,907.000,1.330
H14,Z19,906.000,2423.000,1.298
H14,H20,906.000,907.500,1.329
H14,Z21,906.000,2425.000,1.322
H14,H22,906.000,908.000,1.267
H14,Z23,906.000,2427.000,1.360
H14,H24,906.000,908.500,1.304
H14,Z25,906.000,2429.000,1.338
H14,H26,906.000,909.000,1.265
H14,Z27,906.000,2431.000,1.280
H14,H28,906.000,909.500,1.280
H14,Z29,906.000,2433.000,1.290
H14,H30,906.000,910.000,1.241
H14,Z31,906.000,2435.000,1.311
Z15,H0,2419.000,902.500,1.306
Z15,Z1,2419.000,2405.000,1.323
Z15,H2,2419.000,903.000,1.273
Z15,Z3,2419.000,2407.000,1.199
Z15,H4,2419.000,903.500,1.231
Z15,Z5,2419.000,2409.000,1.340
Z15,H6,2419.000,904.000,1.427
Z15,Z7,2419.000,2411.000,1.227
Z15,H8,2419.000,904.500,1.167
Z15,Z9,2419.000,2413.000,1.266
Z15,H10,2419.000,905.000,1.263
Z15,Z11,2419.000,2415.000,1.222
Z15,H12,2419.000,905.500,1.388
Z15,Z13,2419.000,2417.000,1.360
Z15,H14,2419.000,906.000,1.208
Z15,Z15,2419.000,2419.000,0.344
Z15,H16,2419.000,906.500,1.196
Z15,Z17,2419.000,2421.000,1.232
Z15,H18,2419.000,907.000,1.220
Z15,Z19,2419.000,2423.000,1.221
Z15,H20,2419.000,907.500,1.294
Z15,Z21,2419.000,2425.000,1.200
Z15,H22,2419.000,908.000,1.278
Z15,Z23,2419.000,2427.000,1.298
Z15,H24,2419.000,908.500,1.211
Z15,Z25,2419.000,2429.000,1.318
Z15,H26,2419.000,909.000,1.322
Z15,Z27,2419.000,2431.000,1.608
Z15,H28,2419.000,909.500,1.300
Z15,Z29,2419.000,2433.000,1.371
Z15,H30,2419.000,910.000,1.438
Z15,Z31,2419.000,2435.000,1.274
H16,H0,906.500,902.500,1.294
H16,Z1,906.500,2405.000,1.400
H16,H2,906.500,903.000,1.472
H16,Z3,906.500,2407.000,1.449
H16,H4,906.500,903.500,1.402
H16,Z5,906.500,2409.000,1.235
H16,H6,906.500,904.000,1.363
H16,Z7,906.500,2411.000,1.222
H16,H8,906.500,904.500,1.195
H16,Z9,906.500,2413.000,1.249
H16,H10,906.500,905.000,1.229
H16,Z11,906.500,2415.000,1.228
H16,H12,906.500,905.500,1.208
H16,Z13,906.500,2417.000,1.259
H16,H14,906.500,906.000,1.420
H16,Z15,906.500,2419.000,1.181
H16,H16,906.500,906.500,0.404
H16,Z17,906.500,2421.000,1.230
H16,H18,906.500,907.000,1.225
H16,Z19,906.500,2423.000,1.174
H16,H20,906.500,907.500,1.274
H16,Z21,906.500,2425.000,1.190
H16,H22,906.500,908.000,1.209
H16,Z23,906.500,2427.000,1.211
H16,H24,906.500,908.500,1.171
H16,Z25,906.500,2429.000,1.238
H16,H26,906.500,909.000,1.202
H16,Z27,906.500,2431.000,1.193
H16,H28,906.500,909.500,1.287
H16,Z29,906.500,2433.000,1.287
H16,H30,906.500,910.000,1.306
H16,Z31,906.500,2435.000,1.209
Z17,H0,2421.000,902.500,1.209
Z17,Z1,2421.000,2405.000,1.370
Z17,H2,2421.000,903.000,1.358
Z17,Z3,2421.000,2407.000,1.243
Z17,H4,2421.000,903.500,1.209
Z17,Z5,2421.000,2409.000,1.174
Z17,H6,2421.000,904.000,1.309
Z17,Z7,2421.000,2411.000,1.347
Z17,H8,2421.000,904.500,1.273
Z17,Z9,2421.000,2413.000,1.400
Z17,H10,2421.000,905.000,1.333
Z17,Z11,2421.000,2415.000,1.401
Z17,H12,2421.000,905.500,1.286
Z17,Z13,2421.000,2417.000,1.229
Z17,H14,2421.000,906.000,1.259
Z17,Z15,2421.000,2419.000,1.283
Z17,H16,2421.000,906.500,1.278
Z17,Z17,2421.000,2421.000,0.449
Z17,H18,2421.000,907.000,1.385
Z17,Z19,2421.000,2423.000,1.269
Z17,H20,2421.000,907.500,1.416
Z17,Z21,2421.000,2425.000,1.338
Z17,H22,2421.000,908.000,1.167
Z17,Z23,2421.000,2427.000,1.183
Z17,H24,2421.000,908.500,1.252
Z17,Z25,2421.000,2429.000,1.268
Z17,H26,2421.000,909.000,1.215
Z17,Z27,2421.000,2431.000,1.371
Z17,H28,2421.000,909.500,1.333
Z17,Z29,2421.000,2433.000,2.024
Z17,H30,2421.000,910.000,1.198
Z17,Z31,2421.000,2435.000,1.184
H18,H0,907.000,902.500,1.236
H18,Z1,907.000,2405.000,1.230
H18,H2,907.000,903.000,1.231
H18,Z3,907.000,2407.000,1.248
H18,H4,907.000,903.500,1.218
H18,Z5,907.000,2409.000,1.288
H18,H6,907.000,904.000,1.199
H18,Z7,907.000,2411.000,1.214
H18,H8,907.000,904.500,1.224
H18,Z9,907.000,2413.000,1.256
H18,H10,907.000,905.000,1.210
H18,Z11,907.000,2415.000,1.186
H18,H12,907.000,905.500,1.330
H18,Z13,907.000,2417.000,1.280
H18,H14,907.000,906.000,1.435
H18,Z15,907.000,2419.000,1.242
H18,H16,907.000,906.500,1.419
H18,Z17,907.000,2421.000,1.230
H18,H18,907.000,907.000,0.331
H18,Z19,907.000,2423.000,1.293
H18,H20,907.000,907.500,1.189
H18,Z21,907.000,2425.000,1.308
H18,H22,907.000,908.000,1.403
H18,Z23,907.000,2427.000,1.306
H18,H24,907.000,908.500,1.238
H18,Z25,907.000,2429.000,1.309
H18,H26,907.000,909.000,1.292
H18,Z27,907.000,2431.000,1.398
H18,H28,907.000,909.500,1.355
H18,Z29,907.000,2433.000,1.345
H18,H30,907.000,910.000,1.338
H18,Z31,907.000,2435.000,1.373
Z19,H0,2423.000,902.500,1.268
Z19,Z1,2423.000,2405.000,1.208
Z19,H2,2423.000,903.000,1.233
Z19,Z3,2423.000,2407.000,1.194
Z19,H4,2423.000,903.500,1.291
Z19,Z5,2423.000,2409.000,1.212
Z19,H6,2423.000,904.000,1.269
Z19,Z7,2423.000,2411.000,1.221
Z19,H8,2423.000,904.500,1.347
Z19,Z9,2423.000,2413.000,1.289
Z19,H10,2423.000,905.000,1.195
Z19,Z11,2423.000,2415.000,1.238
Z19,H12,2423.000,905.500,1.244
Z19,Z13,2423.000,2417.000,1.193
Z19,H14,2423.000,906.000,1.228
Z19,Z15,2423.000,2419.000,1.346
Z19,H16,2423.000,906.500,1.490
Z19,Z17,2423.000,2421.000,1.303
Z19,H18,2423.000,907.000,1.264
Z19,Z19,2423.000,2423.000,0.393
Z19,H20,2423.000,907.500,1.281
Z19,Z21,2423.000,2425.000,1.289
Z19,H22,2423.000,908.000,1.235
Z19,Z23,2423.000,2427.000,1.289
Z19,H24,2423.000,908.500,1.335
Z19,Z25,2423.000,2429.000,1.292
Z19,H26,2423.000,909.000,1.204
Z19,Z27,2423.000,2431.000,1.161
Z19,H28,2423.000,909.500,1.268
Z19,Z29,2423.000,2433.000,1.185
Z19,H30,2423.000,910.000,1.239
Z19,Z31,2423.000,2435.000,1.237
H20,H0,907.500,902.500,1.201
H20,Z1,907.500,2405.000,1.281
H20,H2,907.500,903.000,1.340
H20,Z3,907.500,2407.000,1.307
H20,H4,907.500,903.500,1.285
H20,Z5,907.500,2409.000,1.221
H20,H6,907.500,904.000,1.187
H20,Z7,907.500,2411.000,1.254
H20,H8,907.500,904.500,1.276
H20,Z9,907.500,2413.000,1.465
H20,H10,907.500,905.000,1.542
H20,Z11,907.500,2415.000,1.278
H20,H12,907.500,905.500,1.290
H20,Z13,907.500,2417.000,1.201
H20,H14,907.500,906.000,1.293
H20,Z15,907.500,2419.000,1.324
H20,H16,907.500,906.500,1.194
H20,Z17,907.500,2421.000,1.267
H20,H18,907.500,907.000,1.332
H20,Z19,907.500,2423.000,1.351
H20,H20,907.500,907.500,0.448
H20,Z21,907.500,2425.000,1.421
H20,H22,907.500,908.000,1.309
H20,Z23,907.500,2427.000,1.354
H20,H24,907.500,908.500,1.253
H20,Z25,907.500,2429.000,1.240
H20,H26,907.500,909.000,1.245
H20,Z27,907.500,2431.000,1.416
H20,H28,907.500,909.500,1.304
H20,Z29,907.500,2433.000,1.365
H20,H30,907.500,910.000,1.270
H20,Z31,907.500,2435.000,1.275
Z21,H0,2425.000,902.500,1.343
Z21,Z1,2425.000,2405.000,1.236
Z21,H2,2425.000,903.000,1.352
Z21,Z3,2425.000,2407.000,1.363
Z21,H4,2425.000,903.500,1.371
Z21,Z5,2425.000,2409.000,1.246
Z21,H6,2425.000,904.000,1.212
Z21,Z7,2425.000,2411.000,1.210
Z21,H8,2425.000,904.500,1.162
Z21,Z9,2425.000,2413.000,1.163
Z21,H10,2425.000,905.000,1.242
Z21,Z11,2425.000,2415.000,1.210
Z21,H12,2425.000,905.500,1.252
Z21,Z13,2425.000,2417.000,1.179
Z21,H14,2425.000,906.000,1.417
Z21,Z15,2425.000,2419.000,1.352
Z21,H16,2425.000,906.500,1.298
Z21,Z17,2425.000,2421.000,1.174
Z21,H18,2425.000,907.000,1.187
Z21,Z19,2425.000,2423.000,1.329
Z21,H20,2425.000,907.500,1.196
Z21,Z21,2425.000,2425.000,0.378
Z21,H22,2425.000,908.000,1.218
Z21,Z23,2425.000,2427.000,1.237
Z21,H24,2425.000,908.500,1.228
Z21,Z25,2425.000,2429.000,1.231
