ifs_ms,sent_H,rx_H,per_H_pct,sent_Z,rx_Z,per_Z_pct,swaps,avg_swap_ms,overruns,wall_s
1.1,0,0,nan,1000,999,0.1,999,0.5281,0,4.82
1.0,0,0,nan,1000,999,0.1,999,0.5293,0,4.72
0.9,0,0,nan,1000,999,0.1,999,0.5293,0,4.63
0.8,0,0,nan,1000,997,0.3,997,0.5323,0,4.52
0.7,0,0,nan,1000,991,0.9,991,0.5574,0,4.43
0.6,0,0,nan,1000,985,1.5,985,0.533,0,4.32
0.5,0,0,nan,1000,924,7.6,924,0.518,0,4.22
0.4,0,0,nan,1000,849,15.1,849,0.5217,0,4.12
0.3,0,0,nan,1000,779,22.1,779,0.5242,0,4.03
0.2,0,0,nan,1000,528,47.2,528,0.5311,0,3.92
0.1,0,0,nan,1000,500,50.0,500,0.5203,0,3.82
