swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
118,Z,H,0.2911,0.0039,0.0009,0.0005,0.0047,0.2424,0.7346,0.5318,0.0879,0.1260,0.0015,0.0649,0.0002,1.7310,2.1005,6343.501
119,H,Z,0.2033,0.0029,0.0009,0.0002,0.0027,0.1682,0.3665,0.2581,0.0369,0.0961,0.0047,0.0631,0.0001,0.9348,1.2144,6394.772
120,Z,H,0.2063,0.0026,0.0008,0.0004,0.0028,0.1715,0.4795,0.2475,0.0354,0.1085,0.0011,0.0509,0.0002,1.0499,1.3170,6446.136
121,H,Z,0.3060,0.0048,0.0011,0.0005,0.0055,0.2353,0.7312,0.5614,0.0894,0.1406,0.0008,0.0422,0.0003,1.7679,2.1311,6498.324
122,Z,H,0.2114,0.0031,0.0008,0.0002,0.0031,0.1642,0.4005,0.2521,0.0371,0.0921,0.0011,0.0482,0.0002,0.9540,1.2236,6549.597
123,H,Z,0.1973,0.0030,0.0007,0.0002,0.0025,0.1518,0.3588,0.2500,0.0366,0.1052,0.0018,0.0616,0.0003,0.9124,1.1816,6600.831
124,Z,H,0.2030,0.0024,0.0007,0.0003,0.0029,0.1619,0.3607,0.2340,0.0351,0.1145,0.0157,0.0563,0.0003,0.9234,1.2062,6652.087
125,H,Z,0.2038,0.0024,0.0008,0.0003,0.0032,0.1563,0.3666,0.2563,0.0368,0.1025,0.0008,0.0358,0.0004,0.9247,1.1736,6703.309
126,Z,H,0.2042,0.0028,0.0007,0.0002,0.0025,0.1575,0.3631,0.2467,0.0338,0.0821,0.0058,0.0459,0.0001,0.8897,1.1532,6754.506
127,H,Z,0.1961,0.0023,0.0007,0.0001,0.0026,0.1573,0.3548,0.2432,0.0349,0.1052,0.0067,0.0372,0.0001,0.9025,1.1497,6805.694
128,Z,H,0.2028,0.0021,0.0005,0.0002,0.0024,0.1481,0.3588,0.2748,0.0358,0.0818,0.0006,0.0536,0.0001,0.9059,1.1694,6856.909
129,H,Z,0.1962,0.0024,0.0008,0.0004,0.0024,0.1608,0.3620,0.2469,0.0364,0.1243,0.0015,0.0591,0.0003,0.9406,1.2052,6908.163
130,Z,H,0.2995,0.0036,0.0009,0.0006,0.0052,0.2313,0.7392,0.5130,0.0872,0.1032,0.0009,0.0522,0.0001,1.6823,2.0471,6960.248
131,H,Z,0.2921,0.0042,0.0010,0.0003,0.0041,0.2361,0.8351,0.5486,0.0847,0.1068,0.0010,0.0360,0.0002,1.8206,2.1614,7012.448
132,Z,H,0.2104,0.0032,0.0010,0.0002,0.0031,0.1729,0.3693,0.2506,0.0374,0.1208,0.0008,0.0399,0.0002,0.9595,1.2197,7063.715
133,H,Z,0.3034,0.0037,0.0010,0.0003,0.0045,0.2235,0.6964,0.4974,0.0836,0.1312,0.0009,0.0441,0.0002,1.6397,1.9995,7115.783
134,Z,H,0.2127,0.0031,0.0008,0.0003,0.0031,0.1545,0.4422,0.2460,0.0362,0.0931,0.0006,0.0448,0.0002,0.9814,1.2483,7167.124
135,H,Z,0.2997,0.0043,0.0007,0.0005,0.0063,0.2344,0.7409,0.5678,0.0867,0.1087,0.0047,0.0372,0.0002,1.7493,2.1044,7219.281
136,Z,H,0.2299,0.0029,0.0009,0.0003,0.0027,0.1721,0.4165,0.2539,0.0368,0.1181,0.0015,0.0629,0.0004,1.0076,1.3104,7270.649
137,H,Z,0.3449,0.0036,0.0007,0.0001,0.0033,0.1902,0.4204,0.2909,0.0379,0.1097,0.0009,0.0501,0.0004,1.0577,1.4637,7322.155
138,Z,H,0.2102,0.0027,0.0009,0.0002,0.0027,0.1606,0.3859,0.2537,0.0377,0.1054,0.0028,0.0464,0.0001,0.9509,1.2182,7373.409
139,H,Z,0.3030,0.0047,0.0010,0.0004,0.0054,0.2444,0.7995,0.5650,0.0884,0.0965,0.0008,0.0403,0.0002,1.8030,2.1603,7425.603
140,Z,H,0.2140,0.0030,0.0009,0.0003,0.0028,0.1607,0.3696,0.2475,0.0360,0.1253,0.0170,0.0522,0.0003,0.9465,1.2384,7476.877
141,H,Z,0.2193,0.0032,0.0009,0.0003,0.0032,0.1540,0.3672,0.2768,0.0376,0.1019,0.0376,0.0622,0.0002,0.9463,1.2748,7528.201
142,Z,H,0.2118,0.0028,0.0007,0.0003,0.0030,0.1479,0.4284,0.2300,0.0432,0.1245,0.0006,0.0431,0.0001,0.9817,1.2455,7579.480
143,H,Z,0.3247,0.0044,0.0012,0.0004,0.0058,0.2475,0.7243,0.5843,0.0908,0.1087,0.0011,0.0423,0.0002,1.7657,2.1474,7631.671
144,Z,H,0.3102,0.0041,0.0009,0.0004,0.0039,0.2352,0.7189,0.5167,0.0857,0.1153,0.0100,0.0493,0.0002,1.6818,2.0625,7683.766
145,H,Z,0.2097,0.0024,0.0008,0.0003,0.0027,0.1614,0.3719,0.2572,0.0440,0.1272,0.0009,0.0420,0.0002,0.9705,1.2309,7735.031
146,Z,H,0.3239,0.0054,0.0013,0.0007,0.0046,0.2436,0.6356,0.2973,0.0394,0.1339,0.0077,0.0632,0.0003,1.3610,1.7702,7786.873
147,H,Z,0.2136,0.0027,0.0008,0.0002,0.0028,0.1627,0.3611,0.2599,0.0358,0.1077,0.0010,0.0410,0.0001,0.9345,1.1982,7838.113
148,Z,H,0.2778,0.0032,0.0009,0.0003,0.0036,0.1669,0.3924,0.2691,0.0393,0.1001,0.0017,0.0664,0.0001,0.9767,1.3327,7889.490
149,H,Z,0.3120,0.0046,0.0010,0.0005,0.0050,0.2485,0.7144,0.5566,0.0864,0.1750,0.0188,0.0606,0.0003,1.7932,2.1978,7941.741
150,Z,H,0.2187,0.0030,0.0009,0.0003,0.0027,0.1621,0.3754,0.2492,0.0371,0.1022,0.0066,0.0526,0.0002,0.9337,1.2203,7993.022
151,H,Z,0.2417,0.0029,0.0011,0.0002,0.0037,0.2165,0.4827,0.3411,0.0394,0.1067,0.0011,0.0451,0.0002,1.1944,1.4916,8044.550
152,Z,H,0.2299,0.0030,0.0008,0.0004,0.0027,0.1649,0.3701,0.2434,0.0368,0.1086,0.0053,0.0366,0.0002,0.9318,1.2126,8095.811
153,H,Z,0.1988,0.0030,0.0008,0.0003,0.0030,0.1469,0.3723,0.2504,0.0351,0.1015,0.0008,0.0372,0.0002,0.9232,1.1688,8147.022
154,Z,H,0.2245,0.0035,0.0009,0.0005,0.0034,0.1596,0.3835,0.2780,0.0388,0.1409,0.0009,0.0457,0.0002,1.0086,1.2897,8198.360
155,H,Z,0.2101,0.0027,0.0008,0.0003,0.0028,0.1479,0.3676,0.2512,0.0392,0.1156,0.0016,0.0645,0.0001,0.9308,1.2154,8249.626
156,Z,H,0.2012,0.0028,0.0008,0.0002,0.0032,0.1702,0.3625,0.2446,0.0358,0.0947,0.0009,0.0571,0.0002,0.9174,1.1854,8300.846
