swap_idx,from,to,read_toml,disconnect,retune_radio,park_selectors,load_plugins,build_read_toml,build_create_blocks,build_connect,build_bridge_ports,start_runtime,reconnect,terminate_spawn,unpark_selectors,build_and_start,total,t_ms
69,H,Z,0.1554,0.0020,0.0006,0.0001,0.0012,0.0978,0.0346,0.0961,0.0569,0.0423,0.0008,0.0404,0.0002,0.3332,0.5351,3746.892
70,Z,H,0.1277,0.0020,0.0006,0.0002,0.0014,0.0908,0.0325,0.0916,0.0369,0.0406,0.0260,0.0538,0.0001,0.2973,0.5103,3797.450
71,H,Z,0.1524,0.0019,0.0006,0.0001,0.0012,0.0946,0.0337,0.1108,0.0515,0.0469,0.0007,0.0419,0.0002,0.3427,0.5434,3848.027
72,Z,H,0.1301,0.0024,0.0006,0.0002,0.0014,0.0965,0.0314,0.0922,0.0377,0.0454,0.0025,0.0362,0.0002,0.3082,0.4830,3898.533
73,H,Z,0.1272,0.0020,0.0005,0.0002,0.0013,0.0873,0.0329,0.0857,0.0416,0.0503,0.0007,0.0412,0.0002,0.3028,0.4774,3949.045
74,Z,H,0.1374,0.0021,0.0005,0.0002,0.0012,0.0949,0.0319,0.0928,0.0361,0.0437,0.0007,0.0313,0.0002,0.3043,0.4791,3999.547
75,H,Z,0.1377,0.0021,0.0006,0.0002,0.0012,0.1112,0.0343,0.1000,0.0435,0.0566,0.0159,0.0612,0.0002,0.3512,0.5716,4050.182
76,Z,H,0.1611,0.0020,0.0007,0.0001,0.0014,0.0962,0.0332,0.0941,0.0367,0.0456,0.0005,0.0420,0.0002,0.3099,0.5195,4100.726
77,H,Z,0.1523,0.0023,0.0005,0.0002,0.0015,0.0960,0.0333,0.0928,0.0457,0.0560,0.0013,0.0461,0.0001,0.3304,0.5360,4151.287
78,Z,H,0.1385,0.0026,0.0006,0.0002,0.0014,0.0993,0.0370,0.1032,0.0377,0.0508,0.0216,0.0375,0.0002,0.3380,0.5422,4201.861
79,H,Z,0.1331,0.0023,0.0007,0.0002,0.0014,0.1325,0.0344,0.1061,0.0480,0.0491,0.0004,0.0390,0.0002,0.3740,0.5526,4252.444
