rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.717,0.915
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,301.289,1.210
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,302.844,0.341
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,306.580,0.733
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,307.686,0.348
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,309.247,0.654
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,310.344,0.277
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,311.928,0.719
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,313.006,0.309
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,314.580,0.679
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,315.686,0.367
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,317.227,0.833
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,318.429,0.291
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,319.877,0.767
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,320.994,0.267
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,322.552,1.045
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,323.944,0.337
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,327.881,0.702
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,328.969,0.306
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,330.525,0.707
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,331.617,0.242
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,333.181,0.986
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,334.561,0.205
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,335.857,1.079
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,337.348,0.336
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,341.154,0.957
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,342.413,0.293
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,343.831,0.651
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,344.928,0.240
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,346.486,0.586
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,347.609,0.367
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,349.138,0.498
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,350.274,0.282
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,351.799,0.913
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,353.063,0.287
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,354.468,0.802
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,355.601,0.275
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,357.125,0.718
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,358.212,0.318
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,359.784,0.754
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,360.900,0.314
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,362.446,0.568
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,363.559,0.255
43,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,365.110,0.622
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,366.195,0.233
45,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,367.769,0.554
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,368.847,0.209
47,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,370.423,0.501
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,371.541,0.371
49,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,373.082,0.532
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,374.191,0.308
51,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,375.753,0.603
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,376.846,0.326
53,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,378.403,0.621
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,379.531,0.270
55,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,381.061,0.642
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,382.153,0.358
57,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,383.731,0.799
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,384.889,0.266
59,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,386.374,0.546
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,387.483,0.276
61,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,389.036,0.581
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,390.141,0.233
63,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,391.715,0.619
64,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,392.803,0.241
65,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,394.369,0.767
66,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,395.560,0.269
67,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,397.027,0.623
