rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.901,0.750
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,302.166,0.842
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,303.991,0.284
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,306.257,0.750
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,308.096,0.388
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,310.356,0.716
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,312.182,0.353
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,314.454,0.738
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,316.291,0.340
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,318.554,0.601
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,320.401,0.387
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,322.660,0.798
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,324.479,0.252
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,326.751,0.683
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,328.571,0.336
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,330.850,0.589
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,332.679,0.358
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,334.948,1.052
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,336.766,0.242
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,339.063,1.054
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,340.871,0.246
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,343.156,1.036
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,344.982,0.235
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,347.278,0.557
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,349.082,0.362
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,351.349,0.552
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,353.161,0.281
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,355.465,0.552
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,357.268,0.222
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,359.551,0.895
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,361.385,0.346
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,363.650,0.550
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,365.485,0.309
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,367.765,0.982
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,369.593,0.239
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,371.860,0.689
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,373.674,0.306
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,375.956,0.866
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,377.771,0.319
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,380.055,0.554
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,381.888,0.339
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,384.153,0.827
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,386.030,0.351
43,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,388.269,1.033
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,390.106,0.266
45,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,392.361,1.023
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,394.174,0.251
47,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,396.462,0.863
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,398.281,0.223
49,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,400.567,0.586
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,402.369,0.265
51,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,404.667,0.714
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,406.477,0.328
53,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,408.761,1.830
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,411.013,0.326
55,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,412.856,0.543
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,414.671,0.297
57,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,416.969,0.621
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,418.784,0.347
59,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,421.052,0.555
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,422.871,0.328
