rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,297.846,1.576
1,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,306.808,2.493
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,315.738,2.467
3,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,324.701,1.431
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,333.630,1.733
5,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,342.544,2.546
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,351.496,1.379
7,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,360.384,1.228
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,369.305,1.653
9,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,378.215,1.225
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,387.137,1.216
11,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,396.069,1.271
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,404.972,1.274
13,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,413.964,1.377
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,422.894,2.488
15,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,431.823,1.387
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,440.753,1.279
17,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,449.754,1.443
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,458.632,1.326
19,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,467.520,1.174
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,476.498,2.152
21,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,485.429,2.554
