rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,297.709,1.986
1,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,302.844,1.373
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,308.017,1.942
3,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,313.082,1.488
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,318.204,1.790
5,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,323.379,2.111
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,328.505,2.499
7,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,333.635,1.369
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,338.748,1.345
9,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,343.866,1.366
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,348.996,1.271
11,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,359.232,1.644
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,364.375,1.410
13,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,369.517,2.435
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,374.598,1.283
15,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,379.754,1.342
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,384.878,1.159
17,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,390.033,2.016
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,395.342,1.420
19,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,400.276,2.134
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,405.410,1.423
21,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,410.605,2.189
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,415.692,2.422
23,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,420.834,1.167
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,425.938,1.549
25,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,431.041,1.175
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,436.137,2.610
27,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,441.280,2.004
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,446.443,1.264
