rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,297.772,2.171
1,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,303.374,1.374
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,306.317,1.384
3,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,308.982,1.702
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,314.659,1.917
5,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,317.586,1.124
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,320.341,1.299
7,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,323.164,1.373
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,326.052,1.167
9,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,328.826,1.009
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,331.676,1.162
11,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,334.528,1.332
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,337.378,1.301
13,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,340.271,1.324
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,342.956,1.203
15,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,345.812,1.927
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,348.680,1.072
17,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,351.555,1.332
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,354.265,1.217
19,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,357.087,1.404
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,359.960,1.167
21,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,362.810,1.355
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,365.618,1.999
23,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,368.464,1.230
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,371.270,1.989
25,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,374.121,1.267
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,376.952,1.135
27,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,379.781,1.202
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,382.642,1.100
29,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,385.462,1.260
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,388.229,1.126
31,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,391.107,1.380
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,393.916,1.141
33,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,396.733,1.279
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,399.620,1.124
35,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,402.382,1.989
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,405.317,2.049
37,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,410.983,1.276
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,413.735,1.069
39,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,416.623,1.075
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,419.371,1.147
41,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,422.257,1.130
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,425.032,1.920
43,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,427.885,1.497
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,430.746,1.102
45,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,433.518,1.081
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,436.364,1.354
47,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,439.196,1.430
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,442.044,1.164
49,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,444.854,1.282
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,447.725,1.375
51,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,450.553,1.075
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,453.383,2.023
53,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,456.242,2.113
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,461.844,1.094
55,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,464.678,1.097
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,467.487,1.136
57,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,470.332,1.106
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,473.119,1.148
59,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,475.963,1.307
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,478.794,2.042
61,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,481.933,1.167
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,484.527,1.088
63,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,487.356,1.367
64,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,490.178,2.032
65,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,495.764,1.139
66,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,498.608,1.483
67,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,501.484,1.227
68,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,504.280,1.086
69,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,507.104,1.147
70,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,509.951,2.166
71,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,515.636,1.103
72,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,518.614,1.110
73,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,524.095,1.038
74,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,526.934,1.146
75,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,529.751,1.988
76,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,532.587,1.163
77,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,535.402,2.188
78,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,541.077,1.294
79,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,543.942,1.383
80,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,546.721,2.072
81,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,549.649,1.121
82,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,552.425,1.117
83,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,555.250,1.100
84,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,558.098,1.105
85,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,560.932,1.342
