rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,297.720,2.622
1,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,303.922,1.427
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,310.063,1.422
3,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,316.328,1.450
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,322.544,2.183
5,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,328.809,1.421
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,335.010,1.355
7,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,341.260,2.406
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,347.594,1.844
9,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,353.730,1.441
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,359.950,1.227
11,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,366.208,1.556
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,372.376,1.347
13,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,378.600,1.517
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,384.866,2.103
15,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,391.084,1.363
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,397.335,2.280
17,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,403.501,1.224
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,409.850,1.773
19,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,416.038,1.848
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,422.233,2.522
21,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,428.450,1.427
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,434.686,1.128
23,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,440.913,1.250
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,447.197,2.108
25,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,453.363,1.100
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,459.596,1.302
27,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,465.888,2.015
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,472.093,1.380
29,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,478.286,1.347
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,484.550,1.564
31,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,490.782,1.244
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,497.010,1.141
33,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,503.233,1.194
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,509.443,2.051
35,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,515.645,1.258
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,521.921,1.144
37,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,528.125,2.002
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,534.368,2.147
39,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,540.596,1.130
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,546.839,1.102
41,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,553.120,1.337
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,559.244,1.053
43,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,565.530,1.065
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,571.732,1.969
45,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,578.016,1.119
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,584.205,1.218
47,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,590.419,1.102
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,596.675,1.054
49,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,602.919,1.193
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,609.192,1.993
51,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,615.346,2.066
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,621.614,1.707
53,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,627.868,1.187
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,634.521,1.209
55,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,640.315,1.093
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,646.479,1.106
57,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,652.792,1.118
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,658.940,1.249
59,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,665.247,1.612
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,671.480,1.963
61,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,677.655,1.997
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,683.888,1.448
63,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,690.095,1.353
64,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,696.402,1.118
65,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,702.690,1.972
66,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,708.803,1.084
67,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,715.100,1.579
68,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,721.295,1.904
69,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,727.519,1.114
70,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,733.717,1.884
71,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,739.987,1.136
72,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,746.179,1.222
73,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,752.418,1.158
74,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,758.721,1.981
75,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,764.882,1.076
76,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,771.056,2.034
77,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,777.325,1.135
78,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,783.595,1.146
79,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,789.794,1.177
80,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,796.042,1.270
81,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,802.287,2.061
82,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,808.524,1.150
83,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,814.674,1.126
84,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,820.966,1.973
85,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,827.163,1.320
86,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,833.423,1.142
87,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,839.707,1.598
88,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,845.823,1.746
89,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,852.107,1.137
90,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,858.433,1.175
91,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,864.536,1.392
92,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,870.809,1.285
93,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,877.003,2.040
94,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,883.262,1.192
95,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,889.504,1.207
96,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,895.762,1.373
97,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,901.929,1.127
98,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,908.142,1.394
99,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,914.415,2.021
100,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,920.620,2.039
101,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,926.934,1.396
102,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,933.085,1.122
103,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,939.342,1.268
104,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,945.586,1.072
105,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,951.790,1.547
106,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,958.032,1.111
107,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,964.244,1.983
108,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,970.522,1.166
109,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,976.703,1.264
110,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,982.936,2.055
111,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,989.175,2.113
112,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,995.467,1.092
113,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1001.595,1.266
114,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1007.873,1.127
115,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1014.082,1.166
116,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1020.316,1.130
117,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1026.513,1.155
118,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1032.775,1.280
119,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1038.996,1.301
120,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1045.217,1.119
121,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1051.482,2.111
122,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1057.656,1.664
123,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1063.911,1.522
124,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1070.188,1.190
125,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1076.396,2.028
126,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1082.623,1.935
127,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1088.796,1.233
128,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1095.069,1.217
129,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1101.341,1.138
130,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1107.508,1.250
131,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1114.002,1.142
132,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1120.007,1.142
133,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1126.224,1.990
134,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1132.450,1.963
135,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1138.694,1.190
136,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1144.951,1.163
137,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1151.110,1.946
138,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1157.342,1.240
139,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1163.639,1.109
140,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1169.901,1.139
141,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1176.064,1.412
142,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1182.251,1.123
143,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1188.488,1.337
144,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1194.774,1.253
145,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1201.024,1.120
146,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1207.237,1.217
147,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1213.485,1.154
148,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1219.659,1.052
149,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1225.943,1.129
150,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1232.132,1.319
151,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1238.354,1.234
152,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1244.573,1.976
153,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1250.864,2.019
154,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1257.084,1.112
155,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1263.280,1.067
156,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,1269.522,1.724
