rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,297.864,1.404
1,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,302.096,1.369
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,306.390,1.760
3,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,310.610,1.352
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,312.823,1.328
5,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,314.893,1.667
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,319.156,1.273
7,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,321.377,1.328
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,325.608,2.450
9,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,329.797,1.248
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,334.164,1.338
11,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,338.295,1.315
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,340.485,1.340
13,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,344.739,2.174
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,348.921,1.404
15,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,353.302,1.327
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,357.508,2.039
17,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,362.050,1.278
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,366.022,1.249
19,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,368.695,1.112
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,372.405,1.308
21,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,374.560,1.163
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,376.783,1.346
23,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,380.905,1.173
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,383.132,1.456
25,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,387.361,1.163
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,389.532,1.076
27,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,391.568,1.238
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,393.701,1.159
29,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,395.824,1.403
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,400.111,2.008
31,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,404.351,1.271
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,406.478,1.278
33,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,408.784,1.149
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,410.780,2.134
35,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,415.024,1.377
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,419.270,1.312
37,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,421.465,1.191
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,423.525,1.281
39,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,425.698,1.214
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,427.985,2.006
