rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,298.694,1.420
1,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,308.886,1.433
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,318.757,1.405
3,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,328.841,1.767
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,338.828,2.556
5,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,348.854,1.844
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,358.876,2.301
7,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,369.734,2.508
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,378.977,1.215
9,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,389.052,1.286
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,398.966,1.697
11,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,409.008,1.120
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,419.056,2.427
13,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,429.110,2.225
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,439.092,1.437
15,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,449.165,2.060
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,459.158,1.863
17,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,469.212,1.369
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,479.266,1.222
19,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,489.291,1.639
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,499.270,1.234
21,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,509.363,1.326
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,519.390,1.236
23,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,529.513,2.250
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,539.389,1.503
25,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,549.466,1.162
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,559.470,1.350
27,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,569.472,1.178
