rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.379,0.640
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,303.369,0.739
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,306.896,0.267
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,310.907,0.758
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,314.440,0.272
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,318.450,0.915
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,322.048,0.325
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,325.989,0.678
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,329.536,0.319
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,333.522,0.676
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,337.076,0.223
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,341.060,0.667
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,344.607,0.272
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,348.594,0.628
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,352.144,0.357
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,356.143,0.662
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,359.685,0.346
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,363.686,0.976
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,367.215,0.248
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,371.220,0.584
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,374.762,0.337
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,378.776,0.689
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,382.297,0.321
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,386.315,0.790
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,389.874,0.332
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,393.863,0.573
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,397.365,0.232
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,401.388,1.033
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,404.932,0.252
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,408.942,1.029
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,412.473,0.286
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,416.478,0.754
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,420.019,0.387
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,424.005,0.835
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,427.543,0.335
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,431.550,0.925
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,435.093,0.395
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,439.095,0.699
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,442.640,0.282
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,446.625,0.501
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,450.152,0.243
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,454.161,0.593
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,457.731,0.373
43,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,461.697,0.596
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,465.241,0.250
45,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,469.245,0.583
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,472.792,0.318
47,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,476.777,0.549
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,480.339,0.347
49,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,484.338,0.786
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,487.878,0.382
51,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,491.859,0.600
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,495.412,0.225
53,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,499.419,0.573
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,502.960,0.231
55,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,506.943,0.522
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,510.490,0.245
57,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,514.482,0.973
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,518.034,0.348
59,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,522.022,0.565
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,525.565,0.278
61,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,529.575,0.575
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,533.120,0.378
63,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,537.122,0.590
64,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,540.640,0.265
65,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,544.647,0.688
66,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,548.180,0.350
67,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,552.179,0.565
68,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,555.699,0.242
69,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,559.717,0.586
70,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,563.254,0.237
