rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.401,0.748
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,301.589,0.821
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,303.315,0.425
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,305.485,0.831
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,307.225,0.351
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,309.359,0.670
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,311.117,0.244
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,313.285,0.813
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,314.991,0.291
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,317.185,0.610
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,318.903,0.258
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,321.074,0.579
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,322.811,0.303
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,324.984,0.713
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,326.666,0.380
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,328.878,0.547
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,330.601,0.236
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,332.788,0.677
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,334.503,0.345
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,336.666,0.786
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,338.376,0.234
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,340.585,0.612
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,342.305,0.260
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,344.467,0.650
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,346.198,0.341
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,348.381,1.027
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,350.099,0.251
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,352.278,0.725
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,353.987,0.234
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,356.169,0.653
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,357.890,0.250
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,360.076,0.578
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,361.784,0.366
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,363.978,0.535
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,365.708,0.318
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,367.897,0.703
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,369.610,0.248
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,371.779,0.887
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,373.502,0.375
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,375.676,0.691
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,377.400,0.245
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,379.565,1.070
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,381.293,0.357
43,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,383.482,0.546
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,385.195,0.361
45,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,387.390,0.687
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,389.091,0.229
47,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,391.277,0.558
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,392.988,0.333
49,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,395.172,1.000
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,396.906,0.250
51,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,399.075,1.087
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,400.821,0.237
53,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,402.969,0.853
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,404.782,0.347
55,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,406.893,0.753
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,408.602,0.302
57,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,410.780,0.556
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,412.492,0.255
59,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,414.694,0.938
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,416.414,0.338
61,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,418.589,0.577
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,420.296,0.296
63,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,422.474,0.640
64,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,424.194,0.330
65,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,426.369,0.595
66,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,428.101,0.332
67,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,430.279,0.570
68,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,432.006,0.243
69,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,434.172,1.058
70,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,435.877,0.396
71,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,438.073,0.909
72,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,439.807,0.249
73,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,441.967,0.560
74,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,443.677,0.257
75,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,445.870,0.883
76,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,447.592,0.251
77,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,449.778,0.556
78,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,451.485,0.354
79,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,453.673,0.631
80,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,455.395,0.260
81,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,457.591,0.679
82,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,459.302,0.260
83,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,461.475,0.845
84,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,463.199,0.287
85,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,465.369,0.889
86,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,467.101,0.250
87,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,469.264,0.713
88,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,470.994,0.251
89,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,473.182,0.595
90,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,474.906,0.242
91,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,477.063,0.543
92,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,478.790,0.283
93,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,480.982,0.876
94,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,482.716,0.234
95,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,484.875,0.758
96,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,486.609,0.293
97,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,488.787,0.535
98,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,490.496,0.250
99,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,492.671,0.739
100,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,494.401,0.343
101,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,496.566,0.554
102,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,498.312,0.355
103,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,500.469,0.720
104,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,502.177,0.309
105,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,504.366,0.630
106,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,506.091,0.238
107,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,508.264,0.873
108,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,510.032,0.207
109,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,512.177,0.812
