rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,297.489,1.660
1,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,302.031,2.511
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,306.545,2.508
3,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,311.069,1.158
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,315.641,1.229
5,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,320.151,2.501
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,324.666,1.922
7,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,329.225,1.692
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,333.687,1.322
9,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,338.226,1.300
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,342.778,1.253
11,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,347.442,2.148
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,351.862,2.384
13,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,356.360,1.471
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,360.898,1.130
15,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,365.427,1.126
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,374.458,2.193
17,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,379.022,1.198
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,383.550,1.995
19,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,388.222,1.217
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,392.618,1.352
21,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,397.192,2.074
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,401.707,1.442
23,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,406.217,1.124
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,410.724,2.412
25,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,415.266,1.145
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,419.833,2.474
27,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,424.309,1.341
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,428.887,1.277
29,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,433.422,1.240
