rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.355,0.944
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,302.729,0.807
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,305.692,0.375
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,306.992,0.603
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,307.941,0.308
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,311.274,0.691
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,314.263,0.252
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,315.561,0.961
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,318.544,0.254
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,319.846,0.613
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,320.815,0.244
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,324.140,0.737
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,327.082,0.258
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,328.392,0.668
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,331.390,0.238
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,332.673,0.592
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,333.637,0.264
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,336.958,0.822
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,339.940,0.384
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,341.247,1.048
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,344.206,0.242
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,345.514,1.017
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,348.568,0.245
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,351.941,0.838
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,354.900,0.255
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,356.206,0.595
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,357.121,0.234
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,360.487,0.698
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,361.482,0.292
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,364.771,0.739
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,367.737,0.277
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,369.053,0.950
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,372.032,0.261
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,373.342,0.607
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,374.268,0.337
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,377.619,0.522
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,378.454,0.321
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,379.759,0.533
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,380.626,0.229
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,381.909,0.753
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,384.895,0.250
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,386.170,1.070
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,389.148,0.248
43,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,390.453,0.677
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,391.418,0.235
45,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,394.724,0.542
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,395.582,0.336
47,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,396.863,0.847
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,399.877,0.373
49,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,403.289,0.584
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,404.275,0.253
51,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,407.566,0.597
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,408.443,0.332
53,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,409.716,0.837
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,412.676,0.305
55,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,413.986,0.664
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,414.998,0.327
57,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,418.280,0.684
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,419.271,0.341
59,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,422.552,0.634
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,423.504,0.264
61,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,426.848,0.630
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,429.815,0.337
63,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,431.107,0.570
64,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,431.997,0.254
65,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,433.248,0.922
66,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,436.219,0.254
67,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,437.536,0.950
68,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,440.498,0.378
69,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,441.831,0.563
70,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,444.803,0.218
71,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,446.108,0.633
72,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,447.055,0.250
73,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,450.376,0.623
74,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,453.364,0.331
75,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,454.661,0.550
76,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,457.881,0.365
77,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,461.136,0.567
78,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,464.067,0.241
79,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,465.354,0.611
80,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,468.457,0.246
81,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,471.789,0.917
82,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,474.754,0.261
83,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,476.066,0.581
84,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,479.027,0.267
85,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,480.333,0.586
86,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,481.229,0.295
87,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,482.678,0.588
88,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,485.460,0.240
89,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,486.745,1.115
90,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,489.731,0.225
91,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,491.032,0.553
92,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,491.867,0.234
93,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,493.172,0.629
94,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,496.143,0.264
95,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,497.454,0.553
96,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,498.274,0.366
97,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,499.603,0.608
98,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,500.544,0.246
99,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,501.727,0.605
100,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,502.624,0.244
