rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,297.687,1.528
1,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,303.796,1.536
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,309.843,1.925
3,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,316.007,2.333
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,322.116,2.255
5,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,329.195,1.411
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,334.426,1.864
7,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,340.625,1.476
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,346.736,1.433
9,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,352.882,1.457
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,358.943,1.349
11,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,365.068,1.938
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,371.192,2.187
13,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,377.335,1.762
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,383.548,2.618
15,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,389.574,1.303
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,395.707,2.206
17,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,402.114,1.488
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,408.117,1.352
19,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,414.095,1.246
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,420.206,2.125
21,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,426.372,2.414
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,432.497,1.283
23,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,438.680,1.192
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,444.801,1.555
25,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,451.025,1.614
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,457.065,1.352
27,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,463.102,1.226
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,469.261,1.510
29,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,475.521,1.290
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,481.563,1.546
31,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,487.673,2.061
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,493.784,1.172
33,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,499.937,1.284
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,506.028,1.223
35,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,512.149,1.195
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,518.378,1.625
37,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,524.353,1.684
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,530.525,1.240
39,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,536.633,1.103
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,542.809,2.080
41,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,548.936,1.613
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,555.074,1.274
43,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,561.209,1.338
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,567.314,1.292
45,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,573.495,1.236
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,579.610,1.275
47,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,585.749,1.083
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,591.873,2.025
49,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,597.996,2.073
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,604.094,1.360
51,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,610.235,1.203
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,616.389,2.130
53,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,622.510,1.351
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,628.674,1.404
55,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,634.808,1.209
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,640.961,1.162
57,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,647.223,2.165
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,653.311,1.303
59,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,659.307,1.463
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,665.531,1.176
61,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,671.608,1.373
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,677.661,1.387
63,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,683.860,1.344
64,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,689.960,1.318
65,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,696.037,1.375
66,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,702.199,2.049
67,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,708.368,1.342
68,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,714.438,2.042
69,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,720.602,1.348
70,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,726.771,1.515
71,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,732.902,2.019
72,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,739.046,1.240
73,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,745.111,1.158
74,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,751.235,1.197
75,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,757.372,1.192
76,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,763.501,2.122
77,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,769.688,1.237
78,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,775.810,2.004
79,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,781.880,2.090
80,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,788.958,1.195
