rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.516,0.702
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,303.636,0.825
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,307.252,0.332
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,311.383,1.043
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,314.987,0.385
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,319.101,0.640
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,322.719,0.224
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,326.826,0.664
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,330.478,0.258
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,334.572,0.670
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,338.268,0.267
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,342.313,0.661
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,345.947,0.229
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,350.051,0.660
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,353.699,0.351
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,357.788,0.714
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,361.427,0.265
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,365.533,0.871
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,369.184,0.257
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,373.285,0.577
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,376.932,0.300
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,381.090,0.772
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,384.656,0.237
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,388.763,0.665
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,392.416,0.294
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,396.498,0.570
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,400.127,0.232
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,404.231,0.605
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,407.902,0.352
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,411.986,0.754
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,415.629,0.317
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,419.721,0.622
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,423.351,0.294
