rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,298.121,1.483
1,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,300.396,1.363
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,302.633,1.306
3,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,304.945,1.318
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,307.094,1.682
5,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,311.527,1.623
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,315.964,2.403
7,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,320.431,1.167
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,322.666,1.286
9,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,324.994,2.386
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,329.410,1.164
11,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,331.589,1.476
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,333.923,1.346
13,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,336.057,1.563
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,340.507,1.644
15,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,344.953,1.142
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,347.192,1.289
17,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,349.427,1.105
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,351.756,1.015
19,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,353.864,1.197
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,356.147,1.295
21,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,358.356,1.977
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,362.780,1.120
23,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,365.050,1.144
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,367.462,1.146
25,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,369.517,1.168
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,371.737,1.192
27,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,374.013,2.074
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,378.484,2.382
29,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,382.875,1.198
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,385.123,1.096
31,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,387.335,1.056
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,389.631,1.096
33,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,391.852,2.039
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,396.260,1.432
35,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,398.537,2.392
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,402.925,1.162
37,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,405.279,2.015
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,409.739,1.330
39,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,414.091,1.326
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,416.336,1.924
41,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,420.781,2.025
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,425.265,2.064
43,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,429.689,1.217
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,431.919,1.098
45,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,434.154,1.312
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,436.392,1.949
47,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,440.812,1.199
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,443.072,2.109
49,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,447.537,1.130
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,449.793,1.096
51,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,452.043,1.642
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,456.539,1.060
53,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,458.714,1.539
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,463.149,1.427
55,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,465.419,1.216
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,467.596,1.062
57,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,469.879,2.343
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,474.291,2.002
