rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.561,0.934
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,302.849,0.772
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,305.691,0.254
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,308.991,0.689
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,311.819,0.413
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,315.130,0.574
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,317.972,0.243
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,321.266,1.002
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,324.105,0.265
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,327.405,1.006
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,330.251,0.283
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,333.544,1.023
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,336.381,0.222
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,339.699,0.704
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,342.519,0.272
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,345.825,0.598
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,348.682,0.226
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,351.981,0.559
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,354.793,0.275
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,358.114,0.638
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,360.938,0.264
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,364.245,0.833
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,367.085,0.359
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,370.392,0.807
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,373.217,0.255
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,376.539,0.651
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,379.352,0.228
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,382.679,0.553
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,385.512,0.221
