rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,298.669,1.491
1,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,301.492,2.199
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,306.042,2.002
3,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,310.088,1.447
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,312.967,1.378
5,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,315.807,1.200
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,318.677,1.518
7,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,321.599,1.322
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,324.547,1.320
9,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,327.271,1.239
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,330.113,2.505
11,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,334.428,1.585
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,337.316,1.400
13,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,340.103,1.362
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,342.945,1.411
15,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,345.851,2.280
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,350.530,1.142
17,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,353.008,1.175
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,355.893,1.180
19,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,358.699,1.397
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,361.635,2.110
21,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,365.893,1.101
