rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.618,0.939
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,301.335,0.792
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,302.557,0.274
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,304.271,0.576
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,305.510,0.255
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,307.213,0.545
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,308.458,0.323
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,310.132,0.583
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,311.393,0.292
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,313.086,0.676
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,314.314,0.328
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,316.020,1.022
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,317.445,0.361
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,318.956,0.584
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,320.206,0.293
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,321.893,0.638
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,323.156,0.267
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,324.853,0.627
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,326.089,0.226
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,327.773,0.752
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,329.013,0.293
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,330.728,0.689
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,331.976,0.298
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,333.660,0.645
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,334.896,0.273
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,336.595,0.616
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,337.833,0.201
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,339.529,0.553
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,340.794,0.297
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,342.474,0.565
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,343.728,0.325
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,345.419,0.671
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,346.656,0.263
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,348.367,0.649
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,349.606,0.322
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,351.331,0.821
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,352.568,0.227
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,354.234,0.714
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,355.475,0.253
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,357.192,0.663
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,358.408,0.244
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,360.120,1.017
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,361.450,0.333
43,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,363.068,0.561
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,364.296,0.323
45,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,366.006,0.516
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,367.224,0.367
47,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,368.937,0.521
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,370.162,0.220
49,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,371.885,0.552
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,373.118,0.285
51,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,374.813,0.579
