rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.463,0.650
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,301.813,0.710
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,303.646,0.290
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,305.967,0.643
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,307.832,0.268
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,310.143,0.666
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,312.002,0.267
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,314.331,0.615
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,316.178,0.282
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,318.494,0.672
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,320.379,0.207
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,322.671,0.693
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,324.541,0.289
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,326.857,0.713
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,328.728,0.452
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,331.043,0.656
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,332.916,0.248
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,335.229,0.662
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,337.079,0.229
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,339.401,0.654
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,341.270,0.239
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,343.582,0.610
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,345.449,0.243
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,347.768,1.029
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,349.615,0.247
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,351.953,0.523
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,353.803,0.259
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,356.127,0.567
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,357.973,0.231
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,360.311,0.624
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,362.161,0.357
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,364.481,0.681
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,366.320,0.314
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,368.661,0.961
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,370.512,0.331
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,372.848,0.535
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,374.712,0.237
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,377.033,0.596
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,378.875,0.216
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,381.205,0.902
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,383.047,0.236
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,385.375,0.571
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,387.254,0.350
43,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,389.557,0.595
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,391.424,0.346
45,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,393.735,0.869
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,395.631,0.274
47,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,397.933,0.577
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,399.796,0.255
49,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,402.104,0.545
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,403.949,0.320
51,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,406.285,0.638
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,408.146,0.309
53,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,410.458,0.837
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,412.327,0.356
55,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,414.652,0.970
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,416.499,0.232
57,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,418.819,0.514
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,420.659,0.264
59,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,422.994,0.602
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,424.882,0.264
61,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,427.174,1.054
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,429.021,0.310
63,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,431.354,0.606
64,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,433.207,0.242
65,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,435.546,0.578
66,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,437.394,0.221
67,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,439.719,0.537
68,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,441.601,0.258
69,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,443.896,0.894
70,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,445.756,0.364
71,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,448.088,0.817
72,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,449.942,0.234
73,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,452.265,0.558
74,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,454.115,0.270
75,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,456.434,0.792
76,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,458.303,0.235
77,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,460.633,0.652
78,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,462.476,0.308
79,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,464.788,0.606
80,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,466.683,0.243
81,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,468.987,0.521
82,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,470.829,0.218
83,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,473.157,0.560
84,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,475.013,0.335
85,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,477.329,0.540
86,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,479.211,0.222
87,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,481.528,0.843
88,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,483.374,0.223
89,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,485.714,0.801
90,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,487.570,0.320
91,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,489.874,0.516
92,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,491.738,0.336
93,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,494.074,0.815
94,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,495.910,0.241
95,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,498.233,0.603
96,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,500.083,0.345
97,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,502.420,0.861
