rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.631,0.888
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,302.120,0.768
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,304.175,0.303
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,306.614,0.780
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,308.623,0.267
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,311.108,0.644
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,313.125,0.221
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,315.603,1.058
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,317.627,0.356
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,320.113,0.667
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,322.147,0.348
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,324.603,0.558
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,326.649,0.240
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,329.108,0.773
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,331.127,0.238
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,333.609,0.768
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,335.673,0.235
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,338.101,0.571
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,340.134,0.293
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,342.615,0.561
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,344.621,0.243
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,347.100,0.759
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,349.126,0.330
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,351.604,0.655
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,353.627,0.243
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,356.120,0.649
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,358.158,0.367
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,360.621,0.554
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,362.656,0.311
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,365.118,0.574
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,367.120,0.295
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,369.614,0.525
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,371.647,0.374
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,374.108,0.674
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,376.123,0.248
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,378.611,0.849
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,380.616,0.230
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,383.107,0.719
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,385.145,0.275
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,387.600,0.579
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,389.627,0.237
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,392.105,0.657
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,394.131,0.248
43,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,396.617,0.551
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,398.629,0.219
45,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,401.107,0.668
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,403.125,0.343
47,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,405.610,0.744
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,407.638,0.228
49,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,410.103,0.548
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,412.134,0.320
51,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,414.619,0.683
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,416.646,0.218
53,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,419.106,0.675
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,421.127,0.205
55,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,423.605,0.702
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,425.677,0.218
57,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,428.103,0.677
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,430.133,0.280
59,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,432.616,0.869
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,434.629,0.269
61,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,437.107,0.523
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,439.154,0.279
63,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,441.604,0.581
64,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,443.837,0.261
65,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,446.118,0.608
66,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,448.145,0.230
67,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,450.599,0.865
68,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,452.624,0.323
69,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,455.107,0.629
70,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,457.150,0.283
71,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,459.619,0.701
72,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,461.652,0.307
73,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,464.101,0.610
74,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,466.139,0.340
75,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,468.628,0.859
76,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,470.613,0.233
77,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,473.103,0.713
78,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,475.130,0.334
79,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,477.598,0.536
80,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,479.629,0.218
