rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.501,0.713
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,301.889,1.047
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,303.760,0.282
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,306.130,0.893
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,308.037,0.292
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,310.377,1.052
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,312.287,0.301
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,314.654,0.748
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,316.558,0.478
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,318.925,0.710
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,320.790,0.252
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,323.174,1.070
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,325.068,0.299
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,327.419,0.684
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,329.336,0.382
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,331.689,0.808
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,333.602,0.239
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,335.934,0.933
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,337.835,0.250
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,340.214,0.576
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,342.116,0.313
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,344.458,0.725
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,346.361,0.232
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,348.737,0.895
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,350.617,0.275
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,352.986,1.014
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,354.901,0.362
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,357.243,0.971
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,359.142,0.249
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,361.512,0.528
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,363.417,0.239
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,365.767,1.103
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,367.652,0.242
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,370.015,0.864
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,371.959,0.333
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,374.292,0.867
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,376.188,0.241
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,378.545,0.776
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,380.453,0.382
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,382.819,0.596
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,384.696,0.346
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,387.072,0.512
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,388.953,0.262
43,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,391.333,0.718
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,393.227,0.328
45,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,395.580,0.747
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,397.481,0.232
47,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,399.846,0.628
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,401.750,0.256
49,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,404.109,0.920
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,405.997,0.236
51,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,408.363,0.835
