rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,297.982,1.506
1,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,302.946,1.616
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,307.992,1.574
3,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,318.041,1.434
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,323.019,1.313
5,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,328.078,1.502
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,333.101,1.223
7,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,338.160,1.492
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,343.209,1.700
9,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,348.219,2.144
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,353.269,1.294
11,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,358.297,1.349
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,363.364,1.176
13,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,368.346,1.344
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,373.455,2.163
15,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,378.377,1.288
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,383.447,1.250
17,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,388.420,1.204
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,393.497,1.572
19,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,398.506,1.163
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,403.524,1.366
21,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,408.508,2.288
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,413.602,1.234
23,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,418.601,1.231
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,423.638,1.559
25,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,428.656,1.252
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,433.761,1.149
27,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,438.763,1.143
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,443.765,1.310
29,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,448.887,1.299
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,453.864,2.052
31,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,458.923,1.334
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,463.843,1.403
33,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,468.959,1.161
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,473.942,1.665
35,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,478.985,1.146
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,484.063,1.275
37,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,489.249,1.244
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,494.143,2.005
39,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,499.101,1.267
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,504.152,1.164
41,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,509.149,1.089
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,514.202,1.957
43,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,519.213,2.394
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,524.658,1.251
45,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,529.276,1.371
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,534.310,1.421
47,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,539.377,1.448
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,544.556,2.011
49,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,549.383,1.213
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,554.413,1.197
51,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,559.452,1.153
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,564.453,1.370
53,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,569.519,1.283
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,574.537,1.425
55,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,579.620,1.103
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,584.586,1.387
57,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,589.641,1.289
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,594.682,1.123
59,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,599.681,1.192
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,604.695,1.144
61,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,609.835,1.237
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,614.844,1.077
