rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.455,0.642
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,304.266,0.705
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,308.631,0.244
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,313.392,0.661
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,317.746,0.331
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,322.539,0.823
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,326.888,0.261
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,331.679,0.626
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,336.021,0.331
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,340.835,1.033
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,345.164,0.224
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,349.962,1.032
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,354.300,0.369
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,359.109,0.714
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,363.434,0.230
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,368.232,1.010
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,372.584,0.246
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,377.374,0.671
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,381.720,0.364
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,386.526,1.058
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,390.869,0.284
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,395.652,0.818
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,400.028,0.280
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,404.802,0.923
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,409.149,0.394
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,413.950,0.705
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,418.277,0.372
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,423.096,0.901
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,427.414,0.352
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,432.222,1.103
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,436.556,0.346
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,441.352,0.717
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,445.704,0.384
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,450.498,0.897
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,454.854,0.316
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,459.633,0.690
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,463.977,0.262
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,468.774,0.566
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,473.119,0.266
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,477.927,0.880
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,482.247,0.298
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,487.065,0.593
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,491.381,0.247
43,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,496.194,0.587
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,500.534,0.257
45,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,505.332,1.007
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,509.675,0.310
47,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,514.477,0.738
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,518.820,0.299
49,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,523.627,0.943
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,527.952,0.297
51,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,532.760,0.577
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,537.080,0.269
53,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,541.898,0.555
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,546.245,0.247
55,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,551.051,0.640
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,555.400,0.435
57,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,560.178,0.650
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,564.522,0.282
59,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,569.313,0.884
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,573.676,0.241
61,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,578.452,0.672
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,582.784,0.319
63,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,587.593,0.551
64,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,591.926,0.220
65,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,596.739,0.625
66,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,601.108,0.343
67,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,605.882,0.863
68,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,610.208,0.227
69,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,615.020,0.793
70,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,619.368,0.241
71,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,624.153,0.539
72,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,628.506,0.229
73,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,633.295,0.874
74,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,637.657,0.252
75,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,642.443,0.794
76,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,646.761,0.308
77,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,651.569,0.584
78,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,655.900,0.223
79,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,660.708,0.631
80,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,665.051,0.317
81,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,669.859,0.512
82,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,674.198,0.281
83,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,679.000,0.539
84,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,683.328,0.230
85,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,688.136,0.613
86,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,692.465,0.360
87,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,697.283,0.891
88,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,701.613,0.323
89,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,706.425,0.556
90,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,710.753,0.225
91,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,715.560,0.563
92,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,719.899,0.231
