rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.445,0.674
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,301.833,0.705
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,303.726,0.357
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,306.118,0.790
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,308.039,0.367
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,310.399,0.989
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,312.311,0.252
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,314.698,0.733
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,316.634,0.368
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,319.009,0.680
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,320.933,0.313
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,323.303,0.557
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,325.237,0.275
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,327.618,1.014
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,329.517,0.256
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,331.917,0.750
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,333.845,0.380
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,336.209,0.593
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,338.118,0.241
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,340.502,0.554
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,342.409,0.250
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,344.813,0.706
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,347.199,0.268
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,349.116,0.667
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,351.006,0.235
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,353.412,0.670
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,355.327,0.262
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,357.695,0.683
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,359.609,0.282
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,362.005,0.675
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,363.912,0.251
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,366.306,0.879
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,368.219,0.231
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,370.602,0.882
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,372.522,0.231
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,374.918,1.035
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,376.834,0.232
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,379.193,0.752
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,381.173,0.368
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,383.512,0.892
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,385.437,0.325
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,387.827,0.797
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,389.765,0.244
43,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,392.102,0.759
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,394.013,0.349
45,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,396.421,0.763
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,398.337,0.270
47,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,400.702,0.618
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,402.625,0.228
49,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,405.004,0.621
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,406.921,0.246
51,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,409.305,0.713
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,411.204,0.221
53,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,413.609,1.073
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,415.539,0.355
