rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,297.841,1.614
1,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,305.130,1.392
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,312.668,1.320
3,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,320.054,1.715
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,327.456,1.356
5,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,334.901,1.382
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,342.317,1.576
7,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,349.824,1.468
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,357.173,1.371
9,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,364.668,1.997
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,372.089,1.353
11,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,379.485,2.107
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,386.945,2.368
13,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,394.389,1.326
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,401.821,1.316
15,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,409.185,1.237
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,416.628,1.241
17,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,424.063,1.429
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,431.522,2.188
19,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,438.929,1.569
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,446.351,1.303
21,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,453.994,1.147
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,461.182,1.326
23,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,468.736,1.168
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,476.067,1.242
25,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,483.474,1.326
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,490.905,1.396
27,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,498.310,1.407
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,505.830,1.992
29,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,513.222,1.986
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,520.682,2.334
31,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,528.076,1.957
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,535.576,1.207
33,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,542.918,1.362
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,550.367,2.137
35,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,557.830,1.531
