rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.559,1.089
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,303.846,0.813
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,307.688,0.362
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,311.973,0.684
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,315.815,0.247
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,320.112,0.635
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,323.961,0.229
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,328.247,0.671
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,332.100,0.259
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,336.390,0.609
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,340.232,0.280
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,344.528,1.004
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,348.375,0.332
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,352.670,0.678
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,356.530,0.337
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,360.807,0.717
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,364.655,0.242
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,368.963,0.979
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,372.776,0.237
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,377.101,0.657
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,380.947,0.237
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,385.233,0.619
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,389.074,0.264
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,393.374,0.591
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,397.228,0.347
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,401.526,0.624
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,405.362,0.323
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,409.651,0.649
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,413.488,0.242
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,417.791,0.727
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,421.639,0.438
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,425.947,0.673
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,430.017,0.261
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,434.087,0.632
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,437.907,0.205
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,442.210,0.575
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,446.076,0.243
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,450.354,0.600
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,454.185,0.344
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,458.493,1.065
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,462.329,0.250
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,466.643,0.577
