rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.493,0.623
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,301.377,0.786
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,302.798,0.237
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,304.681,0.672
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,306.093,0.312
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,308.001,1.048
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,309.370,0.280
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,311.295,0.586
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,312.692,0.362
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,314.570,0.659
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,316.006,0.263
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,317.866,0.619
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,319.328,0.335
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,321.185,0.638
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,322.592,0.361
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,324.471,0.725
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,325.895,0.300
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,327.788,0.610
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,329.183,0.226
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,331.087,0.557
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,332.500,0.335
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,334.382,0.900
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,335.788,0.227
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,337.689,0.705
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,339.110,0.349
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,340.981,0.626
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,342.391,0.241
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,344.273,0.818
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,345.700,0.279
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,347.577,0.691
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,348.986,0.263
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,350.893,0.885
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,352.283,0.349
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,354.171,0.774
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,355.589,0.258
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,357.473,0.785
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,358.906,0.336
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,360.774,0.869
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,362.195,0.276
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,364.079,0.538
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,365.497,0.316
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,367.372,0.476
