rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.499,0.752
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,301.796,1.125
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,303.591,0.376
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,305.827,0.767
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,307.629,0.350
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,309.892,0.989
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,311.697,0.243
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,313.959,0.732
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,315.758,0.371
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,318.011,0.638
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,319.789,0.233
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,322.090,1.102
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,323.890,0.335
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,326.135,0.589
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,327.928,0.330
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,330.186,0.672
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,332.004,0.363
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,334.251,0.709
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,336.047,0.254
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,338.318,0.729
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,340.124,0.234
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,342.370,0.627
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,344.177,0.379
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,346.431,0.713
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,348.234,0.325
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,350.502,0.664
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,352.304,0.237
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,354.550,0.612
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,356.371,0.237
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,358.621,0.682
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,360.402,0.369
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,362.662,0.676
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,364.479,0.274
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,366.724,0.660
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,368.521,0.329
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,370.801,0.593
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,372.598,0.226
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,374.846,0.685
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,376.669,0.338
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,378.922,0.517
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,380.705,0.218
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,383.014,0.954
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,384.785,0.256
43,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,387.032,0.539
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,388.841,0.326
45,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,391.086,0.645
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,392.890,0.268
47,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,395.141,0.501
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,396.975,0.364
49,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,399.212,0.845
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,401.004,0.325
51,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,403.278,0.592
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,405.086,0.223
53,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,407.331,0.873
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,409.144,0.261
55,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,411.383,0.557
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,413.188,0.215
57,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,415.474,0.851
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,417.249,0.249
59,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,419.508,0.538
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,421.312,0.327
61,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,423.613,0.712
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,425.361,0.230
63,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,427.631,0.573
64,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,429.435,0.257
65,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,431.688,0.811
66,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,433.490,0.239
67,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,435.746,0.548
68,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,437.581,0.238
69,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,439.887,0.593
70,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,441.612,0.276
71,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,443.870,0.566
72,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,445.663,0.220
73,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,447.931,0.619
74,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,449.741,0.343
75,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,451.992,0.562
76,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,453.780,0.230
77,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,456.046,0.928
78,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,457.883,0.320
79,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,460.113,0.589
80,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,461.910,0.317
81,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,464.173,0.537
82,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,465.971,0.328
83,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,468.240,0.947
84,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,470.027,0.325
85,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,472.288,0.675
86,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,474.102,0.347
87,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,476.363,0.592
88,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,478.146,0.283
89,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,480.411,0.870
90,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,482.203,0.239
91,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,484.479,0.555
92,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,486.283,0.283
93,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,488.540,0.833
94,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,490.341,0.286
95,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,492.587,0.586
96,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,494.392,0.254
97,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,496.647,0.578
98,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,498.438,0.228
99,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,500.731,0.873
100,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,502.511,0.315
101,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,504.768,0.536
102,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,506.603,0.381
103,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,508.836,0.581
104,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,510.626,0.225
105,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,512.902,0.876
106,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,514.675,0.261
107,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,516.946,0.529
108,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,518.746,0.325
109,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,521.016,0.957
110,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,522.812,0.248
111,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,525.092,0.862
112,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,526.864,0.229
113,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,529.125,0.537
114,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,530.933,0.247
115,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,533.197,0.553
116,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,534.990,0.234
117,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,537.244,0.917
118,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,539.054,0.325
119,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,541.307,0.582
120,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,543.109,0.263
121,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,545.381,0.551
122,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,547.160,0.261
123,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,549.437,0.564
124,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,551.240,0.337
125,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,553.501,0.809
126,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,555.298,0.354
127,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,557.557,0.906
128,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,559.342,0.309
129,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,561.630,0.544
130,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,563.404,0.334
131,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,565.670,0.612
132,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,567.470,0.277
133,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,569.730,0.524
134,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,571.526,0.360
135,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,573.805,0.568
136,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,575.607,0.332
137,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,577.851,0.885
138,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,579.651,0.336
139,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,581.913,0.881
140,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,583.716,0.333
141,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,585.979,0.507
142,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,587.767,0.298
