rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,299.583,0.637
1,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,301.224,0.747
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,302.335,0.364
3,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,303.923,0.556
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,305.074,0.371
5,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,306.679,0.754
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,307.822,0.307
7,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,309.416,1.082
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,310.868,0.254
9,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,312.141,0.710
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,313.278,0.267
11,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,314.879,0.553
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,316.066,0.311
13,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,317.630,0.587
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,318.800,0.280
15,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,320.368,0.528
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,321.524,0.335
17,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,323.115,0.686
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,324.239,0.255
19,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,325.860,1.029
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,327.294,0.345
21,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,328.602,0.620
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,329.720,0.306
23,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,331.323,0.654
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,332.476,0.419
25,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,334.082,0.640
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,335.191,0.230
27,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,336.818,0.559
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,337.935,0.356
29,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,339.548,0.899
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,340.764,0.258
31,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,342.288,0.907
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,343.570,0.324
33,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,345.033,0.808
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,346.175,0.311
35,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,347.772,1.041
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,349.186,0.285
37,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,350.520,0.636
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,351.640,0.294
39,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,353.262,0.657
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,354.379,0.217
41,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,356.001,0.823
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,357.175,0.311
43,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,358.724,0.651
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,359.852,0.293
45,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,361.468,0.745
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,362.613,0.263
47,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,364.226,0.824
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,365.393,0.330
49,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,366.951,0.832
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,368.069,0.293
51,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,369.692,0.616
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,370.819,0.348
53,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,372.420,0.566
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,373.580,0.236
55,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,375.165,0.549
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,376.347,0.361
57,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,377.922,0.689
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,379.077,0.252
59,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,380.640,0.568
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,381.804,0.348
61,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,383.385,0.695
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,384.539,0.282
63,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,386.125,0.660
64,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,387.263,0.348
65,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,388.874,0.528
66,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,389.983,0.247
67,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,391.602,0.868
68,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,392.797,0.360
69,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,394.350,0.653
70,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,395.479,0.354
71,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,397.089,0.693
72,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,398.214,0.213
73,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,399.821,0.535
74,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,400.955,0.239
75,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,402.565,0.685
76,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,403.682,0.243
77,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,405.316,0.612
78,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,406.461,0.254
79,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,408.040,0.545
80,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,409.203,0.233
81,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,410.778,0.609
82,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,411.938,0.281
83,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,413.674,0.543
84,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,414.664,0.261
85,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,416.276,0.543
86,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,417.420,0.345
87,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,419.019,0.631
88,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,420.169,0.340
89,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,421.778,0.631
90,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,422.892,0.318
91,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,424.483,0.624
92,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,425.643,0.242
93,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,427.236,0.684
94,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,428.389,0.263
95,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,429.965,0.645
96,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,431.122,0.285
97,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,432.710,0.530
98,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,433.875,0.413
99,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,435.446,0.557
100,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,436.606,0.343
101,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,438.183,0.888
102,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,439.396,0.254
103,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,440.929,0.864
104,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,442.126,0.302
105,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,443.661,0.617
106,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,444.848,0.288
107,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,446.415,0.682
108,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,447.550,0.296
109,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,449.161,0.546
110,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,450.271,0.227
111,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,451.889,0.569
112,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,453.025,0.259
113,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,454.624,0.478
114,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,455.763,0.251
115,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,457.364,0.576
116,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,458.501,0.225
117,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,460.105,0.604
118,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,461.243,0.256
119,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,462.840,0.567
120,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,464.002,0.431
121,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,465.589,0.525
122,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,466.738,0.309
123,Z,zigbee_frames,rx,46,255,1,90,900,7949771,-1,468.325,0.632
