rx_idx,phy,tap,frame_event,len,step,run,tag,wait_us,ts_us,seq,rx_t_ms,swap_ms
0,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,298.101,2.257
1,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,308.358,2.549
2,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,318.701,2.699
3,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,328.926,2.661
4,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,339.298,2.292
5,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,349.661,2.451
6,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,360.051,1.534
7,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,370.251,1.558
8,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,380.629,1.620
9,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,390.968,1.473
10,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,401.296,1.546
11,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,411.573,1.275
12,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,421.922,1.152
13,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,432.243,1.159
14,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,442.615,2.403
15,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,452.921,1.180
16,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,463.219,1.861
17,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,473.605,1.333
18,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,483.907,2.466
19,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,494.252,1.421
20,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,504.651,1.303
21,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,514.952,1.573
22,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,525.230,1.221
23,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,535.500,1.131
24,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,545.898,1.155
25,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,556.194,1.203
26,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,566.544,2.106
27,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,576.894,1.501
28,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,587.323,1.100
29,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,597.537,1.236
30,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,607.863,1.546
31,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,618.201,2.028
32,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,628.558,1.137
33,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,638.873,2.521
34,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,649.191,1.971
35,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,659.535,1.162
36,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,669.857,1.156
37,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,680.185,1.284
38,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,690.512,2.129
39,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,700.816,1.580
40,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,711.250,2.124
41,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,721.525,1.180
42,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,731.820,1.667
43,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,742.161,2.034
44,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,752.527,1.209
45,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,762.794,2.074
46,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,773.158,1.437
47,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,783.524,1.529
48,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,793.821,1.191
49,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,804.141,2.028
50,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,814.463,1.738
51,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,824.811,1.296
52,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,835.139,1.106
53,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,845.485,2.017
54,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,855.719,1.453
55,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,866.084,1.281
56,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,876.573,1.741
57,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,886.762,1.180
58,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,897.104,2.013
59,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,907.456,2.045
60,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,917.768,1.671
61,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,928.333,1.165
62,H,wlan_ah_v6_frames,rx,30,-1,-1,-1,-1,-1,158,938.416,1.178
