idx,t_rel_s,delta_ms,len,version,payload_prefix
157,7.115601712,10.293970,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
158,7.125476224,9.874512,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
159,7.136782512,11.306288,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
160,7.146904898,10.122386,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
161,7.158058982,11.154084,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
162,7.169225153,11.166171,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
163,7.179485746,10.260593,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
164,7.190769059,11.283313,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
165,7.201725256,10.956197,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
166,7.211846840,10.121584,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
167,7.223147086,11.300246,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
168,7.233444571,10.297485,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
169,7.243729862,10.285291,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
170,7.254885872,11.156010,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
171,7.264816634,9.930762,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
172,7.275968882,11.152248,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
173,7.287105472,11.136590,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
174,7.297556478,10.451006,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
175,7.308542470,10.985992,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
176,7.318639873,10.097403,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
177,7.328867308,10.227435,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
178,7.340062049,11.194741,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
179,7.350269861,10.207812,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
180,7.361386818,11.116957,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
181,7.371350183,9.963365,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
182,7.382799252,11.449069,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
183,7.393879816,11.080564,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
184,7.404152014,10.272198,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
185,7.415313589,11.161575,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
186,7.426304169,10.990580,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
187,7.436649663,10.345494,30,v5bis,88000000ffffffffffffa8dd9f4dc5b5
